,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,1463502683.0,1473522713.0,1476731513.0,1372125701.0
Share Issued,1463502683.0,1473522713.0,1476731513.0,1372125701.0
Net Debt,9877542687.0,7539427441.0,5690271649.0,4232539819.0
Total Debt,15000148405.0,12332168113.0,8918351967.0,7216328365.0
Tangible Book Value,20608941568.0,19859447549.0,18310308068.0,15482284160.0
Invested Capital,35184384894.0,32424618121.0,27877374139.0,22932412370.0
Working Capital,-4023777766.0,-4917869388.0,-3406207554.0,-4598732908.0
Net Tangible Assets,20608941568.0,19859447549.0,18310308068.0,15482284160.0
Capital Lease Obligations,78190639.0,54040974.0,25629093.0,32239924.0
Common Stock Equity,21680373139.0,20905168284.0,19242172838.0,16382533512.0
Total Capitalization,26024931679.0,23069953564.0,21240273708.0,17101197962.0
Total Equity Gross Minority Interest,21685880103.0,20910973961.0,19248045400.0,16388237072.0
Minority Interest,5506964.0,5805677.0,5872562.0,5703560.0
Stockholders Equity,21680373139.0,20905168284.0,19242172838.0,16382533512.0
Treasury Stock,,196115928.0,180731565.0,262328854.0
Retained Earnings,10332353453.0,9477062984.0,8385608807.0,8324430977.0
Additional Paid In Capital,8708071003.0,8894166901.0,8943784590.0,6692997077.0
Capital Stock,1463502683.0,1473522713.0,1476731513.0,1372125701.0
Common Stock,1463502683.0,1473522713.0,1476731513.0,1372125701.0
Total Liabilities Net Minority Interest,25397323408.0,22419370369.0,18134161695.0,17750632195.0
Total Non Current Liabilities Net Minority Interest,5483241600.0,3509074361.0,3178530245.0,1608522647.0
Tradeand Other Payables Non Current,14731553.0,234983681.0,215366712.0,205306685.0
Non Current Deferred Revenue,1029972997.0,1039533459.0,927217561.0,641267908.0
Non Current Deferred Taxes Liabilities,15787871.0,15730967.0,12216009.0,11043680.0
Long Term Debt And Capital Lease Obligation,4422749179.0,2218826254.0,2023729963.0,750904374.0
Long Term Capital Lease Obligation,78190639.0,54040974.0,25629093.0,32239924.0
Long Term Debt,4344558540.0,2164785280.0,1998100870.0,718664450.0
Current Liabilities,19914081808.0,18910296008.0,14955631450.0,16142109548.0
Other Current Liabilities,50467437.0,53743414.0,30151972.0,49847599.0
Current Debt And Capital Lease Obligation,10577399226.0,10113341859.0,6894622004.0,6465423991.0
Current Debt,9159453215.0,9354664557.0,6637100431.0,5831214408.0
Payables,8997664688.0,8422298556.0,7750830501.0,9281939080.0
Other Payable,3492861631.0,2938789183.0,2126956726.0,2403245916.0
Total Tax Payable,89713733.0,101965631.0,67279377.0,26529989.0
Accounts Payable,5415089324.0,5381543742.0,5556594398.0,6852163175.0
Total Assets,47083203511.0,43330344330.0,37382207095.0,34138869267.0
Total Non Current Assets,31192899469.0,29337917710.0,25832783199.0,22595492627.0
Other Non Current Assets,1599941210.0,1637773583.0,2444815255.0,2778100055.0
Non Current Deferred Assets,2147696.0,1481151.0,1550073.0,2039468.0
Non Current Deferred Taxes Assets,632111689.0,655917613.0,673549843.0,449343017.0
Investmentin Financial Assets,447121674.0,686664679.0,621249582.0,618446921.0
Available For Sale Securities,447121674.0,686664679.0,621249582.0,618446921.0
Long Term Equity Investment,68994384.0,70870768.0,74983811.0,29441228.0
Investment Properties,80880260.0,155195054.0,88325820.0,144087091.0
Goodwill And Other Intangible Assets,1071431571.0,1045720735.0,931864770.0,900249352.0
Other Intangible Assets,1071431571.0,1045720735.0,931864770.0,900249352.0
Net PPE,27236891184.0,25025309193.0,20932732907.0,17597510004.0
Accumulated Depreciation,-12477797924.0,-11015820323.0,-9922954800.0,-8597977979.0
Gross PPE,39714689108.0,36041129516.0,30855687707.0,26195487983.0
Construction In Progress,4832657557.0,7576640782.0,7702131829.0,5140016319.0
Other Properties,3191405375.0,2800873713.0,2529674478.0,2322901328.0
Machinery Furniture Equipment,19956642341.0,17646534109.0,14763278403.0,13413732845.0
Properties,11733983835.0,8017080912.0,5860602997.0,5318837491.0
Current Assets,15890304042.0,13992426620.0,11549423896.0,11543376640.0
Other Current Assets,265724272.0,152735819.0,170948389.0,815662736.0
Hedging Assets Current,10247531.0,,,
Prepaid Assets,363520995.0,379963706.0,620936574.0,326030267.0
Inventory,5789146567.0,4743846658.0,4472478159.0,4534456129.0
Inventories Adjustments Allowances,0.0,0.0,0.0,0.0
Finished Goods,3040054204.0,2589431109.0,2306038261.0,2355753655.0
Work In Process,518462479.0,399690049.0,515325939.0,467548271.0
Raw Materials,2230629884.0,1754725500.0,1651113959.0,1711154203.0
Other Receivables,665282056.0,604932680.0,646631758.0,467777168.0
Accounts Receivable,4336531929.0,4104002665.0,2668820108.0,3061300763.0
Allowance For Doubtful Accounts Receivable,-167542524.0,-179247059.0,-153389557.0,-164106452.0
Gross Accounts Receivable,4504074453.0,4283249724.0,2822209665.0,3225407215.0
Cash Cash Equivalents And Short Term Investments,4459850692.0,4006945092.0,2969608908.0,2338149577.0
Other Short Term Investments,833381624.0,26922696.0,24679256.0,20810538.0
Cash And Cash Equivalents,3626469068.0,3980022396.0,2944929652.0,2317339039.0
Cash Equivalents,495288353.0,967201353.0,645354280.0,531186906.0
Cash Financial,3103534148.0,2997465929.0,2293064504.0,1782636051.0
