,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,-505420360.0,-1925510610.0,-3375733066.0,-4398931774.0
Repayment Of Debt,-13051517125.0,-10089808224.0,-8341097922.0,-5212990454.0
Issuance Of Debt,15266333121.0,13348588874.0,10659223701.0,8415603532.0
Capital Expenditure,-2442512210.0,-3124061249.0,-3521979717.0,-4888915833.0
End Cash Position,3111923301.0,3005651897.0,2299936672.0,1788808772.0
Beginning Cash Position,3005651897.0,2299936672.0,1788808772.0,3799214557.0
Effect Of Exchange Rate Changes,22727084.0,170409050.0,91873750.0,-277420456.0
Changes In Cash,83544320.0,535306175.0,419254150.0,-1732985329.0
Financing Cash Flow,1095550297.0,2463239937.0,4065131612.0,2774834643.0
Net Other Financing Charges,156816461.0,-410621535.0,2148325041.0,375065603.0
Cash Dividends Paid,-1276082160.0,-384919178.0,-401319208.0,-802844038.0
Net Issuance Payments Of Debt,2214815996.0,3258780650.0,2318125779.0,3202613078.0
Net Long Term Debt Issuance,2214815996.0,3258780650.0,2318125779.0,3202613078.0
Long Term Debt Payments,-13051517125.0,-10089808224.0,-8341097922.0,-5212990454.0
Long Term Debt Issuance,15266333121.0,13348588874.0,10659223701.0,8415603532.0
Investing Cash Flow,-2949097827.0,-3126484401.0,-3792124113.0,-4997804031.0
Net Other Investing Changes,-10295294.0,-100955275.0,-256535903.0,-16749650.0
Net Investment Purchase And Sale,-506500273.0,46628284.0,-54759428.0,-197401929.0
Sale Of Investment,296811150.0,46628284.0,20279311.0,23598071.0
Purchase Of Investment,-803311423.0,,-75038739.0,-221000000.0
Net PPE Purchase And Sale,-2432302260.0,-3072157410.0,-3480828782.0,-4783652452.0
Sale Of PPE,10209950.0,51903839.0,41150935.0,105263381.0
Purchase Of PPE,-2442512210.0,-3124061249.0,-3521979717.0,-4888915833.0
Operating Cash Flow,1937091850.0,1198550639.0,146246651.0,489984059.0
Change In Working Capital,-2053604003.0,-1967051497.0,-1773969224.0,-1964593614.0
Change In Other Current Liabilities,,,,4180157.0
Change In Other Current Assets,16353022.0,6790680.0,-218762247.0,-141381069.0
Change In Payable,329821298.0,-57930431.0,-1232270842.0,1603267636.0
Change In Inventory,-1427200502.0,-641510226.0,-226653689.0,-1949833952.0
Change In Receivables,-972577821.0,-1274401520.0,-96282446.0,-1476646229.0
Other Non Cash Items,229356963.0,13967492.0,128178394.0,129850883.0
Stock Based Compensation,,,-23267096.0,83132251.0
Depreciation And Amortization,1619091482.0,1365488535.0,1257704621.0,1192161958.0
Amortization Cash Flow,55616730.0,44807894.0,35124558.0,31523483.0
Depreciation,1563474752.0,1320680641.0,1222580063.0,1160638475.0
Gain Loss On Investment Securities,4330892.0,-23863237.0,-28847781.0,-22462489.0
Gain Loss On Sale Of PPE,3000845.0,22256061.0,10906028.0,-27137758.0
Net Income From Continuing Operations,1752035423.0,1390607144.0,291785824.0,788556304.0
Cash Flowsfromusedin Operating Activities Direct,1937091850.0,1198550639.0,146246651.0,489984059.0
Taxes Refund Paid Direct,209710348.0,-440998.0,938202782.0,-48749705.0
Classesof Cash Payments,-16025319162.0,-15227144505.0,-15977395954.0,-13874582539.0
Other Cash Paymentsfrom Operating Activities,-672946675.0,-479005221.0,-647904517.0,-504326034.0
Paymentson Behalfof Employees,-2244453693.0,-2008032042.0,-1788933531.0,-1734954853.0
Paymentsto Suppliersfor Goodsand Services,-13107918794.0,-12740107242.0,-13540557906.0,-11635301652.0
Classesof Cash Receiptsfrom Operating Activities,17752700664.0,16426136142.0,15185439823.0,14413316303.0
Other Cash Receiptsfrom Operating Activities,234972451.0,278337567.0,457764587.0,385493969.0
Receiptsfrom Customers,17517728213.0,16147798575.0,14727675236.0,14027822334.0
