,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Free Cash Flow,44447218533.0,24062564787.0,6431402351.0,3884149687.0
Repayment Of Debt,-63027501921.0,-54605377502.0,-51112964497.0,-32253353338.0
Issuance Of Debt,74666684161.0,60676931525.0,65086352283.0,74699303556.0
Capital Expenditure,-30982297763.0,-24797782052.0,-30428663664.0,-24794352673.0
End Cash Position,61216131725.0,29648155338.0,17692467027.0,19666678538.0
Beginning Cash Position,29648155338.0,17692467027.0,19666678538.0,13631265209.0
Effect Of Exchange Rate Changes,-2001329566.0,-237340552.0,947320199.0,1079885983.0
Changes In Cash,33569305953.0,12193028863.0,-2921531710.0,4955527346.0
Financing Cash Flow,5532343919.0,-4428870908.0,-5816988269.0,27257976781.0
Net Other Financing Charges,16782086868.0,5511625991.0,-4615808627.0,-3712902503.0
Cash Dividends Paid,-17750016302.0,-13369076038.0,-12093349071.0,-8605105966.0
Net Issuance Payments Of Debt,11639182240.0,6071554023.0,13973387786.0,42445950218.0
Net Long Term Debt Issuance,11639182240.0,6071554023.0,13973387786.0,42445950218.0
Long Term Debt Payments,-63027501921.0,-54605377502.0,-51112964497.0,-32253353338.0
Long Term Debt Issuance,74666684161.0,60676931525.0,65086352283.0,74699303556.0
Investing Cash Flow,-47392554262.0,-32238447068.0,-33964609456.0,-50980951795.0
Net Other Investing Changes,687319743.0,195517004.0,2315752549.0,-3627944.0
Net Investment Purchase And Sale,-1990886980.0,-5456069897.0,-3181144425.0,-14293026773.0
Sale Of Investment,12484159918.0,7393342757.0,3972124721.0,5422833141.0
Purchase Of Investment,-14475046898.0,-12849412654.0,-7153269146.0,-19715859914.0
Net Business Purchase And Sale,-15438270547.0,-2552057952.0,-2770371201.0,-12027065336.0
Purchase Of Business,-15438270547.0,-2552057952.0,-2770371201.0,-12027065336.0
Net PPE Purchase And Sale,-30650716478.0,-24425836223.0,-30328846379.0,-24657231742.0
Sale Of PPE,331581285.0,371945829.0,99817285.0,137120931.0
Purchase Of PPE,-30982297763.0,-24797782052.0,-30428663664.0,-24794352673.0
Operating Cash Flow,75429516296.0,48860346839.0,36860066015.0,28678502360.0
Change In Working Capital,824300464.0,447860499.0,-1002260791.0,-5515297959.0
Change In Other Current Assets,-841761920.0,512240110.0,-1239443055.0,230558954.0
Change In Payable,11037223753.0,6356838636.0,2041344720.0,-861127394.0
Change In Inventory,-4113758388.0,-5296617150.0,-1303375809.0,809152403.0
Change In Receivables,-5257402981.0,-1124601097.0,-500786647.0,-5693881922.0
Other Non Cash Items,4116800382.0,3292028488.0,3942837543.0,2584365978.0
Stock Based Compensation,225989411.0,238823571.0,104324587.0,197019266.0
Provisionand Write Offof Assets,-11780836.0,91815024.0,127032469.0,-52647502.0
Depreciation And Amortization,16215707237.0,10088602664.0,9903701137.0,9811293842.0
Amortization Cash Flow,3731976200.0,2723980870.0,2909815476.0,3246010785.0
Depreciation,12483731037.0,7364621794.0,6993885661.0,6565283057.0
Gain Loss On Investment Securities,-10634599949.0,-5710515617.0,-3505478221.0,-3686469044.0
Gain Loss On Sale Of PPE,219016090.0,238849891.0,195274122.0,174920311.0
Net Income From Continuing Operations,63822189587.0,39392864181.0,26539599469.0,24767210123.0
Cash Flowsfromusedin Operating Activities Direct,75429516296.0,48860346839.0,36860066015.0,28678502360.0
Taxes Refund Paid Direct,-28499096038.0,-17856044169.0,-15904175966.0,-12848281558.0
Classesof Cash Payments,-280783075056.0,-264505540616.0,-269913211330.0,-241928375671.0
Other Cash Paymentsfrom Operating Activities,-9825899929.0,-4897868714.0,-5063350237.0,-6410982990.0
Paymentson Behalfof Employees,-14432577325.0,-11928970526.0,-9834755858.0,-9171126231.0
Paymentsto Suppliersfor Goodsand Services,-256524597802.0,-247678701376.0,-255015105235.0,-226346266450.0
Classesof Cash Receiptsfrom Operating Activities,384711687390.0,331221931624.0,322677453311.0,283455159589.0
Other Cash Receiptsfrom Operating Activities,3126696915.0,1838259537.0,1600744944.0,1114083875.0
Receiptsfrom Customers,381584990475.0,329383672087.0,321076708367.0,282341075714.0
