,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Tax Effect Of Unusual Items,793649.702483,-11371898.049104,12336268.20099,-1646407.367108
Tax Rate For Calcs,0.123337,0.144841,0.115044,0.125363
Normalized EBITDA,2111709612.57,1893720458.79,1512765271.44,1620173671.12
Total Unusual Items,6434826.91,-78512804.08,107231276.34,-13133166.01
Total Unusual Items Excluding Goodwill,6434826.91,-78512804.08,107231276.34,-13133166.01
Net Income From Continuing Operation Net Minority Interest,1258583297.64,1002451864.19,923926332.3,1060145500.75
Reconciled Depreciation,632444140.37,597424222.71,548079324.11,339679914.31
Reconciled Cost Of Revenue,4686477567.52,4037297864.83,3772594066.88,3442357413.34
EBITDA,2118144439.48,1815207654.71,1619996547.78,1607040505.11
EBIT,1485700299.11,1217783432.0,1071917223.67,1267360590.8
Net Interest Income,96432315.3,102459387.1,65432519.26,-814585.55
Interest Expense,65461621.22,47688416.03,30560931.51,16893626.22
Interest Income,166469465.57,158470527.28,103196914.52,19269161.96
Normalized Income,1252942120.432483,1069592770.220896,829031324.16099,1071632259.392892
Net Income From Continuing And Discontinued Operation,1258583297.64,1002451864.19,923926332.3,1060145500.75
Total Expenses,5765725638.53,4953728764.39,4635200515.16,4161320589.36
Total Operating Income As Reported,1431057025.82,1182965122.65,1054088143.18,1262501674.11
Diluted Average Shares,540164505.0,541865873.0,530992145.0,512147585.0
Basic Average Shares,540164505.0,541865873.0,530992145.0,512147585.0
Diluted EPS,2.33,1.85,1.74,2.07
Basic EPS,2.33,1.85,1.74,2.07
Net Income Common Stockholders,1258583297.64,1002451864.19,923926332.3,1060145500.75
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,1258583297.64,1002451864.19,923926332.3,1060145500.75
Minority Interests,13512036.05,1834952.91,2371379.37,-33559718.7
Net Income Including Noncontrolling Interests,1245071261.59,1000616911.28,921554952.93,1093705219.45
Net Income Continuous Operations,1245071261.59,1000616911.28,921554952.93,1093705219.45
Tax Provision,175167416.3,169478104.69,119801339.23,156761745.13
Pretax Income,1420238677.89,1170095015.97,1041356292.16,1250466964.58
Other Non Operating Income Expenses,-10818347.93,-12870106.68,-12731851.02,-6419339.53
Special Income Charges,-90387611.93,-78645822.02,-78692547.48,-49516378.85
Other Special Charges,-2565796.08,-2925974.27,-1492354.95,-336233.31
Write Off,1524043.17,16732011.45,19013082.49,4204020.11
Impairment Of Capital Assets,91429364.84,64839784.84,61171819.94,45648592.05
Net Non Operating Interest Income Expense,96432315.3,102459387.1,65432519.26,-814585.55
Total Other Finance Cost,4575529.05,8322724.15,7203463.75,3190121.29
Interest Expense Non Operating,65461621.22,47688416.03,30560931.51,16893626.22
Interest Income Non Operating,166469465.57,158470527.28,103196914.52,19269161.96
Operating Income,1364473597.76,1079649302.61,774634437.22,1242211443.98
Operating Expense,1079248071.01,916430899.56,862606448.28,718963176.02
Other Operating Expenses,46861826.82,38215175.46,39474812.99,15948045.57
Depreciation And Amortization In Income Statement,63699781.52,79137070.44,83320212.74,43432216.97
Depreciation Income Statement,63699781.52,79137070.44,83320212.74,43432216.97
Research And Development,471056470.15,423472000.3,355851029.26,292703879.98
Selling General And Administration,179002583.17,120744743.67,125285459.83,125810503.03
Selling And Marketing Expense,72101532.07,41781590.72,52330131.9,48228329.02
General And Administrative Expense,106901051.1,78963152.95,72955327.93,77582174.01
Gross Profit,2443721668.77,1996080202.17,1637240885.5,1961174620.0
Cost Of Revenue,4686477567.52,4037297864.83,3772594066.88,3442357413.34
Total Revenue,7130199236.29,6033378067.0,5409834952.38,5403532033.34
Operating Revenue,7130199236.29,6033378067.0,5409834952.38,5403532033.34
