,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,1407605441.58,1311287753.25,1264843705.41,2233216239.69
Repayment Of Debt,-200471552.0,-326189074.95,-666721735.75,-674903506.75
Issuance Of Debt,15443277.8,200000000.0,353250328.06,388822577.29
Capital Expenditure,-1071369421.72,-1365859303.11,-798783077.0,-562434135.91
End Cash Position,4112068214.01,5785186535.01,6858671970.85,3598830111.44
Beginning Cash Position,5785186535.01,6858671970.85,3598830111.44,2574238218.43
Effect Of Exchange Rate Changes,-264313226.67,180802044.55,326451797.78,-124961915.0
Changes In Cash,-1408805094.33,-1254287480.39,2933390061.63,1149553808.01
Financing Cash Flow,-787738647.91,-880152497.83,949317457.06,-713700803.15
Net Other Financing Charges,503445.86,-5246370.92,2003486622.17,155365570.95
Cash Dividends Paid,-601414119.57,-747088751.96,-738960066.53,-582985444.64
Net Issuance Payments Of Debt,-185028274.2,-126189074.95,-313471407.69,-286080929.46
Net Long Term Debt Issuance,-185028274.2,-126189074.95,-313471407.69,-286080929.46
Long Term Debt Payments,-200471552.0,-326189074.95,-666721735.75,-674903506.75
Long Term Debt Issuance,15443277.8,200000000.0,353250328.06,388822577.29
Investing Cash Flow,-3100041309.72,-3051282038.92,-79554177.84,-932395764.44
Net Other Investing Changes,-1284277346.64,-2085340160.04,71780995.84,42818571.62
Net Investment Purchase And Sale,-753260271.36,391990715.23,689030941.77,-413544809.59
Sale Of Investment,150629728.64,610100715.23,2851030941.77,3411455190.41
Purchase Of Investment,-903890000.0,-218110000.0,-2162000000.0,-3825000000.0
Net Business Purchase And Sale,,,-45288268.84,
Purchase Of Business,,,-45288268.84,
Net PPE Purchase And Sale,-1062503691.72,-1357932594.11,-795077846.61,-561669526.47
Sale Of PPE,8865730.0,7926709.0,3705230.39,764609.44
Purchase Of PPE,-1071369421.72,-1365859303.11,-798783077.0,-562434135.91
Operating Cash Flow,2478974863.3,2677147056.36,2063626782.41,2795650375.6
Change In Working Capital,-233682119.36,-228739330.99,-450620289.62,-431530483.57
Change In Other Current Assets,-39058639.27,-3596068.85,25536801.54,40687994.64
Change In Payable,138948451.53,151023538.12,517492200.92,-172877235.74
Change In Inventory,-125696394.05,17400704.46,-213661511.95,-455881496.3
Change In Receivables,-207875537.57,-393567504.72,-779987780.13,156540253.83
Other Non Cash Items,-97688634.94,-79551857.62,-257095005.36,89757259.41
Depreciation And Amortization,426239314.33,410202973.44,391615350.89,402728418.65
Amortization Cash Flow,19571573.23,17007301.63,14875894.76,13628666.72
Depreciation,406667741.1,393195671.81,376739456.13,389099751.93
Gain Loss On Investment Securities,-202040659.97,-2765179.08,-21203313.76,-17272675.7
Gain Loss On Sale Of PPE,9894.99,-98381.72,50354.54,1208692.43
Net Income From Continuing Operations,2512380605.82,2503748107.11,2348854639.27,2699058368.28
Cash Flowsfromusedin Operating Activities Direct,2478974863.3,2677147056.36,2063626782.41,2795650375.6
Taxes Refund Paid Direct,-593113142.28,-613914703.87,-594667739.48,-774307612.01
Classesof Cash Payments,-5198627014.32,-4945771898.38,-4358563913.49,-4957959439.95
Other Cash Paymentsfrom Operating Activities,-789048787.81,-682490375.47,-537139098.18,-536503438.56
Paymentson Behalfof Employees,-1686722882.62,-1401318577.86,-1260504780.25,-1249562400.3
Paymentsto Suppliersfor Goodsand Services,-2722855343.89,-2861962945.05,-2560920035.06,-3171893601.09
Classesof Cash Receiptsfrom Operating Activities,8270715019.9,8236833658.61,7016858435.38,8527917427.56
Other Cash Receiptsfrom Operating Activities,247785728.59,169742357.59,122344145.39,139035635.69
Receiptsfrom Customers,8022929291.31,8067091301.02,6894514289.99,8388881791.87
