,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,452437449.54,281449099.78,461570883.29,-653532556.77
Repayment Of Debt,-3396578392.28,-3072844550.0,-4812681683.91,-4280509012.55
Issuance Of Debt,3124193954.08,2480187198.38,4846399685.4,4534744072.84
Capital Expenditure,-862177116.77,-1063204406.67,-754020300.1,-950657679.28
End Cash Position,2231856393.62,2208647202.51,2327692378.34,2605449927.76
Beginning Cash Position,2208647202.51,2327692378.34,2605449927.76,1746376655.2
Effect Of Exchange Rate Changes,515634.02,1229375.51,905251.83,-240890.02
Changes In Cash,22693557.09,-120274551.34,-278662801.25,859314162.58
Financing Cash Flow,-502841926.92,-538522056.47,-695804083.35,1418180942.41
Net Other Financing Charges,5391299.22,221669053.89,-464167802.79,1403524530.07
Cash Dividends Paid,-229475351.8,-149875684.78,-253011167.95,-233887789.41
Net Issuance Payments Of Debt,-272384438.2,-592657351.62,33718001.49,254235060.29
Net Long Term Debt Issuance,-272384438.2,-592657351.62,33718001.49,254235060.29
Long Term Debt Payments,-3396578392.28,-3072844550.0,-4812681683.91,-4280509012.55
Long Term Debt Issuance,3124193954.08,2480187198.38,4846399685.4,4534744072.84
Investing Cash Flow,-789079082.3,-926406001.32,-798449901.29,-855991902.34
Net Other Investing Changes,-219512.75,56852486.52,-58614130.14,21352540.9
Net Investment Purchase And Sale,-112877789.89,-92600583.66,-96231851.84,-71807275.98
Sale Of Investment,25772210.11,45242016.34,21781648.16,57217753.78
Purchase Of Investment,-138650000.0,-137842600.0,-118013500.0,-129025029.76
Net Business Purchase And Sale,,89256800.0,19971193.96,-4496438.11
Sale Of Business,,89256800.0,19971193.96,17323096.86
Purchase Of Business,,,,-21819534.97
Net PPE Purchase And Sale,-675981779.66,-979914704.18,-663575113.27,-801040729.15
Sale Of PPE,186195337.11,83289702.49,90445186.83,149616950.13
Purchase Of PPE,-862177116.77,-1063204406.67,-754020300.1,-950657679.28
Operating Cash Flow,1314614566.31,1344653506.45,1215591183.39,297125122.51
Change In Working Capital,-1182694639.66,-780154285.12,-250132779.63,-674803066.76
Change In Other Current Assets,-100251105.02,-112396606.75,-31795943.68,-64466418.14
Change In Payable,645206393.67,1234177720.49,1580624054.66,461491594.4
Change In Inventory,352955291.76,-240584190.21,-214537670.09,33637283.63
Change In Receivables,-2080605220.07,-1661351208.65,-1584423220.52,-1105465526.65
Other Non Cash Items,211567384.36,221597046.35,252685955.0,261936153.79
Depreciation And Amortization,682532545.1,632463949.62,634757565.63,508677348.78
Amortization Cash Flow,91858766.04,107275839.23,116416628.48,61044711.22
Depreciation,590673779.06,525188110.39,518340937.15,447632637.56
Gain Loss On Investment Securities,-71510983.03,-47044181.52,-89108750.29,-98034277.31
Gain Loss On Sale Of PPE,-21221196.79,63725474.51,-19787656.12,-15389451.42
Net Income From Continuing Operations,939401555.67,526759106.84,248746290.75,177588650.44
Cash Flowsfromusedin Operating Activities Direct,1314614566.31,1344653506.45,1215591183.39,297125122.51
Taxes Refund Paid Direct,-767583755.14,-539515053.87,-174447699.61,-286216777.14
Classesof Cash Payments,-12281402848.67,-10807019755.19,-11069304273.44,-8527266609.37
Other Cash Paymentsfrom Operating Activities,-640976870.8,-680411083.59,-918760506.12,-617711120.13
Paymentson Behalfof Employees,-1817523216.73,-1507846289.02,-1231129109.71,-984171983.92
Paymentsto Suppliersfor Goodsand Services,-9822902761.14,-8618762382.58,-8919414657.61,-6925383505.32
Classesof Cash Receiptsfrom Operating Activities,14363601170.12,12691188315.51,12459343156.44,9110608509.02
Other Cash Receiptsfrom Operating Activities,409855902.17,400852180.19,321237732.94,320510918.24
Receiptsfrom Customers,13953745267.95,12290336135.32,12138105423.5,8790097590.78
