,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,5739974791.93,-1515879826.05,752507145.57,-457289088.78
Repayment Of Debt,-3457000000.0,-1341050000.0,-1880990000.0,-3584531000.0
Issuance Of Debt,3405000000.0,1471050000.0,3869000000.0,3963980000.0
Capital Expenditure,-69894597.45,-101503862.44,-86731192.56,-108666450.12
End Cash Position,17359664989.03,13053665385.8,15342477248.17,14664692768.45
Beginning Cash Position,13053665385.8,15342477248.17,14664692768.45,14528488271.13
Effect Of Exchange Rate Changes,3256406.51,2980572.47,18132825.86,-4139469.8
Changes In Cash,4302743196.72,-2291792434.84,659651653.86,140343967.12
Financing Cash Flow,-1469647206.37,-960853896.94,-112700062.93,2737190882.38
Net Other Financing Charges,-970628291.99,-562158491.02,-1360294711.38,2873638900.09
Cash Dividends Paid,-447018914.38,-528695405.92,-740415351.55,-515897017.71
Net Issuance Payments Of Debt,-52000000.0,130000000.0,1988010000.0,379449000.0
Net Long Term Debt Issuance,-52000000.0,130000000.0,1988010000.0,379449000.0
Long Term Debt Payments,-3457000000.0,-1341050000.0,-1880990000.0,-3584531000.0
Long Term Debt Issuance,3405000000.0,1471050000.0,3869000000.0,3963980000.0
Investing Cash Flow,-37478986.29,83437425.71,-66886621.34,-2248224276.6
Net Other Investing Changes,-273401.91,,4493851.29,72308719.73
Net Investment Purchase And Sale,14473000.38,119940027.23,9154893.49,-2212425866.97
Sale Of Investment,14473000.38,124283490.5,76009451.9,248166804.07
Purchase Of Investment,,-4343463.27,-66854558.41,-2460592671.04
Net Business Purchase And Sale,,38499302.79,4510363.54,
Sale Of Business,,38499302.79,4510363.54,
Net PPE Purchase And Sale,-51678584.76,-75001904.31,-85045729.66,-108107129.36
Sale Of PPE,18216012.69,26501958.13,1685462.9,559320.76
Purchase Of PPE,-69894597.45,-101503862.44,-86731192.56,-108666450.12
Operating Cash Flow,5809869389.38,-1414375963.61,839238338.13,-348622638.66
Change In Working Capital,5391525716.51,-1739408435.16,172801446.93,-1028750056.57
Change In Other Current Assets,-534295597.65,1254713203.59,1380816214.14,665904195.83
Change In Payable,7025589715.81,-1163034204.36,-430845292.79,-243532552.67
Change In Inventory,-17708062.1,1347548.62,2692217.2,-1030428.45
Change In Receivables,-1082060339.55,-1832434983.01,-779861691.62,-1450091271.28
Other Non Cash Items,347616188.67,388299676.76,414289951.25,431071971.41
Depreciation And Amortization,133280101.49,128584083.05,125028851.26,113653315.03
Amortization Cash Flow,42944837.09,34289818.55,27275851.05,24530635.24
Depreciation,90335264.4,94294264.5,97753000.21,89122679.79
Gain Loss On Investment Securities,-178986005.42,-283071631.87,287776833.95,-359481085.33
Net Foreign Currency Exchange Gain Loss,-3256406.51,-2980572.47,-18132825.86,4131708.8
Gain Loss On Sale Of PPE,774556.72,-17938256.14,1490065.27,-170227.55
Net Income From Continuing Operations,105785921.31,116856134.32,-328166386.07,487715610.15
Cash Flowsfromusedin Operating Activities Direct,5809869389.38,-1414375963.61,839238338.13,-348622638.66
Taxes Refund Paid Direct,-112519323.84,-200832123.17,-113881538.96,-320554227.07
Interest Received Direct,1652980775.27,1635289973.85,1793521179.5,2129744530.45
Interest Paid Direct,-303170885.1,-302453861.09,-342914119.07,-429580931.58
Classesof Cash Payments,-4369642146.91,-5080748045.02,-9323986648.1,-7694356945.06
Other Cash Paymentsfrom Operating Activities,-3136482740.76,-3734918261.17,-6281055038.44,-4216466341.8
Paymentson Behalfof Employees,-735279129.42,-718510049.05,-718659678.41,-719958737.69
Paymentsto Suppliersfor Goodsand Services,-497880276.73,-627319734.8,-2324271931.25,-2757931865.57
Classesof Cash Receiptsfrom Operating Activities,8942220969.97,2534368091.82,8826499464.75,5966124934.6
Other Cash Receiptsfrom Operating Activities,8431779513.68,1932282082.91,6552731748.68,3025383025.14
Receiptsfrom Customers,510441456.29,602086008.91,2273767716.07,2940741909.46
