,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Free Cash Flow,-971726670.04,238559264.29,395335439.44,-573796057.37
Repayment Of Debt,-226463200.0,-470428520.4,-974982474.39,-465686540.81
Issuance Of Debt,1853126532.75,298999081.88,9761853.72,1013738051.76
Capital Expenditure,-2198798966.37,-844891725.56,-413363384.36,-685996572.21
End Cash Position,2855773829.35,2836453597.42,1901628668.88,3575799952.92
Beginning Cash Position,2836453597.42,1901628668.88,3575799952.92,654755644.75
Effect Of Exchange Rate Changes,53694533.5,-42793329.51,-56613535.33,1994575.63
Changes In Cash,-34374301.57,977618258.05,-1617557748.71,2919049732.54
Financing Cash Flow,1402647175.57,-323702810.34,-1010573109.6,3497716675.04
Net Other Financing Charges,-86378933.96,-31885696.48,-5818122.52,3014996371.88
Cash Dividends Paid,-137637223.22,-120387675.34,-39534366.41,-65331207.79
Net Issuance Payments Of Debt,1626663332.75,-171429438.52,-965220620.67,548051510.95
Net Long Term Debt Issuance,1626663332.75,-171429438.52,-965220620.67,548051510.95
Long Term Debt Payments,-226463200.0,-470428520.4,-974982474.39,-465686540.81
Long Term Debt Issuance,1853126532.75,298999081.88,9761853.72,1013738051.76
Investing Cash Flow,-2664093773.47,217870078.54,-1415683462.91,-690867457.34
Net Other Investing Changes,,,,-7307083.06
Net Investment Purchase And Sale,-519166239.53,1045770055.5,-1070107162.74,2431792.93
Sale Of Investment,390647280.47,4995770055.5,5431853637.26,82431792.93
Purchase Of Investment,-909813520.0,-3950000000.0,-6501960800.0,-80000000.0
Net Business Purchase And Sale,40736548.43,11300000.0,67724904.19,
Sale Of Business,40736548.43,11300000.0,67724904.19,
Net PPE Purchase And Sale,-2185664082.37,-839199976.96,-413301204.36,-685992167.21
Sale Of PPE,13134884.0,5691748.6,62180.0,4405.0
Purchase Of PPE,-2198798966.37,-844891725.56,-413363384.36,-685996572.21
Operating Cash Flow,1227072296.33,1083450989.85,808698823.8,112200514.84
Change In Working Capital,-5119384.42,344697583.4,241338482.65,-386418543.48
Change In Other Current Assets,-70091731.76,-52677254.24,-12870513.76,20754941.09
Change In Payable,176678793.02,961440323.57,-357019781.47,563888426.54
Change In Inventory,-96022631.68,-538949281.49,197589588.35,312347450.11
Change In Receivables,-15683814.0,-25116204.44,413639189.53,-1283409361.22
Other Non Cash Items,-25517626.67,21751846.63,48498119.86,12822954.58
Depreciation And Amortization,173086224.96,146546765.09,103289861.27,81449114.65
Amortization Cash Flow,9654285.6,8897793.07,8173877.03,6380119.66
Depreciation,163431939.36,137648972.02,95115984.24,75068994.99
Gain Loss On Investment Securities,-17504709.86,-11472749.76,-17609272.12,-63099520.11
Gain Loss On Sale Of PPE,1933868.71,-6528951.99,46259.58,-634863.89
Net Income From Continuing Operations,1103297424.75,473874867.06,425157196.53,450276514.14
Cash Flowsfromusedin Operating Activities Direct,1227072296.33,1083450989.85,808698823.8,112200514.84
Taxes Refund Paid Direct,-166182519.26,11798373.39,-54512719.87,-32884435.16
Classesof Cash Payments,-5609163415.27,-3907301612.64,-3889981151.35,-4400102523.15
Other Cash Paymentsfrom Operating Activities,-426018794.3,-229664238.74,-238402361.51,-345654572.36
Paymentson Behalfof Employees,-373010460.27,-273659473.12,-211590577.58,-159442640.32
Paymentsto Suppliersfor Goodsand Services,-4810134160.7,-3403977900.78,-3439988212.26,-3895005310.47
Classesof Cash Receiptsfrom Operating Activities,7002418230.86,4978954229.1,4753192695.02,4545187473.15
Other Cash Receiptsfrom Operating Activities,344882783.18,211955756.7,564812577.22,333921658.27
Receiptsfrom Customers,6657535447.68,4766998472.4,4188380117.8,4211265814.88
