,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,4770776395.0,4770776395.0,4770776395.0,4762691885.0
Share Issued,4770776395.0,4770776395.0,4770776395.0,4762691885.0
Net Debt,29319731000.0,23170447000.0,24519353000.0,20283861000.0
Total Debt,36165624000.0,30137591000.0,30215794000.0,25463130000.0
Tangible Book Value,35752626000.0,35047826000.0,31466318000.0,28485396000.0
Invested Capital,70848374000.0,64083497000.0,60329363000.0,52398796000.0
Working Capital,-684747000.0,747402000.0,-2207931000.0,-6851694000.0
Net Tangible Assets,35752626000.0,35047826000.0,31466318000.0,28485396000.0
Capital Lease Obligations,1184159000.0,1217501000.0,1457102000.0,1655380000.0
Common Stock Equity,35866909000.0,35163407000.0,31570671000.0,28591046000.0
Total Capitalization,65130584000.0,59142981000.0,53262443000.0,42169460000.0
Total Equity Gross Minority Interest,38985157000.0,37961559000.0,33570761000.0,29922283000.0
Minority Interest,3118248000.0,2798152000.0,2000090000.0,1331237000.0
Stockholders Equity,35866909000.0,35163407000.0,31570671000.0,28591046000.0
Fixed Assets Revaluation Reserve,273418000.0,273418000.0,273418000.0,273418000.0
Retained Earnings,15108786000.0,13800965000.0,11002181000.0,9542103000.0
Additional Paid In Capital,12143104000.0,12143104000.0,12143367000.0,12096153000.0
Capital Stock,4770776000.0,4770776000.0,4770776000.0,4762692000.0
Common Stock,4770776000.0,4770776000.0,4770776000.0,4762692000.0
Total Liabilities Net Minority Interest,42057160000.0,35468238000.0,34679692000.0,29466654000.0
Total Non Current Liabilities Net Minority Interest,31836699000.0,26499524000.0,24089175000.0,16128829000.0
Other Non Current Liabilities,87720000.0,29613000.0,18634000.0,15286000.0
Derivative Product Liabilities,0.0,9426000.0,0.0,556105000.0
Tradeand Other Payables Non Current,238746000.0,201743000.0,159908000.0,166301000.0
Non Current Deferred Taxes Liabilities,1627214000.0,1468403000.0,1132313000.0,483139000.0
Long Term Debt And Capital Lease Obligation,29883019000.0,24790339000.0,22778320000.0,14907998000.0
Long Term Capital Lease Obligation,619344000.0,810765000.0,1086548000.0,1329584000.0
Long Term Debt,29263675000.0,23979574000.0,21691772000.0,13578414000.0
Current Liabilities,10220461000.0,8968714000.0,10590517000.0,13337825000.0
Other Current Liabilities,,,14277347.47,
Current Debt And Capital Lease Obligation,6282605000.0,5347252000.0,7437474000.0,10555132000.0
Current Capital Lease Obligation,564815000.0,406736000.0,370554000.0,325796000.0
Current Debt,5717790000.0,4940516000.0,7066920000.0,10229336000.0
Payables,3307412000.0,2920333000.0,2607604000.0,2290070000.0
Other Payable,1031474000.0,839980000.0,503979000.0,462556000.0
Dividends Payable,,,696460.0,
Total Tax Payable,298930000.0,337137000.0,164304000.0,46970000.0
Accounts Payable,1977008000.0,1743216000.0,1939321000.0,1780544000.0
Total Assets,81042317000.0,73429797000.0,68250453000.0,59388937000.0
Total Non Current Assets,71506603000.0,63713681000.0,59867867000.0,52902806000.0
Other Non Current Assets,,34021000.0,172236000.0,-5635.76
Non Current Deferred Assets,,,4850354.36,6296478.16
Non Current Deferred Taxes Assets,33502000.0,36028000.0,38645000.0,40387000.0
Financial Assets,202052000.0,92083000.0,116525000.0,0.0
Investmentin Financial Assets,412123000.0,291794000.0,387090000.0,506240000.0
Available For Sale Securities,412123000.0,291794000.0,387090000.0,506240000.0
Long Term Equity Investment,12555715000.0,10081912000.0,9770018000.0,6872403000.0
Investmentsin Joint Venturesat Cost,6572370000.0,5069962000.0,5377379000.0,4126124000.0
Investmentsin Associatesat Cost,5983345000.0,5011950000.0,4392639000.0,2746279000.0
Investment Properties,2050000.0,2259000.0,2259000.0,10387000.0
Goodwill And Other Intangible Assets,114283000.0,115581000.0,104353000.0,105650000.0
Other Intangible Assets,28433000.0,29731000.0,31028000.0,32325000.0
Goodwill,85850000.0,85850000.0,73325000.0,73325000.0
Net PPE,56890432000.0,51792768000.0,47982852000.0,44170121000.0
Accumulated Depreciation,-34304805000.0,-31021807000.0,-29721170000.0,-26531949000.0
Gross PPE,91195237000.0,82814575000.0,77704022000.0,70702070000.0
Construction In Progress,6689526000.0,3460543000.0,1369714000.0,1082949000.0
Other Properties,,,803725079.77,883493532.67
Machinery Furniture Equipment,82798025000.0,77808593000.0,74815794000.0,68112305000.0
Buildings And Improvements,1707686000.0,1545439000.0,1518514000.0,1506816000.0
Properties,0.0,0.0,0.0,0.0
Current Assets,9535714000.0,9716116000.0,8382586000.0,6486131000.0
Other Current Assets,,,31472544.39,199762330.47
Restricted Cash,783000.0,781000.0,778000.0,767000.0
Prepaid Assets,118584000.0,61939000.0,76801000.0,61042000.0
Inventory,1333724000.0,1160522000.0,1278069000.0,1013203000.0
Other Inventories,1085994000.0,909864000.0,1030462000.0,758943000.0
Raw Materials,247730000.0,250658000.0,247607000.0,254260000.0
Other Receivables,1809635000.0,2117891000.0,2242518000.0,1501297000.0
Taxes Receivable,1624000.0,7790000.0,40000.0,16451000.0
Accounts Receivable,609630000.0,617550000.0,545041000.0,369482000.0
Allowance For Doubtful Accounts Receivable,-6617000.0,-8078000.0,-6123000.0,-8490000.0
Gross Accounts Receivable,616247000.0,625628000.0,551164000.0,377972000.0
Cash Cash Equivalents And Short Term Investments,5661734000.0,5749643000.0,4239339000.0,3523889000.0
Cash And Cash Equivalents,5661734000.0,5749643000.0,4239339000.0,3523889000.0
Cash Equivalents,740000.0,4388000.0,974000.0,1274000.0
Cash Financial,5660994000.0,5745255000.0,4238365000.0,3522615000.0
