,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Free Cash Flow,650277000000.0,375796000000.0,352593000000.0,467905000000.0
Repayment Of Debt,-1083496000000.0,-1038128000000.0,-1202227000000.0,-1206226000000.0
Issuance Of Debt,971318000000.0,988302000000.0,1172109000000.0,959280000000.0
Capital Expenditure,-8355000000.0,-6678000000.0,-7810000000.0,-8871000000.0
End Cash Position,650224000000.0,479045000000.0,480472000000.0,444202000000.0
Beginning Cash Position,479045000000.0,480472000000.0,444202000000.0,405479000000.0
Effect Of Exchange Rate Changes,-2888000000.0,1399000000.0,1924000000.0,8580000000.0
Changes In Cash,174067000000.0,-2826000000.0,34346000000.0,30143000000.0
Financing Cash Flow,75388000000.0,30951000000.0,-222056000000.0,-230873000000.0
Net Other Financing Charges,264712000000.0,155446000000.0,-118851000000.0,93873000000.0
Cash Dividends Paid,-67201000000.0,-61423000000.0,-66829000000.0,-71328000000.0
Net Issuance Payments Of Debt,-112178000000.0,-49826000000.0,-30118000000.0,-246946000000.0
Net Long Term Debt Issuance,-112178000000.0,-49826000000.0,-30118000000.0,-246946000000.0
Long Term Debt Payments,-1083496000000.0,-1038128000000.0,-1202227000000.0,-1206226000000.0
Long Term Debt Issuance,971318000000.0,988302000000.0,1172109000000.0,959280000000.0
Investing Cash Flow,-559953000000.0,-416251000000.0,-104001000000.0,-215760000000.0
Net Other Investing Changes,7431000000.0,11385000000.0,10784000000.0,3783000000.0
Net Investment Purchase And Sale,-568276000000.0,-421367000000.0,-108108000000.0,-174127000000.0
Sale Of Investment,3446681000000.0,2203364000000.0,1958811000000.0,2232537000000.0
Purchase Of Investment,-4014957000000.0,-2624731000000.0,-2066919000000.0,-2406664000000.0
Net Business Purchase And Sale,8539000000.0,,65000000.0,-37113000000.0
Sale Of Business,9488000000.0,,65000000.0,507000000.0
Purchase Of Business,-949000000.0,,,-37620000000.0
Net PPE Purchase And Sale,-7647000000.0,-6269000000.0,-6742000000.0,-8303000000.0
Sale Of PPE,708000000.0,409000000.0,1068000000.0,568000000.0
Purchase Of PPE,-8355000000.0,-6678000000.0,-7810000000.0,-8871000000.0
Operating Cash Flow,658632000000.0,382474000000.0,360403000000.0,476776000000.0
Change In Working Capital,641740000000.0,362566000000.0,281411000000.0,355006000000.0
Change In Payable,804401000000.0,675454000000.0,462009000000.0,819012000000.0
Change In Receivables,-162661000000.0,-312888000000.0,-180598000000.0,-464006000000.0
Other Non Cash Items,23025000000.0,21017000000.0,26369000000.0,24699000000.0
Provisionand Write Offof Assets,74409000000.0,92759000000.0,79071000000.0,81920000000.0
Deferred Tax,4349000000.0,-1535000000.0,-6856000000.0,-20125000000.0
Depreciation And Amortization,16674000000.0,17957000000.0,19230000000.0,18352000000.0
Amortization Cash Flow,2819000000.0,3167000000.0,2843000000.0,2694000000.0
Depreciation,13855000000.0,14790000000.0,16387000000.0,15658000000.0
Gain Loss On Investment Securities,10379000000.0,-66504000000.0,9039000000.0,36936000000.0
Net Foreign Currency Exchange Gain Loss,-618000000.0,-380000000.0,-120000000.0,-3144000000.0
Gain Loss On Sale Of PPE,-325000000.0,-3000000.0,-563000000.0,-311000000.0
Net Income From Continuing Operations,158301000000.0,146733000000.0,109274000000.0,134817000000.0
Cash Flowsfromusedin Operating Activities Direct,658632000000.0,382474000000.0,360403000000.0,476776000000.0
Classesof Cash Payments,-1193473000000.0,-1263852000000.0,-1247623000000.0,-1336502000000.0
Other Cash Paymentsfrom Operating Activities,-586282000000.0,-673897000000.0,-614558000000.0,-768386000000.0
Paymentson Behalfof Employees,-90203000000.0,-83915000000.0,-85055000000.0,-79911000000.0
Classesof Cash Receiptsfrom Operating Activities,1852105000000.0,1646326000000.0,1608026000000.0,1813278000000.0
Other Cash Receiptsfrom Operating Activities,667496000000.0,613162000000.0,515588000000.0,501274000000.0
