,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Tax Effect Of Unusual Items,-294813540.600248,-999845086.366169,-68966524.305469,-55776920.644957
Tax Rate For Calcs,0.147039,0.139371,0.09027,0.052819
Total Unusual Items,-2005000000.0,-7174000000.0,-764000000.0,-1056000000.0
Total Unusual Items Excluding Goodwill,-2005000000.0,-7174000000.0,-764000000.0,-1056000000.0
Net Income From Continuing Operation Net Minority Interest,134778000000.0,126607000000.0,85665000000.0,111008000000.0
Reconciled Depreciation,16674000000.0,17957000000.0,19230000000.0,18352000000.0
EBIT,207199000000.0,189900000000.0,144463000000.0,165033000000.0
Net Interest Income,114189000000.0,104222000000.0,94157000000.0,93235000000.0
Interest Expense,21609000000.0,19405000000.0,24346000000.0,22698000000.0
Interest Income,88662000000.0,93913000000.0,118947000000.0,131096000000.0
Normalized Income,136488186459.39975,132781154913.63383,86360033475.69453,112008223079.35504
Net Income From Continuing And Discontinued Operation,134778000000.0,126607000000.0,85665000000.0,111008000000.0
Total Expenses,742300000000.0,746120000000.0,681945000000.0,621539000000.0
Diluted Average Shares,,18112589413.0,18072784810.0,17704625199.0
Basic Average Shares,,17682541899.0,17699380165.0,17454088050.0
Diluted EPS,,6.99,4.74,6.27
Basic EPS,,7.16,4.84,6.36
Net Income Common Stockholders,134778000000.0,126607000000.0,85665000000.0,111008000000.0
Net Income,134778000000.0,126607000000.0,85665000000.0,111008000000.0
Minority Interests,-23523000000.0,-20126000000.0,-23609000000.0,-23809000000.0
Net Income Including Noncontrolling Interests,158301000000.0,146733000000.0,109274000000.0,134817000000.0
Net Income Continuous Operations,158301000000.0,146733000000.0,109274000000.0,134817000000.0
Tax Provision,27289000000.0,23762000000.0,10843000000.0,7518000000.0
Pretax Income,185590000000.0,170495000000.0,120117000000.0,142335000000.0
Other Income Expense,80203000000.0,72134000000.0,74451000000.0,69304000000.0
Special Income Charges,-2005000000.0,-7174000000.0,-764000000.0,-1056000000.0
Other Special Charges,-325000000.0,-3000000.0,-563000000.0,-311000000.0
Write Off,2330000000.0,7177000000.0,1327000000.0,1367000000.0
Net Non Operating Interest Income Expense,114189000000.0,104222000000.0,94157000000.0,93235000000.0
Interest Expense Non Operating,21609000000.0,19405000000.0,24346000000.0,22698000000.0
Interest Income Non Operating,135798000000.0,123627000000.0,118503000000.0,115933000000.0
Other Operating Expenses,120351000000.0,126614000000.0,120231000000.0,23273000000.0
Selling General And Administration,-4535000000.0,-969000000.0,-556000000.0,88902000000.0
General And Administrative Expense,-4535000000.0,-969000000.0,-556000000.0,88902000000.0
Total Revenue,927890000000.0,916615000000.0,802062000000.0,763874000000.0
Operating Revenue,927890000000.0,916615000000.0,802062000000.0,763874000000.0
Net Policyholder Benefits And Claims,458334000000.0,452703000000.0,443909000000.0,426535000000.0
