,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Free Cash Flow,21884801954.32,18734314415.87,20271066558.85,-8984659763.76
Repayment Of Debt,-17007488249.54,-15527457769.11,-18692910508.72,-20027234678.39
Issuance Of Debt,9195721056.42,6726322049.07,10200841583.3,29755190238.82
Capital Expenditure,-6796720341.73,-7359809523.41,-7199786770.99,-6635161342.42
End Cash Position,49116533155.12,54954090124.47,71620312325.93,62761077773.98
Beginning Cash Position,54954090124.47,71620312325.93,62761077773.98,68626280826.76
Effect Of Exchange Rate Changes,429535646.9,-11233163.95,154475389.05,177437273.72
Changes In Cash,-6267092616.25,-16654989037.51,8704759162.9,-6042640326.5
Financing Cash Flow,-18320321490.52,-13838085029.6,-13029213593.01,4852045538.24
Net Other Financing Charges,-2184336648.17,2946474574.01,617128522.86,-40225669.3
Cash Dividends Paid,-7279056889.02,-7232191752.42,-4753305298.89,-4394323412.81
Net Issuance Payments Of Debt,-7811767193.12,-8801135720.04,-8492068925.42,9727955560.43
Net Long Term Debt Issuance,-7811767193.12,-8801135720.04,-8492068925.42,9727955560.43
Long Term Debt Payments,-17007488249.54,-15527457769.11,-18692910508.72,-20027234678.39
Long Term Debt Issuance,9195721056.42,6726322049.07,10200841583.3,29755190238.82
Investing Cash Flow,-16628293421.78,-28911027947.19,-5736880573.93,-8545187443.4
Net Other Investing Changes,-24300558.37,-469655468.31,-140301117.96,1681817324.54
Net Investment Purchase And Sale,-9690573998.12,-21637216321.56,1283443739.24,-4115827686.65
Sale Of Investment,95010440733.97,72300820213.74,41383651727.25,35287945840.39
Purchase Of Investment,-104701014732.09,-93938036535.3,-40100207988.01,-39403773527.04
Net Business Purchase And Sale,-243417766.16,-204257091.2,30052790.38,451441982.26
Sale Of Business,34995945.84,79151166.5,51723909.19,486184908.66
Purchase Of Business,-278413712.0,-283408257.7,-21671118.81,-34742926.4
Net PPE Purchase And Sale,-6670001099.13,-6599899066.12,-6910075985.59,-6562619063.55
Sale Of PPE,126719242.6,759910457.29,289710785.4,72542278.87
Purchase Of PPE,-6796720341.73,-7359809523.41,-7199786770.99,-6635161342.42
Operating Cash Flow,28681522296.05,26094123939.28,27470853329.84,-2349498421.34
Change In Working Capital,-2469031614.93,-5728890056.64,-26272057.97,-20324385715.31
Change In Other Current Assets,-747392532.15,-127904520.36,-1366514244.24,-581735480.84
Change In Payable,3602804215.22,-2661600741.07,10028672852.95,-11373539929.22
Change In Inventory,-575057093.8,1373172663.38,-5375510701.59,1556725516.86
Change In Receivables,-4749386204.2,-4312557458.59,-3312919965.09,-9925835822.11
Other Non Cash Items,3236859503.1,4045913328.21,3384989268.9,1153885472.05
Provisionand Write Offof Assets,-46797116.48,-46532189.78,-17173063.61,71220311.83
Depreciation And Amortization,13438107883.33,12667809627.01,11908534967.78,11064700940.37
Amortization Cash Flow,2338570976.49,2328463541.3,2303564156.14,2114322766.23
Depreciation,11099536906.84,10339346085.71,9604970811.64,8950378174.14
Gain Loss On Investment Securities,-223648377.0,-543909179.08,-383393263.05,-1253546425.92
Gain Loss On Sale Of PPE,-113792215.24,-153260972.43,-93356637.68,-31693236.3
Net Income From Continuing Operations,13680319243.39,14277681970.39,11211614275.25,5682691350.97
Cash Flowsfromusedin Operating Activities Direct,28681522296.05,26094123939.28,27470853329.84,-2349498421.34
Taxes Refund Paid Direct,-4469536170.65,-3992660485.26,-1941458863.53,318740163.18
Classesof Cash Payments,-210469535629.04,-196012746753.4,-190792930159.45,-175340077320.35
Other Cash Paymentsfrom Operating Activities,-11382109090.04,-12255664060.78,-10114065439.17,-10204043780.64
Paymentson Behalfof Employees,-40164661512.19,-37293649492.28,-35918290639.69,-30039340851.89
Paymentsto Suppliersfor Goodsand Services,-158922765026.81,-146463433200.34,-144760574080.59,-135096692687.82
Classesof Cash Receiptsfrom Operating Activities,243620594095.74,226099531177.94,220205242352.82,172671838735.83
Other Cash Receiptsfrom Operating Activities,3614920717.58,3735840686.66,3565770149.68,3307786954.94
Receiptsfrom Customers,240005673378.16,222363690491.28,216639472203.14,169364051780.89
