,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,1408701543.0,1408701543.0,1368084624.0,1368084624.0
Share Issued,1408701543.0,1408701543.0,1368084624.0,1368084624.0
Net Debt,12886616489.38,11027402808.45,10070378931.15,11147845763.76
Total Debt,24756770022.16,20388054308.23,20256877297.39,19504227591.29
Tangible Book Value,271046703.15,3441512219.93,2502916631.7,2206083448.78
Invested Capital,33707310774.03,29782745130.04,27728224604.64,28768095264.42
Working Capital,4348706661.38,3731776797.19,4100672727.63,7043517011.99
Net Tangible Assets,271046703.15,3441512219.93,2502916631.7,2206083448.78
Capital Lease Obligations,771122022.36,619134535.69,651639119.6,622410769.19
Common Stock Equity,13558082175.44,13579034409.23,12252899554.81,11373274591.14
Total Capitalization,28743507987.02,25539042271.57,24720638532.97,25371820770.35
Total Equity Gross Minority Interest,19845543043.55,19126372485.41,17703677675.38,16854717907.37
Minority Interest,6287460868.11,5547338076.18,5450778120.57,5481443316.23
Stockholders Equity,13558082175.44,13579034409.23,12252899554.81,11373274591.14
Treasury Stock,419373454.92,225263700.64,225263700.64,225263700.64
Retained Earnings,2367281720.51,1809156485.92,901312046.13,523226710.2
Additional Paid In Capital,10473659855.98,10458902442.56,10174225864.55,10382376509.65
Capital Stock,1408701543.0,1408701543.0,1368084624.0,1368084624.0
Common Stock,1408701543.0,1408701543.0,1368084624.0,1368084624.0
Total Liabilities Net Minority Interest,44320325057.17,37760475654.04,36408415676.87,34471963540.98
Total Non Current Liabilities Net Minority Interest,18580496305.22,15129867575.24,15533201982.79,17263208502.95
Other Non Current Liabilities,270022157.47,334694824.8,415476542.85,548170419.56
Tradeand Other Payables Non Current,1535230457.08,1682629018.8,1530360195.15,1657459533.06
Non Current Deferred Revenue,151418392.34,101279991.09,102951886.93,92692184.09
Non Current Deferred Taxes Liabilities,667277464.39,432121342.52,365035260.1,343929417.84
Long Term Debt And Capital Lease Obligation,15956547833.94,12579142398.03,13119378097.76,14620956948.4
Long Term Capital Lease Obligation,771122022.36,619134535.69,651639119.6,622410769.19
Long Term Debt,15185425811.58,11960007862.34,12467738978.16,13998546179.21
Current Liabilities,25739828751.95,22630608078.8,20875213694.08,17208755038.03
Other Current Liabilities,1853307515.64,1436056579.63,1483040388.09,1667652426.84
Current Debt And Capital Lease Obligation,8800222188.22,7808911910.2,7137499199.63,4883270642.89
Current Debt,4963802787.01,4243702858.47,3007586071.67,3396274494.07
Payables,14242397346.16,12723544013.37,11572392996.73,9995902611.47
Other Payable,2368410614.61,2036467639.83,1890667598.92,1975420937.54
Dividends Payable,15615000.0,900000.0,,
Total Tax Payable,913220768.67,975765210.33,760263622.83,769642890.7
Accounts Payable,10945150962.88,9710411163.21,8921461774.98,7250838783.23
Total Assets,64165868100.72,56886848139.45,54112093352.25,51326681448.35
Total Non Current Assets,34077332687.39,30524463263.46,29136206930.54,27074409398.33
Other Non Current Assets,1914765106.16,1907261349.82,1027700268.41,591417788.36
Non Current Deferred Assets,98604074.18,57995084.47,61396466.27,71354063.25
Non Current Deferred Taxes Assets,1317538402.1,1185981911.37,1042547303.53,974894999.17
Investmentin Financial Assets,280781448.44,292757451.58,897303111.5,795289825.94
Available For Sale Securities,280781448.44,292757451.58,897303111.5,795289825.94
Long Term Equity Investment,167559851.63,2295314089.7,2087299085.33,1945800439.68
Investment Properties,20895109.02,,,
Goodwill And Other Intangible Assets,13287035472.29,10137522189.3,9749982923.11,9167191142.36
Other Intangible Assets,6070720916.52,4590520225.6,4328912640.5,4158009674.58
Goodwill,7216314555.77,5547001963.7,5421070282.61,5009181467.78
Net PPE,16929625954.68,14517113056.63,14096825831.05,13514886045.48
Accumulated Depreciation,-13697112200.03,-12751833012.5,-11256167572.43,-9665624917.34
Gross PPE,30626738154.71,27268946069.13,25352993403.48,23180510962.82
Construction In Progress,2754534056.52,2761083200.03,2148641718.01,1834212592.11
Other Properties,6378837580.11,6185405667.37,5859631724.58,5517167600.27
Machinery Furniture Equipment,13529884648.69,11411542880.37,10683889924.72,9594977571.19
Properties,7963481869.39,6910914321.36,6660830036.17,6234153199.25
Current Assets,30088535413.33,26362384875.99,24975886421.71,24252272050.02
Other Current Assets,1439980541.76,1398424393.21,1113536848.89,938294312.39
Hedging Assets Current,55627549.27,104102853.5,81775577.0,1103375.83
Assets Held For Sale Current,221307640.28,,,
Prepaid Assets,269655432.22,221922570.07,177923434.03,139422030.27
Inventory,10538159090.5,9246184266.21,8511657540.51,7030985064.14
Inventories Adjustments Allowances,0.0,0.0,0.0,0.0
Other Inventories,1446220539.98,1409335178.35,,
Finished Goods,1598764593.66,980462609.47,974282871.84,1020270894.4
Work In Process,1961396677.73,1617654800.9,2421120247.0,1836592380.41
Raw Materials,5531777279.13,5238731677.49,5116254421.67,4174121789.33
Other Receivables,1476121288.08,1902657495.16,1619375839.78,2148813871.7
Accounts Receivable,8678239875.31,8032060897.42,7600885200.26,6846873185.22
Allowance For Doubtful Accounts Receivable,-152703009.14,-154716720.01,-135431220.28,-164566868.39
Gross Accounts Receivable,8830942884.45,8186777617.43,7736316420.54,7011440053.61
Cash Cash Equivalents And Short Term Investments,7409443995.91,5457032400.42,5870731981.24,7146780210.47
Other Short Term Investments,146831886.7,280724488.06,465785862.56,899805300.95
Cash And Cash Equivalents,7262612109.21,5176307912.36,5404946118.68,6246974909.52
Cash Equivalents,900329888.61,581071179.37,1575028187.34,1697728555.3
Cash Financial,6362282220.6,4595236732.99,3829917931.34,4549246354.22
