,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,3732389535.0,3732615535.0,3590869465.0,3591251288.0
Share Issued,3732389535.0,3732615535.0,3590869465.0,3591251288.0
Total Debt,4428025207.52,3904340225.77,6642575671.84,6113013054.67
Tangible Book Value,18223257824.06,17043752463.93,12206455227.12,10446325896.46
Invested Capital,22896887352.37,20137355474.77,18813731257.5,15341996760.36
Working Capital,8667859121.64,8252695984.19,9299779631.55,8220137700.76
Net Tangible Assets,18223257824.06,17043752463.93,12206455227.12,10446325896.46
Capital Lease Obligations,237913009.51,221295481.86,202028482.09,157981678.16
Common Stock Equity,19297769106.48,17894403984.79,12941310409.42,11150308271.43
Total Capitalization,21343541701.21,18925205095.92,17519647937.92,14603805849.82
Total Equity Gross Minority Interest,19519643523.43,18063707624.36,13119300190.82,11252590608.73
Minority Interest,221874416.95,169303639.57,177989781.4,102282337.3
Stockholders Equity,19297769106.48,17894403984.79,12941310409.42,11150308271.43
Other Equity Interest,,,409544970.41,409684602.93
Treasury Stock,381847576.78,423468591.57,330022975.53,411949612.9
Retained Earnings,11650311639.17,10002942167.43,8133336242.88,6615689606.07
Additional Paid In Capital,3048459373.86,3296004248.86,81960309.01,191059600.24
Capital Stock,3732389535.0,3732615535.0,3590869465.0,3591090218.0
Common Stock,3732389535.0,3732615535.0,3590869465.0,3591090218.0
Total Liabilities Net Minority Interest,16835104902.78,13826877149.05,14841913965.46,12367376151.18
Total Non Current Liabilities Net Minority Interest,3201801028.63,2008032963.11,5385990031.6,4016423255.93
Other Non Current Liabilities,18154107.25,18154107.25,57990181.87,75202015.36
Tradeand Other Payables Non Current,33943063.56,51131151.09,4831202.13,
Non Current Deferred Revenue,607754278.8,379140042.48,254044715.64,156831834.71
Non Current Deferred Taxes Liabilities,258263974.78,307511069.3,288757921.37,172910149.31
Long Term Debt And Capital Lease Obligation,2283685604.24,1252096592.99,4780366010.59,3611479256.55
Long Term Capital Lease Obligation,237913009.51,221295481.86,202028482.09,157981678.16
Long Term Debt,2045772594.73,1030801111.13,4578337528.5,3453497578.39
Current Liabilities,13633303874.15,11818844185.94,9455923933.86,8350952895.25
Other Current Liabilities,1274402.83,2099986.27,2007578.03,5276677.78
Current Debt And Capital Lease Obligation,2144339603.28,2652243632.78,1862209661.25,2501533798.12
Current Debt,1553345651.16,1212150378.85,1294083319.58,738190910.54
Payables,11358550026.28,9098492654.84,7485080240.17,5764326170.13
Other Payable,1268885359.19,849443909.2,829412543.21,544697238.86
Dividends Payable,2528280.0,,,
Total Tax Payable,309874433.92,382396791.19,190789559.16,113404466.2
Accounts Payable,9777261953.17,7866651954.45,6464878137.8,5106224465.07
Total Assets,36354748426.21,31890584773.41,27961214156.28,23619966759.91
Total Non Current Assets,14053585430.42,11819044603.28,9205510590.87,7048876163.9
Other Non Current Assets,311120963.93,564023136.83,457305626.59,328609958.16
Non Current Deferred Assets,200664440.75,118096436.09,56157277.16,36640828.07
Non Current Deferred Taxes Assets,112698841.53,156432157.23,221158674.48,153262506.84
Long Term Equity Investment,40599793.42,37924431.29,32438204.13,22680930.51
Investment Properties,7053153.92,8165805.31,8204266.97,8531303.62
Goodwill And Other Intangible Assets,1074511282.42,850651520.86,734855182.3,703982374.97
Other Intangible Assets,1074511282.42,843866292.82,727263351.69,696390544.36
Goodwill,,6785228.04,7591830.61,7591830.61
Net PPE,12303024131.71,10079945282.07,7691679069.24,5791559700.73
Accumulated Depreciation,-4243419274.41,-3669299046.58,-3120185220.16,-2815182363.96
Gross PPE,16546443406.12,13749244328.65,10811864289.4,8606742064.69
Construction In Progress,2171985301.79,2036326757.72,1032505633.51,1343528875.4
Other Properties,635061382.74,766541859.99,675272674.34,582548194.46
Machinery Furniture Equipment,8752069768.89,6899003894.35,5743589595.23,4419724606.06
Properties,4987326952.7,4047371816.59,3360496386.32,2260940388.77
Current Assets,22301162995.79,20071540170.13,18755703565.41,16571090596.01
Other Current Assets,1720539931.75,251073584.56,157025076.05,185985696.06
Hedging Assets Current,6237202.48,22636112.68,8938874.05,54640365.03
Prepaid Assets,158980448.21,133792623.54,117887007.07,93884245.02
Inventory,5280441824.48,4600729378.19,4334875287.86,3637853809.47
Inventories Adjustments Allowances,0.0,0.0,0.0,0.0
Other Inventories,61418403.54,6872368.58,4886397.61,22443251.57
Finished Goods,3769961500.88,3128668869.86,2629518603.73,2186036707.08
Work In Process,730500885.32,594807410.01,709564572.93,474456018.82
Raw Materials,718561034.74,870380729.74,990905713.59,954917832.0
Other Receivables,2935329081.59,2704632306.01,2930590462.18,2265328376.17
Accounts Receivable,6951066861.07,5773991481.22,5228117225.57,3516292868.39
Allowance For Doubtful Accounts Receivable,-372847537.38,-311916329.81,-280728866.85,-187394069.04
Gross Accounts Receivable,7323914398.45,6085907811.03,5508846092.42,3703686937.43
Cash Cash Equivalents And Short Term Investments,5248567646.21,6584684683.93,5978269632.63,6817105235.87
Other Short Term Investments,,,100025980.08,109383374.74
Cash And Cash Equivalents,5248567646.21,6584684683.93,5878243652.55,6707721861.13
Cash Equivalents,62253760.6,76485856.82,87484704.24,105457631.83
Cash Financial,5186313885.61,6508198827.11,5790758948.31,6602264229.3
