,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,1243251237.88,1308397328.45,2088298974.07,3070485745.97
Repayment Of Debt,-8254158355.59,-7055912183.73,-5053005472.93,-11613225630.06
Issuance Of Debt,10186571144.91,8919803812.81,5216488055.14,7153265042.14
Capital Expenditure,-4590796086.04,-3128301238.77,-3924169429.77,-4358185623.15
End Cash Position,9341911915.9,7324897851.86,2452740191.82,2762682355.08
Beginning Cash Position,7324897851.86,2452740191.82,2762682355.08,2166591546.78
Effect Of Exchange Rate Changes,30567144.97,21779519.0,83938026.67,-24604791.95
Changes In Cash,1986446919.07,4850378141.04,-393880189.93,620695600.25
Financing Cash Flow,2414422893.76,1411423691.57,-1048078401.69,-492004615.0
Net Other Financing Charges,1061808977.92,174997801.74,-686780828.95,4359928552.96
Cash Dividends Paid,-579798873.48,-627465739.25,-524780154.95,-389013416.56
Net Issuance Payments Of Debt,1932412789.32,1863891629.08,163482582.21,-4459960587.92
Net Long Term Debt Issuance,1932412789.32,1863891629.08,163482582.21,-4459960587.92
Long Term Debt Payments,-8254158355.59,-7055912183.73,-5053005472.93,-11613225630.06
Long Term Debt Issuance,10186571144.91,8919803812.81,5216488055.14,7153265042.14
Investing Cash Flow,-6262023298.61,-997744117.75,-5358270192.08,-6315971153.87
Net Other Investing Changes,19290000.0,-32150000.0,,10000000.0
Net Investment Purchase And Sale,-213569075.03,2100267376.0,-1571190961.61,-2238311568.44
Sale Of Investment,17891130924.97,18181267376.0,12789809011.39,6166688431.56
Purchase Of Investment,-18104700000.0,-16081000000.0,-14360999973.0,-8405000000.0
Net Business Purchase And Sale,-1496059471.38,,30301123.4,
Sale Of Business,,,30301123.4,
Purchase Of Business,-1496059471.38,,,
Net PPE Purchase And Sale,-4571684752.2,-3065861493.75,-3817380353.87,-4087659585.43
Sale Of PPE,19111333.84,62439745.02,106789075.9,270526037.72
Purchase Of PPE,-4590796086.04,-3128301238.77,-3924169429.77,-4358185623.15
Operating Cash Flow,5834047323.92,4436698567.22,6012468403.84,7428671369.12
Change In Working Capital,169474536.47,-858794100.34,-1264636433.39,708033515.68
Change In Other Current Assets,-347422888.08,-153486701.65,-102537570.85,-98388754.89
Change In Payable,1841557070.76,-75888365.52,-1954780129.41,1835038141.73
Change In Inventory,-363444009.02,-74027766.8,5057599.54,-442835778.06
Change In Receivables,-961215637.19,-555391266.37,787623667.33,-585780093.1
Other Non Cash Items,339590381.69,232438862.33,80324118.68,147337382.74
Stock Based Compensation,-14018409.0,13380097.68,96286640.61,
Depreciation And Amortization,3628983569.54,3529053269.15,3789963503.99,3685925634.51
Amortization Cash Flow,75480910.73,68611046.13,88949137.08,108500781.71
Depreciation,3553502658.81,3460442223.02,3701014366.91,3577424852.8
Gain Loss On Investment Securities,25895625.79,-19352935.17,-91427365.31,-303145420.47
Gain Loss On Sale Of PPE,4670478.82,-7882722.81,-51815519.61,-14271098.28
Net Income From Continuing Operations,1612030058.42,1470244724.6,3230988205.53,2960259419.44
Cash Flowsfromusedin Operating Activities Direct,5834047323.92,4436698567.22,6012468403.84,7428671369.12
Taxes Refund Paid Direct,43972809.27,-296683891.12,-235733076.48,-219109594.66
Classesof Cash Payments,-31753546903.9,-26085824854.89,-30306217000.07,-25034238244.99
Other Cash Paymentsfrom Operating Activities,-513254099.09,-403030421.61,-426810629.92,-324268203.48
Paymentson Behalfof Employees,-4734998100.28,-3984775565.9,-4275349916.63,-4264522222.35
Paymentsto Suppliersfor Goodsand Services,-26505294704.53,-21698018867.38,-25604056453.52,-20445447819.16
Classesof Cash Receiptsfrom Operating Activities,37543621418.55,30819207313.23,36554418480.39,32682019208.77
Other Cash Receiptsfrom Operating Activities,647270185.41,386472798.84,321607461.82,236664619.75
Receiptsfrom Customers,36896351233.14,30432734514.39,36232811018.57,32445354589.02
