,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,14442199726.0,14442199726.0,14442199726.0,14442199726.0
Share Issued,14442199726.0,14442199726.0,14442199726.0,14442199726.0
Total Debt,2955106276.49,3233688864.41,2810415549.99,2834965663.41
Tangible Book Value,16768269713.26,17492484130.53,16768914394.98,18196793769.69
Invested Capital,17128919583.29,17762358595.98,16961076092.6,18400269297.4
Working Capital,7155171318.71,5909358274.11,5515856577.7,5940402409.48
Net Tangible Assets,16768269713.26,17492484130.53,16768914394.98,18196793769.69
Capital Lease Obligations,807672017.63,928012263.0,742652495.7,812957201.36
Common Stock Equity,17027280982.6,17693454143.34,16948889697.69,18379430976.51
Total Capitalization,17027280982.6,17693454143.34,16948889697.69,18379430976.51
Total Equity Gross Minority Interest,17320737949.89,18041071521.59,17296017322.93,18682739495.3
Minority Interest,293456967.29,347617378.25,347127625.24,303308518.79
Stockholders Equity,17027280982.6,17693454143.34,16948889697.69,18379430976.51
Treasury Stock,,,,0.0
Retained Earnings,16293365706.1,17506586929.54,16725685705.43,17835127169.54
Additional Paid In Capital,,386736887.41,,0.0
Capital Stock,328300769.56,328300769.56,328300769.56,328300769.56
Common Stock,328300769.56,328300769.56,328300769.56,328300769.56
Total Liabilities Net Minority Interest,5477857016.59,6319945427.1,7942749193.15,6872520191.95
Total Non Current Liabilities Net Minority Interest,985723906.86,1117134811.95,970559171.08,1102278687.85
Tradeand Other Payables Non Current,7458518.27,5079555.1,890547.38,3134429.82
Non Current Deferred Taxes Liabilities,170593370.96,184042993.85,227016128.0,286187056.67
Long Term Debt And Capital Lease Obligation,807672017.63,928012263.0,742652495.7,812957201.36
Long Term Capital Lease Obligation,807672017.63,928012263.0,742652495.7,812957201.36
Current Liabilities,4492133109.73,5202810615.15,6972190022.07,5770241504.1
Other Current Liabilities,45770185.14,50162396.1,50870955.24,46731181.51
Current Debt And Capital Lease Obligation,2147434258.86,2305676601.41,2067763054.29,2022008462.05
Current Debt,101638600.69,68904452.64,12186394.91,20838320.89
Payables,1756461172.16,1990062941.42,4001351171.49,2902465290.26
Other Payable,1267288961.41,1383058395.35,1447122922.45,1621832375.36
Dividends Payable,5920703.7,5920703.7,2027828665.34,5920703.7
Total Tax Payable,387784045.36,464267912.72,388071069.41,1068769448.96
Accounts Payable,95467461.69,136815929.65,138328514.29,205942762.24
Total Assets,22798594966.48,24361016948.69,25238766516.08,25555259687.25
Total Non Current Assets,11151290538.04,13248848059.43,12750719916.31,13844615773.67
Other Non Current Assets,265939831.36,2521817829.57,2541410849.69,2796241354.99
Non Current Deferred Assets,7119618.33,13463777.57,21973217.77,12768607.94
Non Current Deferred Taxes Assets,784637980.67,841127413.6,906496804.83,833763863.24
Investmentin Financial Assets,3215221282.67,3588554871.02,3710709609.21,4540671502.72
Available For Sale Securities,3215221282.67,3588554871.02,3710709609.21,4540671502.72
Long Term Equity Investment,2953578527.31,2132535643.53,1880144644.14,1600082971.48
Goodwill And Other Intangible Assets,259011269.34,200970012.81,179975302.71,182637206.82
Other Intangible Assets,87189894.38,65993588.04,11925339.07,14849283.8
Goodwill,171821374.96,134976424.77,168049963.64,167787923.02
Net PPE,3665782028.36,3950378511.33,3510009487.96,3878450266.48
Accumulated Depreciation,-2732156507.08,-2659515747.56,-2360936879.13,-2015574611.43
Gross PPE,6397938535.44,6609894258.89,5870946367.09,5894024877.91
Construction In Progress,7554994.72,5201623.07,4664564.54,4532504.51
Other Properties,6265030399.25,6481875445.93,5744419235.59,5766214840.05
Machinery Furniture Equipment,101015652.91,98479701.33,97786038.4,99201004.79
Properties,24337488.56,24337488.56,24076528.56,24076528.56
Current Assets,11647304428.44,11112168889.26,12488046599.77,11710643913.58
Other Current Assets,2732554255.37,132697024.32,2742848595.9,548198315.97
Prepaid Assets,96194628.78,107539773.0,107216921.93,112330877.46
Inventory,8271978.41,9367039.62,13383921.75,10280828.7
Finished Goods,7663456.81,8589870.18,13156322.53,10280828.7
Raw Materials,608521.6,777169.44,227599.22,
Other Receivables,295680740.23,187072879.11,214996132.98,323269249.74
Accounts Receivable,2334092969.51,1821240335.65,1472280919.98,2978809573.26
Allowance For Doubtful Accounts Receivable,-2087034625.42,-2121228986.21,-2417455146.8,-2066605743.39
Gross Accounts Receivable,4421127594.93,3942469321.86,3889736066.78,5045415316.65
Cash Cash Equivalents And Short Term Investments,6180509856.14,8854251837.56,7937320107.23,7737755068.45
Other Short Term Investments,2643951787.67,5361306595.88,4657152857.47,3442112702.46
Cash And Cash Equivalents,3536558068.47,3492945241.68,3280167249.76,4295642365.99
Cash Equivalents,10017.6,71134383.02,1541826.8,0.0
Cash Financial,3536548050.87,3421810858.66,3278625422.96,4294047853.83
