,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Free Cash Flow,984913314.63,90206604.39,188712200.38,-3141551667.48
Repayment Of Debt,-3110068799.78,-3295035690.4,-2780634391.85,-1879970540.0
Issuance Of Debt,3344057199.0,2842500000.0,3565013356.11,6802086141.53
Capital Expenditure,-3497176813.63,-3145862082.45,-3176917076.36,-5425571755.88
End Cash Position,4701248084.25,3942266589.29,2313937932.51,2410212553.28
Beginning Cash Position,3942266589.29,2313937932.51,2410212553.28,935672390.98
Effect Of Exchange Rate Changes,211423359.82,-67175426.1,19783061.01,-408560.09
Changes In Cash,547558135.14,1695504082.88,-116057681.78,1474948722.39
Financing Cash Flow,-919482257.41,2187197505.72,-71428358.13,4296748972.35
Net Other Financing Charges,-137375145.61,3428272569.17,-207414182.52,-228782979.85
Cash Dividends Paid,-1016095511.02,-788539373.05,-648393139.87,-396583649.33
Net Issuance Payments Of Debt,233988399.22,-452535690.4,784378964.26,4922115601.53
Net Long Term Debt Issuance,233988399.22,-452535690.4,784378964.26,4922115601.53
Long Term Debt Payments,-3110068799.78,-3295035690.4,-2780634391.85,-1879970540.0
Long Term Debt Issuance,3344057199.0,2842500000.0,3565013356.11,6802086141.53
Investing Cash Flow,-3015049735.71,-3727762109.68,-3410258600.39,-5105820338.36
Net Other Investing Changes,,27095926.23,40915600.0,-46390236.55
Net Investment Purchase And Sale,660061232.65,-659602369.96,-293967702.47,343597807.87
Sale Of Investment,2810061232.65,3835397630.04,1016032297.53,883597807.87
Purchase Of Investment,-2150000000.0,-4495000000.0,-1310000000.0,-540000000.0
Net Business Purchase And Sale,-290348335.19,,,
Purchase Of Business,-290348335.19,,,
Net PPE Purchase And Sale,-3384762633.17,-3095255665.95,-3157206497.92,-5403027909.68
Sale Of PPE,112414180.46,50606416.5,19710578.44,22543846.2
Purchase Of PPE,-3497176813.63,-3145862082.45,-3176917076.36,-5425571755.88
Operating Cash Flow,4482090128.26,3236068686.84,3365629276.74,2284020088.4
Change In Working Capital,-591836361.9,-1748946734.54,-459483559.22,-367411104.69
Change In Other Current Assets,-25667760.44,-38061904.09,-56445652.26,-44496977.42
Change In Payable,3451062232.9,1626834686.26,957575279.53,2030896767.26
Change In Inventory,-788214256.38,-813474962.07,-54383166.19,-982835107.5
Change In Receivables,-3229016577.98,-2524244554.64,-1306230020.3,-1370975787.03
Other Non Cash Items,251556652.08,302358453.43,218786744.14,72112678.1
Depreciation And Amortization,1976510789.09,1605376812.71,1183848059.62,807097967.65
Amortization Cash Flow,53911606.03,45844727.4,41484734.7,32023102.5
Depreciation,1922599183.06,1559532085.31,1142363324.92,775074865.15
Gain Loss On Investment Securities,-68582977.98,-85382812.14,-3886196.82,-38578923.4
Gain Loss On Sale Of PPE,3192523.05,19860458.72,8196144.37,8160326.7
Net Income From Continuing Operations,2782666319.0,3003686606.29,2150016205.76,1699043638.95
Cash Flowsfromusedin Operating Activities Direct,4482090128.26,3236068686.84,3365629276.74,2284020088.4
Taxes Refund Paid Direct,-914059211.08,-336478173.4,-301531663.5,93987269.51
Classesof Cash Payments,-22393911106.31,-18544354629.45,-16620965815.01,-14151553170.07
Other Cash Paymentsfrom Operating Activities,-1193659319.61,-952796514.63,-821545760.98,-700097882.31
Paymentson Behalfof Employees,-3430713261.74,-3005361418.06,-2343276069.26,-1997897842.15
Paymentsto Suppliersfor Goodsand Services,-17769538524.96,-14586196696.76,-13456143984.77,-11453557445.61
Classesof Cash Receiptsfrom Operating Activities,27790060445.65,22116901489.69,20288126755.25,16341585988.96
Other Cash Receiptsfrom Operating Activities,278274013.67,320326198.1,316295492.22,219062234.0
Receiptsfrom Customers,27511786431.98,21796575291.59,19971831263.03,16122523754.96
