,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Ordinary Shares Number,1737835580.0,1686025655.0,1597972170.0,1597967529.0
Share Issued,1737835580.0,1686025655.0,1597972170.0,1597967529.0
Net Debt,,905212845.08,3086884900.45,3519416569.71
Total Debt,5201489490.2,7383997694.43,7530550452.52,6405483426.18
Tangible Book Value,22187923525.21,17978642482.32,12191055340.72,10692735340.53
Invested Capital,27254032288.43,24443242645.02,19726631492.65,18444648920.75
Working Capital,4801793869.1,5644680082.45,2267985907.57,2813854580.63
Net Tangible Assets,22187923525.21,17978642482.32,12191055340.72,10692735340.53
Capital Lease Obligations,442455857.59,486054607.63,298078535.61,67084816.51
Common Stock Equity,24097986619.12,19550263949.66,13784379600.93,12129700520.61
Total Capitalization,24323103041.8,23512609828.1,18726832787.56,17312112162.91
Total Equity Gross Minority Interest,24134552920.94,19583253475.46,13814302905.73,12160225321.65
Minority Interest,36566301.82,32989525.8,29923304.8,30524801.04
Stockholders Equity,24097986619.12,19550263949.66,13784379600.93,12129700520.61
Other Equity Interest,,143199396.33,143201172.16,143214233.3
Retained Earnings,10396846764.46,8737431642.33,6498434550.76,4933499753.42
Additional Paid In Capital,10872528741.23,8255513845.1,5341019192.64,5340788538.03
Capital Stock,1737835580.0,1686025655.0,1102049773.0,1102046572.0
Common Stock,1737835580.0,1686025655.0,1102049773.0,1102046572.0
Total Liabilities Net Minority Interest,19800042448.08,17960618429.96,16955468301.15,15350324897.24
Total Non Current Liabilities Net Minority Interest,1157227208.62,4922084706.09,5731592800.1,5729673556.55
Non Current Deferred Revenue,422912904.23,408021000.71,424223057.18,367153765.44
Non Current Deferred Taxes Liabilities,66742024.12,65663219.31,66838020.68,113023332.3
Long Term Debt And Capital Lease Obligation,667572280.27,4448400486.07,5240531722.24,5249496458.81
Long Term Capital Lease Obligation,442455857.59,486054607.63,298078535.61,67084816.51
Long Term Debt,225116422.68,3962345878.44,4942453186.63,5182411642.3
Current Liabilities,18642815239.46,13038533723.87,11223875501.05,9620651340.69
Other Current Liabilities,82658540.23,1540946.15,1690671.66,166036174.17
Current Debt And Capital Lease Obligation,4533917209.93,2935597208.36,2290018730.28,1155986967.37
Current Debt,2930929246.63,930632816.92,999798705.09,1132536757.84
Payables,14005178030.34,10077133131.55,8912075821.38,8276575087.08
Other Payable,489463737.27,413191285.91,378190222.89,291428831.65
Dividends Payable,,,,0.0
Total Tax Payable,319479049.45,325243378.19,271156762.61,170226721.86
Accounts Payable,13196235243.62,9338698467.45,8262728835.88,7814919533.57
Total Assets,43934595369.02,37543871905.42,30769771206.88,27510550218.89
Total Non Current Assets,20489986260.46,18860658099.1,17277909798.26,15076044297.57
Other Non Current Assets,347742200.67,219274564.68,292058305.82,754078748.57
Non Current Deferred Assets,356977245.83,209595476.57,169098529.79,157573682.61
Non Current Deferred Taxes Assets,261153623.12,239126561.54,202239458.82,191979118.18
Investmentin Financial Assets,50000000.0,,,
Available For Sale Securities,50000000.0,,,
Long Term Equity Investment,105254429.52,96732684.19,139641447.46,141704726.21
Investment Properties,18685082.96,20832087.25,22979091.55,25126095.85
Goodwill And Other Intangible Assets,1910063093.91,1571621467.34,1593324260.21,1436965180.08
Other Intangible Assets,1569588056.63,1369518780.91,1390141202.49,1227723584.59
Goodwill,340475037.28,202102686.43,203183057.72,209241595.49
Net PPE,17440110584.45,16503475257.53,14858568704.61,12368616746.07
Accumulated Depreciation,-7348650724.08,-5656021029.17,-4244189114.39,-3181828670.24
Gross PPE,24788761308.53,22159496286.7,19102757819.0,15550445416.31
Construction In Progress,1879671312.18,2284619095.64,2999617867.21,3553833187.91
Other Properties,1345945540.04,1308056762.04,843908016.91,521742002.71
Machinery Furniture Equipment,15563219079.13,13545465919.84,10667018516.2,7898593790.98
Properties,5999925377.18,5021354509.18,4592213418.68,3576276434.71
Current Assets,23444609108.56,18683213806.32,13491861408.62,12434505921.32
Other Current Assets,646073361.14,287567653.75,283924859.25,208497764.18
Prepaid Assets,225582478.98,167363593.66,116414223.74,117134585.39
Inventory,4716826854.45,4000058158.99,3244841805.11,3255860915.66
Inventories Adjustments Allowances,0.0,0.0,0.0,0.0
Other Inventories,,,,712904558.22
Finished Goods,2857258474.06,2479431099.66,1934816319.39,2010383871.87
Work In Process,1201860710.76,979379526.32,867801805.46,
Raw Materials,657707669.63,541247533.01,442223680.26,532572485.57
Other Receivables,4910527285.28,2764869817.89,1683726301.06,1709064949.42
Accounts Receivable,7325793120.79,6425588731.75,5006715161.67,4347460987.76
Allowance For Doubtful Accounts Receivable,,-520841883.58,-442571886.68,-248325173.15
Gross Accounts Receivable,,6946430615.33,5449287048.35,4595786160.91
Cash Cash Equivalents And Short Term Investments,5619806007.92,5037765850.28,3156239057.79,2796486718.91
Other Short Term Investments,400000000.0,1050000000.0,300872066.52,954888.48
Cash And Cash Equivalents,5219806007.92,3987765850.28,2855366991.27,2795531830.43
Cash Equivalents,518557923.67,45499260.99,541429058.76,385319277.15
Cash Financial,4701248084.25,3942266589.29,2313937932.51,2410212553.28
