,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,16942696000.0,6617843000.0,16535757000.0,14685920000.0
Repayment Of Debt,-24444741000.0,-47505389000.0,-55651606000.0,-98830576000.0
Issuance Of Debt,20444461000.0,51969634000.0,52746586000.0,105105802000.0
Capital Expenditure,-10184807000.0,-8103773000.0,-7417459000.0,-5906780000.0
End Cash Position,46553111000.0,46067025000.0,47607566000.0,43277994000.0
Beginning Cash Position,46067025000.0,47607566000.0,43277994000.0,29840378000.0
Effect Of Exchange Rate Changes,-158057000.0,281856000.0,369150000.0,-580675000.0
Changes In Cash,644143000.0,-1822397000.0,3960422000.0,14018291000.0
Financing Cash Flow,-9445353000.0,-5366691000.0,-11211851000.0,7110955000.0
Net Other Financing Charges,2580189000.0,-208444000.0,-988692000.0,7878871000.0
Cash Dividends Paid,-6786974000.0,-6834238000.0,-6274797000.0,-5962879000.0
Net Issuance Payments Of Debt,-4000280000.0,4464245000.0,-2905020000.0,6275226000.0
Net Long Term Debt Issuance,-4000280000.0,4464245000.0,-2905020000.0,6275226000.0
Long Term Debt Payments,-24444741000.0,-47505389000.0,-55651606000.0,-98830576000.0
Long Term Debt Issuance,20444461000.0,51969634000.0,52746586000.0,105105802000.0
Investing Cash Flow,-17038007000.0,-11177322000.0,-8780943000.0,-13685364000.0
Net Other Investing Changes,-164616000.0,-1306611000.0,-22383000.0,6316000.0
Net Investment Purchase And Sale,-7099984000.0,-1918968000.0,-2547880000.0,-9297498000.0
Sale Of Investment,28639424000.0,33777439000.0,43487503000.0,49651762000.0
Purchase Of Investment,-35739408000.0,-35696407000.0,-46035383000.0,-58949260000.0
Net Business Purchase And Sale,,,,146651000.0
Sale Of Business,,,,146651000.0
Net PPE Purchase And Sale,-9773407000.0,-7951743000.0,-6210680000.0,-4540833000.0
Sale Of PPE,411400000.0,152030000.0,1206779000.0,1365947000.0
Purchase Of PPE,-10184807000.0,-8103773000.0,-7417459000.0,-5906780000.0
Operating Cash Flow,27127503000.0,14721616000.0,23953216000.0,20592700000.0
Change In Working Capital,3620193000.0,-7929823000.0,3617108000.0,5766000.0
Change In Payable,37974967000.0,34774363000.0,17993857000.0,24892747000.0
Change In Inventory,-12574154000.0,-3876379000.0,-1878579000.0,1115322000.0
Change In Receivables,-21780620000.0,-38827807000.0,-12498170000.0,-26002303000.0
Other Non Cash Items,-108584000.0,670201000.0,659647000.0,1051668000.0
Depreciation And Amortization,8196589000.0,7677711000.0,7823849000.0,7728055000.0
Amortization Cash Flow,1339432000.0,1044420000.0,1237123000.0,1019196000.0
Depreciation,6857157000.0,6633291000.0,6586726000.0,6708859000.0
Gain Loss On Investment Securities,-1374150000.0,-1798917000.0,-1012285000.0,-552399000.0
Gain Loss On Sale Of PPE,-187002000.0,-384767000.0,-2540441000.0,-977219000.0
Net Income From Continuing Operations,15663893000.0,14569647000.0,14352175000.0,12417546000.0
Cash Flowsfromusedin Operating Activities Direct,27127503000.0,14721616000.0,23953216000.0,20592700000.0
Taxes Refund Paid Direct,-11112117000.0,-9230991000.0,-7526960000.0,-10358411000.0
Classesof Cash Payments,-222101478000.0,-210910253000.0,-204040817000.0,-199954405000.0
Other Cash Paymentsfrom Operating Activities,-14273467000.0,-12438842000.0,-16517857000.0,-13109962000.0
Paymentson Behalfof Employees,-39698992000.0,-36949244000.0,-34346297000.0,-33266971000.0
Paymentsto Suppliersfor Goodsand Services,-168129019000.0,-161522167000.0,-153176663000.0,-153577472000.0
Classesof Cash Receiptsfrom Operating Activities,260341098000.0,234862860000.0,235520993000.0,230905516000.0
Other Cash Receiptsfrom Operating Activities,5041939000.0,6085576000.0,12223491000.0,4889709000.0
Receiptsfrom Customers,255299159000.0,228777284000.0,223297502000.0,226015807000.0
