Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2026-04-08 00:00:00+08:00,97.30000305175781,106.87000274658203,99.19999694824219,106.69999694824219,14752431,0.0,0.0
2026-04-07 00:00:00+08:00,97.30000305175781,97.72000122070312,95.43000030517578,95.88999938964844,7817899,0.0,0.0
2026-04-03 00:00:00+08:00,98.88999938964844,99.0,95.5999984741211,95.80000305175781,7471123,0.0,0.0
2026-04-02 00:00:00+08:00,102.87999725341797,102.87999725341797,97.02999877929688,98.0,11421830,0.0,0.0
2026-04-01 00:00:00+08:00,106.0,106.80000305175781,102.33000183105469,103.36000061035156,8991959,0.0,0.0
2026-03-31 00:00:00+08:00,103.0,105.5,101.55000305175781,101.72000122070312,6030976,0.0,0.0
2026-03-30 00:00:00+08:00,103.0,103.6500015258789,100.12000274658203,103.13999938964844,6098798,0.0,0.0
2026-03-27 00:00:00+08:00,102.11000061035156,105.0,99.12999725341797,104.04000091552734,6907003,0.0,0.0
2026-03-26 00:00:00+08:00,106.30000305175781,108.27999877929688,102.94999694824219,103.41000366210938,7083598,0.0,0.0
2026-03-25 00:00:00+08:00,104.30000305175781,108.25,103.69000244140625,106.30999755859375,8857891,0.0,0.0
2026-03-24 00:00:00+08:00,104.51000213623047,105.0,101.0999984741211,103.69000244140625,9642040,0.0,0.0
2026-03-23 00:00:00+08:00,109.05000305175781,110.5,102.18000030517578,102.80000305175781,13525649,0.0,0.0
2026-03-20 00:00:00+08:00,116.69999694824219,117.31999969482422,110.41000366210938,110.47000122070312,9695771,0.0,0.0
2026-03-19 00:00:00+08:00,115.68000030517578,118.1500015258789,114.37999725341797,116.3499984741211,7414290,0.0,0.0
2026-03-18 00:00:00+08:00,114.20999908447266,120.94000244140625,114.20999908447266,118.48999786376953,13320277,0.0,0.0
2026-03-17 00:00:00+08:00,120.0,120.19999694824219,113.70999908447266,113.8499984741211,8851067,0.0,0.0
2026-03-16 00:00:00+08:00,120.04000091552734,120.0999984741211,116.12999725341797,118.4800033569336,8078141,0.0,0.0
2026-03-13 00:00:00+08:00,121.56999969482422,123.1500015258789,119.55000305175781,120.04000091552734,9903543,0.0,0.0
2026-03-12 00:00:00+08:00,127.69999694824219,130.47000122070312,124.80000305175781,125.0,13237752,0.0,0.0
2026-03-11 00:00:00+08:00,132.57000732421875,135.5,127.87999725341797,129.8000030517578,17319730,0.0,0.0
2026-03-10 00:00:00+08:00,128.60000610351562,135.97999572753906,127.87999725341797,130.1300048828125,22015018,0.0,0.0
2026-03-09 00:00:00+08:00,118.87999725341797,128.5,115.30000305175781,127.30000305175781,22928285,0.0,0.0
2026-03-06 00:00:00+08:00,116.5,118.4800033569336,115.69999694824219,117.44999694824219,7934474,0.0,0.0
2026-03-05 00:00:00+08:00,118.5,118.68000030517578,115.0,116.01000213623047,6875861,0.0,0.0
2026-03-04 00:00:00+08:00,117.7699966430664,119.7699966430664,115.66000366210938,116.0,7656419,0.0,0.0
2026-03-03 00:00:00+08:00,125.5999984741211,126.47000122070312,117.22000122070312,118.48999786376953,12346390,0.0,0.0
2026-03-02 00:00:00+08:00,126.9000015258789,128.27999877929688,124.55000305175781,125.5999984741211,10990869,0.0,0.0
2026-02-27 00:00:00+08:00,124.97000122070312,132.6999969482422,124.72000122070312,131.10000610351562,14931293,0.0,0.0
2026-02-26 00:00:00+08:00,127.27999877929688,127.5,124.58999633789062,125.27999877929688,10480429,0.0,0.0
2026-02-25 00:00:00+08:00,129.14999389648438,129.92999267578125,125.13999938964844,127.16999816894531,11428151,0.0,0.0
2026-02-24 00:00:00+08:00,143.8800048828125,145.0,125.80000305175781,126.98999786376953,22556295,0.0,0.0
2026-02-13 00:00:00+08:00,151.67999267578125,156.14999389648438,146.11000061035156,146.50999450683594,14444913,0.0,0.0
2026-02-12 00:00:00+08:00,150.0,157.67999267578125,148.02999877929688,154.72999572753906,17512480,0.0,0.0
2026-02-11 00:00:00+08:00,143.8800048828125,150.4199981689453,143.8800048828125,146.89999389648438,12566669,0.0,0.0
2026-02-10 00:00:00+08:00,142.0500030517578,147.19000244140625,140.10000610351562,143.52999877929688,12467750,0.0,0.0
2026-02-09 00:00:00+08:00,140.00999450683594,142.74000549316406,136.75,141.4499969482422,11846926,0.0,0.0
2026-02-06 00:00:00+08:00,137.8000030517578,140.5,134.0800018310547,136.27999877929688,9745942,0.0,0.0
2026-02-05 00:00:00+08:00,139.02000427246094,141.83999633789062,138.27999877929688,139.49000549316406,8085755,0.0,0.0
2026-02-04 00:00:00+08:00,145.99000549316406,146.5,138.25,142.6999969482422,14198336,0.0,0.0
2026-02-03 00:00:00+08:00,146.99000549316406,150.3800048828125,142.72000122070312,149.99000549316406,15185576,0.0,0.0
2026-02-02 00:00:00+08:00,160.64999389648438,161.8800048828125,143.60000610351562,144.22000122070312,19484942,0.0,0.0
2026-01-30 00:00:00+08:00,166.49000549316406,168.69000244140625,154.80999755859375,160.6699981689453,17398888,0.0,0.0
2026-01-29 00:00:00+08:00,171.36000061035156,182.3000030517578,168.8000030517578,169.5399932861328,19281475,0.0,0.0
2026-01-28 00:00:00+08:00,187.17999267578125,188.0,174.50999450683594,175.50999450683594,21070213,0.0,0.0
2026-01-27 00:00:00+08:00,173.39999389648438,182.8000030517578,169.8800048828125,180.69000244140625,21057869,0.0,0.0
2026-01-26 00:00:00+08:00,176.10000610351562,182.0,168.27000427246094,173.42999267578125,21574358,0.0,0.0
2026-01-23 00:00:00+08:00,161.66000366210938,169.8800048828125,157.00999450683594,167.24000549316406,22671841,0.0,0.0
2026-01-22 00:00:00+08:00,141.14999389648438,167.0500030517578,141.0500030517578,167.0500030517578,24615003,0.0,0.0
2026-01-21 00:00:00+08:00,138.63999938964844,142.0,137.13999938964844,139.2100067138672,8457787,0.0,0.0
2026-01-20 00:00:00+08:00,144.99000549316406,145.47000122070312,138.0800018310547,140.52000427246094,10802884,0.0,0.0
2026-01-19 00:00:00+08:00,149.32000732421875,151.3300018310547,141.25999450683594,142.6199951171875,15753965,0.0,0.0
2026-01-16 00:00:00+08:00,150.14999389648438,162.14999389648438,150.14999389648438,152.02999877929688,17569767,0.0,0.0
2026-01-15 00:00:00+08:00,159.00999450683594,166.8800048828125,156.0,158.55999755859375,23225954,0.0,0.0
2026-01-14 00:00:00+08:00,155.0,164.9499969482422,152.60000610351562,155.0,23784714,0.0,0.0
2026-01-13 00:00:00+08:00,159.2100067138672,165.27999877929688,151.0,151.55999755859375,28684934,0.0,0.0
2026-01-12 00:00:00+08:00,139.89999389648438,153.97000122070312,138.69000244140625,152.0,24946710,0.0,0.0
2026-01-09 00:00:00+08:00,121.77999877929688,134.0,121.55999755859375,133.39999389648438,12544819,0.0,0.0
2026-01-08 00:00:00+08:00,124.44999694824219,124.5,120.69999694824219,122.3499984741211,5560644,0.0,0.0
2026-01-07 00:00:00+08:00,120.30000305175781,122.12000274658203,119.11000061035156,121.0,5816315,0.0,0.0
2026-01-06 00:00:00+08:00,120.91999816894531,121.5,118.4000015258789,120.30000305175781,6753601,0.0,0.0
2026-01-05 00:00:00+08:00,116.0,120.43000030517578,115.0999984741211,120.08000183105469,7804903,0.0,0.0
2025-12-31 00:00:00+08:00,113.41000366210938,116.5999984741211,113.23999786376953,115.16000366210938,5665043,0.0,0.0
2025-12-30 00:00:00+08:00,113.20999908447266,114.61000061035156,112.80000305175781,113.4000015258789,3055767,0.0,0.0
2025-12-29 00:00:00+08:00,113.43000030517578,115.16000366210938,112.0,113.1500015258789,4538620,0.0,0.0
2025-12-26 00:00:00+08:00,110.80999755859375,116.1500015258789,110.5,113.4000015258789,4812733,0.0,0.0
2025-12-25 00:00:00+08:00,109.02999877929688,112.0,108.83999633789062,110.7300033569336,2517810,0.0,0.0
2025-12-24 00:00:00+08:00,107.9800033569336,109.9800033569336,107.12999725341797,109.52999877929688,2947309,0.0,0.0
2025-12-23 00:00:00+08:00,112.80000305175781,113.5,108.0,108.80000305175781,5388894,0.0,0.0
2025-12-22 00:00:00+08:00,111.31999969482422,111.80000305175781,110.0,110.77999877929688,3645164,0.0,0.0
2025-12-19 00:00:00+08:00,112.38999938964844,113.73999786376953,110.72000122070312,110.91999816894531,3447187,0.0,0.0
2025-12-18 00:00:00+08:00,112.31999969482422,113.87999725341797,111.4000015258789,112.30000305175781,2793203,0.0,0.0
2025-12-17 00:00:00+08:00,110.0,112.95999908447266,109.80000305175781,112.5,3790460,0.0,0.0
2025-12-16 00:00:00+08:00,112.80000305175781,113.30000305175781,109.80000305175781,110.05999755859375,3096718,0.0,0.0
2025-12-15 00:00:00+08:00,113.80999755859375,114.66000366210938,111.61000061035156,112.62999725341797,3534756,0.0,0.0
2025-12-12 00:00:00+08:00,110.69999694824219,115.55000305175781,110.5,114.69999694824219,5824342,0.0,0.0
2025-12-11 00:00:00+08:00,112.94000244140625,113.19999694824219,110.58000183105469,110.6500015258789,2688215,0.0,0.0
2025-12-10 00:00:00+08:00,111.94000244140625,113.22000122070312,110.08000183105469,112.63999938964844,3055970,0.0,0.0
2025-12-09 00:00:00+08:00,113.0999984741211,114.94999694824219,111.11000061035156,112.36000061035156,3869044,0.0,0.0
2025-12-08 00:00:00+08:00,112.70999908447266,114.69999694824219,112.55000305175781,113.27999877929688,3452678,0.0,0.0
2025-12-05 00:00:00+08:00,113.0,113.23999786376953,110.5199966430664,112.54000091552734,3728153,0.0,0.0
2025-12-04 00:00:00+08:00,113.5,113.83999633789062,111.0999984741211,112.88999938964844,2616564,0.0,0.0
2025-12-03 00:00:00+08:00,114.41000366210938,114.9000015258789,112.44999694824219,113.01000213623047,3141032,0.0,0.0
2025-12-02 00:00:00+08:00,117.5,117.9000015258789,113.4000015258789,115.1500015258789,4676680,0.0,0.0
2025-12-01 00:00:00+08:00,115.18000030517578,117.36000061035156,113.0999984741211,116.62999725341797,4697294,0.0,0.0
2025-11-28 00:00:00+08:00,115.0199966430664,116.87999725341797,113.80000305175781,115.05999755859375,3970115,0.0,0.0
2025-11-27 00:00:00+08:00,118.41000366210938,118.5999984741211,115.0,115.7699966430664,4190001,0.0,0.0
2025-11-26 00:00:00+08:00,115.63999938964844,119.81999969482422,114.20999908447266,117.0,6007026,0.0,0.0
2025-11-25 00:00:00+08:00,115.95999908447266,119.5,115.01000213623047,115.56999969482422,5458053,0.0,0.0
2025-11-24 00:00:00+08:00,112.20999908447266,117.25,109.6500015258789,115.79000091552734,5760885,0.0,0.0
2025-11-21 00:00:00+08:00,113.66999816894531,116.33000183105469,111.87999725341797,111.9000015258789,5208605,0.0,0.0
2025-11-20 00:00:00+08:00,117.56999969482422,119.0,114.55000305175781,115.19999694824219,4240405,0.0,0.0
2025-11-19 00:00:00+08:00,120.75,121.4000015258789,116.45999908447266,117.4000015258789,5574063,0.0,0.0
2025-11-18 00:00:00+08:00,119.0,123.0,117.0,120.16999816894531,7875841,0.0,0.0
2025-11-17 00:00:00+08:00,117.05999755859375,120.87999725341797,116.0999984741211,119.66000366210938,5841550,0.0,0.0
2025-11-14 00:00:00+08:00,120.7300033569336,121.61000061035156,117.0,117.0,4590539,0.0,0.0
2025-11-13 00:00:00+08:00,117.81999969482422,122.80000305175781,117.16000366210938,122.0,7587240,0.0,0.0
2025-11-12 00:00:00+08:00,119.04000091552734,120.08999633789062,116.51000213623047,118.0,6293184,0.0,0.0
2025-11-11 00:00:00+08:00,120.1500015258789,123.0,118.68000030517578,120.08999633789062,7094780,0.0,0.0
2025-11-10 00:00:00+08:00,123.0,124.79000091552734,119.08999633789062,121.69000244140625,8852112,0.0,0.0
2025-11-07 00:00:00+08:00,126.0199966430664,127.41000366210938,121.77999877929688,122.12000274658203,8430416,0.0,0.0
2025-11-06 00:00:00+08:00,123.0,128.36000061035156,121.02999877929688,126.61000061035156,11316294,0.0,0.0
