,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Tax Effect Of Unusual Items,-65796586.587847,-40024266.441121,-76171609.769047,-15093979.081635
Tax Rate For Calcs,0.12637,0.098292,0.110101,0.122593
Normalized EBITDA,11939195344.0,14914834522.0,14725773099.0,11972416183.0
Total Unusual Items,-520668200.0,-407198370.0,-691833846.0,-123122206.0
Total Unusual Items Excluding Goodwill,-520668200.0,-407198370.0,-691833846.0,-123122206.0
Net Income From Continuing Operation Net Minority Interest,8135775409.0,11668487164.0,11582226085.0,9607174094.0
Reconciled Depreciation,1720537267.0,1468526315.0,1010012337.0,885056544.0
Reconciled Cost Of Revenue,13207838172.0,13547519384.0,12513136101.0,10885289458.0
EBITDA,11418527144.0,14507636152.0,14033939253.0,11849293977.0
EBIT,9697989877.0,13039109837.0,13023926916.0,10964237433.0
Net Interest Income,262908161.0,451311475.0,735744755.0,279079500.0
Interest Expense,24024138.0,19413638.0,12996889.0,10686780.0
Interest Income,479906226.0,557483566.0,821643445.0,357905784.0
Normalized Income,8590647022.412153,12035661267.55888,12197888321.230953,9715202320.918365
Net Income From Continuing And Discontinued Operation,8135775409.0,11668487164.0,11582226085.0,9607174094.0
Total Expenses,23344458690.0,23676144802.0,22015280024.0,19697982460.0
Rent Expense Supplemental,,96168743.0,101885584.0,74672700.0
Total Operating Income As Reported,9794893991.0,13111824390.0,13069857833.0,10990515031.0
Diluted Average Shares,,1211303557.0,1211821472.0,1210444140.0
Basic Average Shares,,1210976708.0,1211707372.0,1209941071.0
Diluted EPS,,9.633,9.5577,7.9369
Basic EPS,,9.6356,9.5586,7.9402
Net Income Common Stockholders,8135775409.0,11668487164.0,11582226085.0,9607174094.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,8135775409.0,11668487164.0,11582226085.0,9607174094.0
Minority Interests,-315695996.0,-71479478.0,3812681.0,-3542721.0
Net Income Including Noncontrolling Interests,8451471405.0,11739966642.0,11578413404.0,9610716815.0
Net Income Continuous Operations,8451471405.0,11739966642.0,11578413404.0,9610716815.0
Tax Provision,1222494334.0,1279729557.0,1432516623.0,1342833838.0
Pretax Income,9673965739.0,13019696199.0,13010930027.0,10953550653.0
Other Non Operating Income Expenses,-120928252.0,-92128191.0,-58927806.0,-36964378.0
Special Income Charges,-521153946.0,-533226146.0,-771235684.0,-101744017.0
Other Special Charges,-10715933.0,-4243844.0,-2464577.0,-6164292.0
Write Off,196027800.0,299628516.0,244194525.0,36814207.0
Impairment Of Capital Assets,335842079.0,237841474.0,529505736.0,71094102.0
Net Non Operating Interest Income Expense,262908161.0,451311475.0,735744755.0,279079500.0
Total Other Finance Cost,192973927.0,86758453.0,72901801.0,68139504.0
Interest Expense Non Operating,24024138.0,19413638.0,12996889.0,10686780.0
Interest Income Non Operating,479906226.0,557483566.0,821643445.0,357905784.0
Operating Income,9937700714.0,13049604746.0,12916620860.0,10667661351.0
Operating Expense,10136620518.0,10128625418.0,9502143923.0,8812693002.0
Other Operating Expenses,389477342.0,400539455.0,-326350509.0,348286018.0
Depreciation And Amortization In Income Statement,,627105750.0,405925309.0,354404847.0
Depreciation Income Statement,,627105750.0,405925309.0,354404847.0
Research And Development,3578692207.0,3665860585.0,3432658732.0,2922614427.0
Selling General And Administration,6695811187.0,1721745608.0,2284333949.0,2030648017.0
Selling And Marketing Expense,5145135431.0,1253483823.0,1831834436.0,1668704264.0
General And Administrative Expense,1550675756.0,468261785.0,452499513.0,361943753.0
Rent And Landing Fees,,96168743.0,101885584.0,74672700.0
Gross Profit,20074321232.0,23178230164.0,22418764783.0,19480354353.0
Cost Of Revenue,13207838172.0,13547519384.0,12513136101.0,10885289458.0
Total Revenue,33282159404.0,36725749548.0,34931900884.0,30365643811.0
Operating Revenue,33282159404.0,36725749548.0,34931900884.0,30365643811.0
