,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Free Cash Flow,8107224398.0,10472593027.0,8373357305.0,10225619520.0
Repayment Of Debt,-7267125.0,-5500358.0,-18765551.0,
Issuance Of Debt,4709900.0,2643410.0,,
Capital Expenditure,-2037744137.0,-1959448254.0,-2688667990.0,-1915528356.0
End Cash Position,17624904267.0,14907725807.0,18668419278.0,18973643833.0
Beginning Cash Position,14907725807.0,18668419278.0,18973643833.0,15132728506.0
Effect Of Exchange Rate Changes,-194711493.0,72189446.0,101367493.0,113815806.0
Changes In Cash,2911889953.0,-3832882917.0,-406592048.0,3727099521.0
Financing Cash Flow,-6723683207.0,-8881713399.0,-10775685768.0,-5194277770.0
Net Other Financing Charges,-978078581.0,-35449605.0,-87303085.0,-960904755.0
Cash Dividends Paid,-5614614437.0,-8742501634.0,-10669617132.0,-4232874562.0
Net Issuance Payments Of Debt,-2557225.0,-2856948.0,-18765551.0,
Net Long Term Debt Issuance,-2557225.0,-2856948.0,-18765551.0,
Long Term Debt Payments,-7267125.0,-5500358.0,-18765551.0,
Long Term Debt Issuance,4709900.0,2643410.0,,
Investing Cash Flow,-509395375.0,-7383210799.0,-692931575.0,-3219770585.0
Net Other Investing Changes,1655669842.0,101823123.0,4156150777.0,-1341069407.0
Net Investment Purchase And Sale,-165737214.0,216970491.0,-1311257129.0,-36500000.0
Sale Of Investment,2572762786.0,1329272050.0,328800.0,
Purchase Of Investment,-2738500000.0,-1112301559.0,-1311585929.0,-36500000.0
Net Business Purchase And Sale,,-5773292274.0,-870822130.0,
Purchase Of Business,,-5773292274.0,-870822130.0,
Net PPE Purchase And Sale,-1999328003.0,-1928712139.0,-2667003093.0,-1842201178.0
Sale Of PPE,38416134.0,30736115.0,21664897.0,73327178.0
Purchase Of PPE,-2037744137.0,-1959448254.0,-2688667990.0,-1915528356.0
Operating Cash Flow,10144968535.0,12432041281.0,11062025295.0,12141147876.0
Change In Working Capital,-417070627.0,-1167223769.0,-2293941936.0,1348606405.0
Change In Other Current Assets,22428806.0,-440236450.0,-642409241.0,-174941331.0
Change In Payable,583905506.0,402206123.0,-769193732.0,3093556932.0
Change In Inventory,-677854855.0,-782046572.0,-201432475.0,-523005447.0
Change In Receivables,-345550084.0,-347146870.0,-680906488.0,-1047003749.0
Other Non Cash Items,161783515.0,131816371.0,-188001322.0,-214308138.0
Depreciation And Amortization,1720537267.0,1468526315.0,1010012337.0,885056544.0
Amortization Cash Flow,851313646.0,712662325.0,383982820.0,348326723.0
Depreciation,869223621.0,755863990.0,626029517.0,536729821.0
Gain Loss On Investment Securities,-115439062.0,-195417915.0,-69560944.0,26439605.0
Gain Loss On Sale Of PPE,-10715933.0,-4243844.0,-2464577.0,-6164292.0
Net Income From Continuing Operations,8451471405.0,11739966642.0,11578413404.0,9610716815.0
Cash Flowsfromusedin Operating Activities Direct,10144968535.0,12432041281.0,11062025295.0,12141147876.0
Taxes Refund Paid Direct,-2386574444.0,-3293021016.0,-3100001998.0,-2711987205.0
Classesof Cash Payments,-25358025154.0,-25218248736.0,-22049536695.0,-20201365175.0
Other Cash Paymentsfrom Operating Activities,-2820521853.0,-2413808971.0,-2548370219.0,-1971211437.0
Paymentson Behalfof Employees,-8809386828.0,-8118905890.0,-7016482018.0,-6132767749.0
Paymentsto Suppliersfor Goodsand Services,-13728116473.0,-14685533875.0,-12484684458.0,-12097385989.0
Classesof Cash Receiptsfrom Operating Activities,37889568133.0,40943311033.0,36211563988.0,35054500256.0
Other Cash Receiptsfrom Operating Activities,1000300926.0,800729404.0,962694284.0,482865372.0
Receiptsfrom Customers,36889267207.0,40142581629.0,35248869704.0,34571634884.0
