,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,1862175809.65,1342847359.33,-1560266909.89,-2151977514.75
Repayment Of Debt,-1950123099.18,-1041596497.29,-861139057.38,-271000000.0
Issuance Of Debt,22000000.0,1410040000.0,1944789887.99,949232380.87
Capital Expenditure,-859639960.4,-2166980788.2,-2685144693.47,-1629094517.39
End Cash Position,6265742311.69,7115157282.24,5877930155.33,6298082995.57
Beginning Cash Position,7115157282.24,5877930155.33,6298082995.57,8107443737.47
Effect Of Exchange Rate Changes,6454211.0,4710526.88,31735603.73,-6761440.93
Changes In Cash,-855869181.55,1232516600.03,-451888443.97,-1802599300.97
Financing Cash Flow,-2257396724.55,-147083265.22,956662928.92,606707756.6
Net Other Financing Charges,4552854.92,3284477.25,203746642.82,189381907.44
Cash Dividends Paid,-306629686.82,-502770682.19,-288322260.95,-225355757.57
Net Issuance Payments Of Debt,-1928123099.18,368443502.71,1083650830.61,678232380.87
Net Long Term Debt Issuance,-1928123099.18,368443502.71,1083650830.61,678232380.87
Long Term Debt Payments,-1950123099.18,-1041596497.29,-861139057.38,-271000000.0
Long Term Debt Issuance,22000000.0,1410040000.0,1944789887.99,949232380.87
Investing Cash Flow,-1320288227.05,-2130228282.28,-2533429156.47,-1886424060.21
Net Other Investing Changes,28589779.3,122365.0,138231323.64,19997123.23
Net Investment Purchase And Sale,-225557347.95,37296215.7,12936483.08,-197531404.78
Sale Of Investment,89003252.05,171750210.7,20866483.08,19708595.22
Purchase Of Investment,-314560600.0,-134453995.0,-7930000.0,-217240000.0
Net Business Purchase And Sale,-265446558.3,-1823334.09,,-83777128.62
Purchase Of Business,-265446558.3,-1823334.09,,-83777128.62
Net PPE Purchase And Sale,-857874100.1,-2165823528.89,-2684596963.19,-1625112650.04
Sale Of PPE,1765860.3,1157259.31,547730.28,3981867.35
Purchase Of PPE,-859639960.4,-2166980788.2,-2685144693.47,-1629094517.39
Operating Cash Flow,2721815770.05,3509828147.53,1124877783.58,-522882997.36
Change In Working Capital,290136065.21,1017222282.53,-1145494284.69,-2286292833.02
Change In Other Current Assets,-11264871.7,-16103605.18,-12897255.35,-36232398.53
Change In Payable,4433972340.56,-2268770112.22,-2774508531.21,3017233123.72
Change In Inventory,-28666594.07,2910723404.13,976508300.48,-3149275787.59
Change In Receivables,-4103904809.58,391372595.8,665403201.39,-2118017770.62
Other Non Cash Items,74569584.72,85929603.32,44228013.26,49843620.22
Depreciation And Amortization,853489859.34,632900596.36,539481196.55,407763970.95
Amortization Cash Flow,504736321.16,285949197.41,188005919.71,145235311.73
Depreciation,348753538.18,346951398.95,351475276.84,262528659.22
Gain Loss On Investment Securities,-562897732.65,-365316797.22,-248053634.14,-198805250.3
Gain Loss On Sale Of PPE,6213870.0,1970230.09,-2777284.43,873940.36
Net Income From Continuing Operations,1993428917.98,1877903059.61,1617174386.85,1256763176.76
Cash Flowsfromusedin Operating Activities Direct,2721815770.05,3509828147.53,1124877783.58,-522882997.36
Taxes Refund Paid Direct,-591626036.58,-553473512.63,-391358659.13,-342566212.5
Classesof Cash Payments,-20017847678.67,-11958145050.42,-12833054859.46,-16343155138.44
Other Cash Paymentsfrom Operating Activities,-9426568113.99,-1716388650.93,-916717095.35,-2618941091.19
Paymentson Behalfof Employees,-2433419923.41,-1604928065.45,-1263312312.09,-1017942846.92
Paymentsto Suppliersfor Goodsand Services,-8157859641.27,-8636828334.04,-10653025452.02,-12706271200.33
Classesof Cash Receiptsfrom Operating Activities,23331289485.3,16021446710.58,14349291302.17,16162838353.58
Other Cash Receiptsfrom Operating Activities,8310486291.27,1186085452.0,1345799762.85,3159562843.79
Receiptsfrom Customers,15020803194.03,14835361258.58,13003491539.32,13003275509.79
