,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,4989018727.0,4989018727.0,4989018727.0,4479341308.0
Share Issued,4989018727.0,4989018727.0,4989018727.0,4479341308.0
Net Debt,,,,1626540984.49
Total Debt,10128718706.56,8183506677.15,9135887671.58,5619360352.01
Tangible Book Value,30675319202.02,32118387425.8,32236658972.69,25299648088.98
Invested Capital,45112227001.14,44559347798.09,45277076553.19,35368591310.81
Working Capital,8311261529.17,11104051631.69,10447338842.24,6321881630.15
Net Tangible Assets,30675319202.02,32118387425.8,32236658972.69,25299648088.98
Capital Lease Obligations,8606010.64,,,
Common Stock Equity,36868570744.34,38303349738.35,37946383304.72,30454423426.63
Total Capitalization,40228033154.76,41734258283.18,41295883304.72,33054380426.63
Total Equity Gross Minority Interest,36892100722.64,38303349738.35,37946383304.72,30454423426.63
Minority Interest,23529978.3,,,
Stockholders Equity,36868570744.34,38303349738.35,37946383304.72,30454423426.63
Treasury Stock,2000038917.31,419129575.27,700037330.33,
Retained Earnings,11506420570.9,11480085635.66,11460311547.94,11282405900.5
Additional Paid In Capital,20868076666.87,20868076666.87,20943315766.48,13763008644.55
Capital Stock,4989018727.0,4989018727.0,4989018727.0,4479341308.0
Common Stock,4989018727.0,4989018727.0,4989018727.0,4479341308.0
Total Liabilities Net Minority Interest,22160782655.89,19371785609.59,20443221948.46,17067131643.72
Total Non Current Liabilities Net Minority Interest,8768404271.01,9174602998.81,8755799888.32,8405655871.15
Other Non Current Liabilities,53692855.08,52313067.18,40701100.73,43588637.0
Tradeand Other Payables Non Current,983999999.93,891806711.93,1539905243.08,1978095001.26
Non Current Deferred Revenue,4355054340.25,4796737969.91,3822944398.81,3782750121.38
Non Current Deferred Taxes Liabilities,7588654.69,2836704.96,2749145.7,1265111.51
Long Term Debt And Capital Lease Obligation,3368068421.06,3430908544.83,3349500000.0,2599957000.0
Long Term Capital Lease Obligation,8606010.64,,,
Long Term Debt,3359462410.42,3430908544.83,3349500000.0,2599957000.0
Current Liabilities,13392378384.88,10197182610.78,11687422060.14,8661475772.57
Other Current Liabilities,814469946.15,539529033.33,475090501.17,1481919677.44
Current Debt And Capital Lease Obligation,6760650285.5,4752598132.32,5786387671.58,3019403352.01
Current Debt,4884193846.38,2825089514.91,3981193248.47,2314210884.18
Payables,5567612132.03,4716246024.38,5341012732.33,4084144771.64
Other Payable,413554641.34,384289746.78,359336582.9,338162151.25
Total Tax Payable,129335735.1,202466109.27,217020062.15,228515293.03
Accounts Payable,5024721755.59,4129490168.33,4764656087.28,3517467327.36
Total Assets,59052883378.53,57675135347.94,58389605253.18,47521555070.35
Total Non Current Assets,37349243464.48,36373901105.47,36254844350.8,32538197667.63
Other Non Current Assets,1109878116.33,1312686250.29,1649727013.71,2047381604.04
Non Current Deferred Assets,253518274.21,228234154.98,213366699.43,182197955.97
Non Current Deferred Taxes Assets,256848509.04,266646814.95,276329954.73,262606414.46
Investmentin Financial Assets,17988171.49,17663362.65,13902235.05,12725639.46
Available For Sale Securities,17988171.49,17663362.65,13902235.05,12725639.46
Long Term Equity Investment,1474240922.36,818358845.52,438545008.21,398790829.45
Goodwill And Other Intangible Assets,6193251542.32,6184962312.55,5709724332.03,5154775337.65
Other Intangible Assets,6109990579.72,6101701349.95,5626463369.43,5060655920.38
Goodwill,83260962.6,83260962.6,83260962.6,94119417.27
Net PPE,28043517928.73,27545349364.53,27953249107.64,24479719886.6
Accumulated Depreciation,-16587290177.73,-13622130243.0,-11369127375.13,-9517939920.09
Gross PPE,44630808106.46,41167479607.53,39322376482.77,33997659806.69
Construction In Progress,4828968855.47,4422622552.7,5264510206.27,6692928778.23
Other Properties,810527973.8,762091414.83,645371414.04,497700527.81
Machinery Furniture Equipment,28634203265.16,26329998594.13,24300785694.38,19955254280.29
Properties,10357108012.03,9652767045.87,9111709168.08,6851776220.36
Current Assets,21703639914.05,21301234242.47,22134760902.38,14983357402.72
Other Current Assets,614087177.47,309631647.43,501821160.42,932145394.5
Assets Held For Sale Current,,,,58016463.96
Prepaid Assets,432744159.24,454323394.88,490735440.53,567962121.43
Inventory,5569866878.65,5309927225.8,5807087276.86,4618044241.53
Inventories Adjustments Allowances,0.0,0.0,0.0,0.0
Finished Goods,2917067871.31,3030051673.85,3509360660.68,2132319276.31
Work In Process,1312881666.22,1160076227.73,1159479356.31,1210023775.86
Raw Materials,1339917341.12,1119799324.22,1138247259.87,1275701189.36
Other Receivables,3012014736.34,2950589886.68,2569474325.72,2423661985.99
Accounts Receivable,3586430493.5,3341166903.22,3159500509.46,2483086600.07
Allowance For Doubtful Accounts Receivable,-169105736.44,-184927868.52,-178269635.01,-196090445.4
Gross Accounts Receivable,3755536229.94,3526094771.74,3337770144.47,2679177045.47
Cash Cash Equivalents And Short Term Investments,8488496468.85,8935595184.46,9606142189.39,3900440595.24
Other Short Term Investments,45704246.86,72610151.33,80122290.39,612813695.55
Cash And Cash Equivalents,8442792221.99,8862985033.13,9526019899.0,3287626899.69
Cash Equivalents,1522279809.9,1150737365.42,1258707032.81,1617817377.02
Cash Financial,6920512412.09,7712247667.71,8267312866.19,1669809522.67
