,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,-91327244.64,1485337392.2,-3292493517.14,-6913527348.77
Repayment Of Debt,-5863447536.39,-5843126848.0,-4496902229.25,-1756800439.09
Issuance Of Debt,8084021549.48,4325168683.28,7564785827.15,5992500000.0
Capital Expenditure,-2708111862.83,-2492043472.78,-4092469776.18,-8521312797.5
End Cash Position,6818703502.87,7753123828.81,8267314460.37,1669809522.67
Beginning Cash Position,7753123828.81,8267314460.37,1669809522.67,6515141301.38
Effect Of Exchange Rate Changes,20791026.63,15036912.02,17806391.49,-37705769.93
Changes In Cash,-955211352.57,-529227543.58,6579698546.21,-4807626008.78
Financing Cash Flow,-306577128.25,-1822621627.82,9883758536.76,2192020824.42
Net Other Financing Charges,-2078540536.75,252040811.37,7583762143.95,-1188315963.01
Cash Dividends Paid,-448610604.59,-556704274.47,-767887205.09,-855362773.48
Net Issuance Payments Of Debt,2220574013.09,-1517958164.72,3067883597.9,4235699560.91
Net Long Term Debt Issuance,2220574013.09,-1517958164.72,3067883597.9,4235699560.91
Long Term Debt Payments,-5863447536.39,-5843126848.0,-4496902229.25,-1756800439.09
Long Term Debt Issuance,8084021549.48,4325168683.28,7564785827.15,5992500000.0
Investing Cash Flow,-3265418842.51,-2683986780.74,-4104036249.59,-8607432281.93
Net Investment Purchase And Sale,-722613349.92,-401634822.01,-71752316.68,-155568616.68
Sale Of Investment,18593591.08,28453076.99,124710887.04,
Purchase Of Investment,-741206941.0,-430087899.0,-196463203.72,-155568616.68
Net PPE Purchase And Sale,-2542805492.59,-2282351958.73,-4032283932.91,-8451863665.25
Sale Of PPE,165306370.24,209691514.05,60185843.27,69449132.25
Purchase Of PPE,-2708111862.83,-2492043472.78,-4092469776.18,-8521312797.5
Operating Cash Flow,2616784618.19,3977380864.98,799976259.04,1607785448.73
Change In Working Capital,-2177276493.09,-654619371.04,-3810109056.57,-2388073941.03
Change In Other Current Assets,14024647.97,13295928.84,-10522100.01,35973193.07
Change In Payable,-1022518891.16,-473028704.44,-1735897437.45,-706589727.35
Change In Inventory,-591478761.47,145928380.06,-1764162084.97,-508470081.02
Change In Receivables,-577303488.43,-340814975.5,-299527434.14,-1208987325.73
Other Non Cash Items,432623025.62,446386904.42,468857163.34,320169564.79
Depreciation And Amortization,3703910619.44,3496475284.21,2946022354.04,2111678023.32
Amortization Cash Flow,607671983.91,541165558.2,476468365.64,388740765.66
Depreciation,3096238635.53,2955309726.01,2469553988.4,1722937257.66
Gain Loss On Investment Securities,69975382.69,25828117.89,-53706062.49,-140759818.83
Gain Loss On Sale Of PPE,-12246282.28,-71944114.27,-10020557.89,56908673.76
Net Income From Continuing Operations,255571845.98,366559956.36,685111367.5,1313021414.22
Cash Flowsfromusedin Operating Activities Direct,2616784618.19,3977380864.98,799976259.04,1607785448.73
Taxes Refund Paid Direct,-620156794.11,-138598796.65,502032508.64,-849069463.78
Classesof Cash Payments,-12789973457.08,-11118758610.18,-11279430321.27,-9075192421.75
Other Cash Paymentsfrom Operating Activities,-449597232.22,-331968918.15,-381290411.98,-280954025.77
Paymentson Behalfof Employees,-2468265856.05,-2379295680.87,-2535777036.25,-2022620258.25
Paymentsto Suppliersfor Goodsand Services,-9872110368.81,-8407494011.16,-8362362873.04,-6771618137.73
Classesof Cash Receiptsfrom Operating Activities,16026914869.38,15234738271.81,11577374071.67,11532047334.26
Other Cash Receiptsfrom Operating Activities,597955698.25,2614966810.1,1211219742.14,2396200209.54
Receiptsfrom Customers,15428959171.13,12619771461.71,10366154329.53,9135847124.72
