Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2026-04-02 00:00:00+08:00,93.83000183105469,93.83000183105469,93.0,93.27999877929688,6099814,0.0,0.0
2026-04-01 00:00:00+08:00,94.1500015258789,94.31999969482422,93.58000183105469,93.8499984741211,7484273,0.0,0.0
2026-03-31 00:00:00+08:00,93.4000015258789,94.48999786376953,93.20999908447266,93.79000091552734,8758634,0.0,0.0
2026-03-30 00:00:00+08:00,93.0,93.52999877929688,92.29000091552734,93.4000015258789,9481343,0.0,0.0
2026-03-27 00:00:00+08:00,93.19000244140625,93.58000183105469,93.0199966430664,93.41999816894531,7448304,0.0,0.0
2026-03-26 00:00:00+08:00,93.80000305175781,94.29000091552734,93.30000305175781,93.87000274658203,7376464,0.0,0.0
2026-03-25 00:00:00+08:00,93.19999694824219,94.1500015258789,93.18000030517578,93.8499984741211,8296088,0.0,0.0
2026-03-24 00:00:00+08:00,93.70999908447266,94.5,93.37000274658203,93.87999725341797,10142008,0.0,0.0
2026-03-23 00:00:00+08:00,95.66000366210938,95.66000366210938,93.18000030517578,93.2699966430664,16630459,0.0,0.0
2026-03-20 00:00:00+08:00,98.33999633789062,98.38999938964844,96.12999725341797,96.25,14622352,0.0,0.0
2026-03-19 00:00:00+08:00,97.30000305175781,98.87999725341797,97.30000305175781,98.58999633789062,13999435,0.0,0.0
2026-03-18 00:00:00+08:00,97.7300033569336,97.91000366210938,96.91000366210938,97.77999877929688,7197774,0.0,0.0
2026-03-17 00:00:00+08:00,97.69999694824219,98.3499984741211,97.38999938964844,97.73999786376953,7889209,0.0,0.0
2026-03-16 00:00:00+08:00,97.88999938964844,98.77999877929688,97.5999984741211,97.69999694824219,12724313,0.0,0.0
2026-03-13 00:00:00+08:00,96.38999938964844,98.16999816894531,96.23999786376953,97.88999938964844,17324106,0.0,0.0
2026-03-12 00:00:00+08:00,96.66000366210938,96.98999786376953,96.25,96.44000244140625,7558867,0.0,0.0
2026-03-11 00:00:00+08:00,95.41000366210938,96.87999725341797,95.33999633789062,96.58999633789062,13763585,0.0,0.0
