,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,928851187.0,929171187.0,929138953.0,756903272.0
Share Issued,928851187.0,929171187.0,929138953.0,756903272.0
Net Debt,1272412762.35,123362731.7,,
Total Debt,2281944904.99,1043097887.99,23481689.76,38902366.3
Tangible Book Value,11834020604.91,10967039268.86,10034545356.45,4608829876.66
Invested Capital,14333023487.97,12105842335.54,10114512005.0,4639928814.44
Working Capital,-1196559833.54,-789589323.97,1272559737.77,559124905.17
Net Tangible Assets,11834020604.91,10967039268.86,10034545356.45,4608829876.66
Capital Lease Obligations,4863491.97,15552099.43,12467647.8,8124269.49
Common Stock Equity,12099066134.45,11227145888.03,10114512005.0,4613266477.61
Total Capitalization,13613066134.45,11787145888.03,10114512005.0,4613266477.61
Total Equity Gross Minority Interest,13481062398.09,12638053180.72,11627585238.81,4910483518.29
Minority Interest,1381996263.64,1410907292.69,1513073233.81,297217040.68
Stockholders Equity,12099066134.45,11227145888.03,10114512005.0,4613266477.61
Treasury Stock,331466290.08,303062299.57,137920000.0,
Retained Earnings,4274620695.79,3324154791.65,2089001627.92,60051393.89
Additional Paid In Capital,7111572318.1,7111572318.1,7131186590.99,3745609137.68
Capital Stock,928851187.0,928851187.0,929138953.0,756903272.0
Common Stock,928851187.0,928851187.0,929138953.0,756903272.0
Total Liabilities Net Minority Interest,4690582693.04,3060238902.21,1219088558.48,648818001.74
Total Non Current Liabilities Net Minority Interest,1831218121.24,837797048.12,220676604.77,154019983.06
Other Non Current Liabilities,66040629.75,62876737.58,58501214.26,49844675.37
Non Current Deferred Taxes Liabilities,246313999.52,199368211.11,149707742.71,96051038.2
Long Term Debt And Capital Lease Obligation,1518863491.97,575552099.43,12467647.8,8124269.49
Long Term Capital Lease Obligation,4863491.97,15552099.43,12467647.8,8124269.49
Long Term Debt,1514000000.0,560000000.0,,
Current Liabilities,2859364571.8,2222441854.09,998411953.71,494798018.68
Other Current Liabilities,23043473.67,16945208.6,1772630.5,2477064.22
Current Debt And Capital Lease Obligation,763081413.02,467545788.56,11014041.96,30778096.81
Current Debt,719957353.52,318696447.51,,26662336.83
Payables,1786036424.91,1565009082.81,940519557.68,405333460.32
Other Payable,139950362.51,208108693.35,230656542.19,19801684.74
Total Tax Payable,254821780.67,168552492.64,86815664.4,77139132.47
Accounts Payable,1391264281.73,1188347896.82,623047351.09,308392643.11
Total Assets,18171645091.13,15698292082.93,12846673797.29,5559301520.03
Total Non Current Assets,16508840352.87,14265439552.81,10575702105.81,4505378596.18
Other Non Current Assets,356265508.31,451144626.41,300277717.12,29634708.83
Non Current Deferred Assets,2750178.03,4588123.45,1890669.67,1494288.66
Non Current Deferred Taxes Assets,219335936.9,162532969.74,46878592.14,4477161.8
Long Term Equity Investment,118818440.58,80391459.52,32500000.0,
Investment Properties,14415858.32,10080935.83,,
Goodwill And Other Intangible Assets,265045529.54,260106619.17,79966648.55,4436600.95
Other Intangible Assets,265045529.54,260106619.17,79966648.55,4436600.95
Net PPE,15532208901.19,13296594818.69,10114188478.33,4465335835.94
Accumulated Depreciation,-2265268917.3,-1726382516.49,-1300051435.08,-1087128619.08
Gross PPE,17797477818.49,15022977335.18,11414239913.41,5552464455.02
Construction In Progress,4001709342.72,2741801978.29,1299551092.43,133128752.69
Other Properties,1759901354.03,1113241432.63,771702341.21,619847775.38
Machinery Furniture Equipment,2850595246.61,2517393374.24,1366724574.3,827601698.85
Properties,9185271875.13,8650540550.02,7976261905.47,3971886228.1
Current Assets,1662804738.26,1432852530.12,2270971691.48,1053922923.85
Other Current Assets,192940623.6,172999137.72,119850148.65,43676918.59
Prepaid Assets,68798038.23,58582865.94,77212632.08,30385160.77
Inventory,393188460.24,417060104.56,188924489.71,75855323.48
Other Inventories,,,1984911.0,5798453.26
Finished Goods,100293367.7,65161754.31,26124720.5,23884312.81
Work In Process,282232.88,281937.47,1383782.16,52743.28
Raw Materials,292612859.66,351616412.78,159431076.05,46119814.13
Other Receivables,7332808.0,9656585.48,8270148.35,12102396.6
Accounts Receivable,39000217.02,19220120.61,166942341.03,28568566.97
Allowance For Doubtful Accounts Receivable,-399493.6,-268949.16,-2299264.77,-210678.28
Gross Accounts Receivable,39399710.62,19489069.77,169241605.8,28779245.25
Cash Cash Equivalents And Short Term Investments,961544591.17,755333715.81,1709771931.66,863334557.44
Cash And Cash Equivalents,961544591.17,755333715.81,1709771931.66,863334557.44
Cash Equivalents,99450.0,29756607.44,,0.0
Cash Financial,961445141.17,725577108.37,1709771931.66,863334557.44
