,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Free Cash Flow,-3654880139.17,-691174042.72,2384953430.05,202304963.5
Repayment Of Debt,-16030604822.87,-14699164853.94,-10521707351.7,-18945515208.92
Issuance Of Debt,24737379321.66,20288355441.8,10705687319.37,21331716221.98
Capital Expenditure,-3431567361.47,-2066927742.48,-1464826318.45,-2364961047.35
End Cash Position,10270247999.58,11425180338.46,10230638074.85,4502971386.89
Beginning Cash Position,11425180338.46,10230638074.85,4502971386.89,3895678099.05
Effect Of Exchange Rate Changes,-239618885.73,90199439.36,-234609741.33,-25468199.39
Changes In Cash,-915313453.15,1104342824.25,5962276429.29,632761487.23
Financing Cash Flow,6691629977.16,3348042951.36,5437304918.75,1259486704.89
Net Other Financing Charges,-726560878.65,-1175582394.98,5429238163.28,-883790961.23
Cash Dividends Paid,-1288583642.98,-1065565241.52,-175913212.2,-242923346.94
Net Issuance Payments Of Debt,8706774498.79,5589190587.86,183979967.67,2386201013.06
Net Long Term Debt Issuance,8706774498.79,5589190587.86,183979967.67,2386201013.06
Long Term Debt Payments,-16030604822.87,-14699164853.94,-10521707351.7,-18945515208.92
Long Term Debt Issuance,24737379321.66,20288355441.8,10705687319.37,21331716221.98
Investing Cash Flow,-7383630652.61,-3619453826.87,-3324808237.96,-3193991228.51
Net Other Investing Changes,11102457.97,-1231.18,1094590.0,2873538.28
Net Investment Purchase And Sale,-1767271266.86,945373712.45,-1880195652.83,-864892035.76
Sale Of Investment,7264913478.64,11550527177.3,8293991010.57,4761281677.63
Purchase Of Investment,-9032184745.5,-10605153464.85,-10174186663.4,-5626173713.39
Net Business Purchase And Sale,-2223249761.95,-2516456548.0,,
Sale Of Business,,4857511.73,,
Purchase Of Business,-2223249761.95,-2521314059.73,,
Net PPE Purchase And Sale,-3404212081.77,-2048369760.14,-1445707175.13,-2331972731.03
Sale Of PPE,27355279.7,18557982.34,19119143.32,32988316.32
Purchase Of PPE,-3431567361.47,-2066927742.48,-1464826318.45,-2364961047.35
Operating Cash Flow,-223312777.7,1375753699.76,3849779748.5,2567266010.85
Change In Working Capital,-6065055258.86,-3093657765.14,-541130423.64,-999911688.61
Change In Other Current Assets,-64002926.74,-18847764.33,-41157854.7,15396893.41
Change In Payable,9521329582.95,13969808487.27,-1154968826.21,-7547176851.0
Change In Inventory,-3353652313.93,-6432444011.8,1680192223.92,1560756124.75
Change In Receivables,-12168729601.14,-10612174476.28,-1025195966.65,4971112144.23
Other Non Cash Items,312193330.24,224684767.44,497699175.78,218314991.05
Depreciation And Amortization,1592737094.48,1195476347.66,1049392092.05,835246552.68
Amortization Cash Flow,163083509.99,85644972.39,58978416.17,41200201.38
Depreciation,1429653584.49,1109831375.27,990413675.88,794046351.3
Gain Loss On Investment Securities,-477983304.2,-73726735.0,-279666472.36,-200603453.15
Gain Loss On Sale Of PPE,2475760.69,1345364.04,14459532.78,9712318.77
Net Income From Continuing Operations,4104529256.24,2913633883.22,2655434102.84,2492512657.8
Cash Flowsfromusedin Operating Activities Direct,-223312777.7,1375753699.76,3849779748.5,2567266010.85
Taxes Refund Paid Direct,4379528277.09,1110105098.06,2333276768.46,3998911779.07
Classesof Cash Payments,-176812091507.93,-110678868897.96,-81884785041.59,-97471238686.31
Other Cash Paymentsfrom Operating Activities,-3680667330.26,-2741953872.76,-2802222771.51,-3050994555.5
Paymentson Behalfof Employees,-10417326910.72,-7621681427.42,-6657356486.38,-6379755001.71
Paymentsto Suppliersfor Goodsand Services,-162714097266.95,-100315233597.78,-72425205783.7,-88040489129.1
Classesof Cash Receiptsfrom Operating Activities,172209250453.14,110944517499.66,83401288021.63,96039592918.09
Other Cash Receiptsfrom Operating Activities,2003248162.97,2776722137.88,1267693815.45,1702519756.89
Receiptsfrom Customers,170206002290.17,108167795361.78,82133594206.18,94337073161.2
