,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,1587677926.0,1418285200.0,1418459200.0,1418459200.0
Share Issued,1587677926.0,1418285200.0,1418459200.0,1418459200.0
Net Debt,1509507431.84,7979668185.17,9623348399.65,7366292766.84
Total Debt,11894274865.6,12097083191.87,13108414567.11,9692779047.48
Tangible Book Value,14769378527.16,10123665979.42,9007929401.09,7866457456.15
Invested Capital,24386331653.64,22042561255.36,21785682422.91,18204131866.45
Working Capital,9782548897.75,9170686206.87,6967778111.46,2583806276.54
Net Tangible Assets,14769378527.16,10123665979.42,9007929401.09,7866457456.15
Capital Lease Obligations,86813746.18,93195781.01,53712774.29,40185570.92
Common Stock Equity,15902788167.32,11211805221.13,9990502151.89,9287238437.94
Total Capitalization,21805044588.55,19876966212.38,17561446991.23,13409708152.11
Total Equity Gross Minority Interest,24351025939.11,19071192044.76,16060034836.06,13054569725.41
Minority Interest,8448237771.79,7859386823.63,6069532684.17,3767331287.47
Stockholders Equity,15902788167.32,11211805221.13,9990502151.89,9287238437.94
Treasury Stock,575625.0,19433169.0,50098868.0,90118380.0
Retained Earnings,6828117035.77,5755535909.13,4690078951.07,3656144419.42
Additional Paid In Capital,5919988887.03,2405175532.58,2389423523.65,2888461955.95
Capital Stock,1587677926.0,1418285200.0,1418459200.0,1418459200.0
Common Stock,1587677926.0,1418285200.0,1418459200.0,1418459200.0
Total Liabilities Net Minority Interest,21112734443.78,20201328318.49,23750723627.12,19847804529.69
Total Non Current Liabilities Net Minority Interest,6742678216.34,9302766324.65,8165562179.01,4715798822.18
Other Non Current Liabilities,132391965.74,4869568.7,4851701.88,6155431.74
Tradeand Other Payables Non Current,120815674.78,141088831.28,156251004.37,204686337.95
Non Current Deferred Revenue,428586535.25,330611147.71,321670247.68,300396271.7
Non Current Deferred Taxes Liabilities,71813873.16,67840004.7,58131611.45,41905495.7
Long Term Debt And Capital Lease Obligation,5989070167.41,8758356772.26,7624657613.63,4162655285.09
Long Term Capital Lease Obligation,86813746.18,93195781.01,53712774.29,40185570.92
Long Term Debt,5902256421.23,8665160991.25,7570944839.34,4122469714.17
Current Liabilities,14370056227.44,10898561993.84,15585161448.11,15132005707.51
Other Current Liabilities,153172112.61,137403584.37,1002787333.23,1308765044.15
Current Debt And Capital Lease Obligation,5905204698.19,3338726419.61,5483756953.48,5530123762.39
Current Debt,2581287065.09,2165595042.98,4224235431.68,4794423714.34
Payables,7866276736.52,6690665158.95,8552232472.97,8154832819.57
Other Payable,714689082.21,665056791.82,1076395519.79,752577177.62
Dividends Payable,236180996.95,236165413.68,236165413.68,236165413.68
Total Tax Payable,221603528.27,223123905.97,298813830.23,299733022.54
Accounts Payable,6693803129.09,5566319047.48,6940857709.27,6866357205.73
Total Assets,45463760382.89,39272520363.25,39810758463.18,32902374255.1
Total Non Current Assets,21311155257.7,19203272162.54,17257818903.61,15186562271.05
Other Non Current Assets,171668204.75,233127350.93,191780129.18,328971678.77
Non Current Deferred Assets,224773532.05,123825231.88,146996193.86,153876223.08
Non Current Deferred Taxes Assets,808866317.33,838526955.49,791853842.28,763102157.32
Investmentin Financial Assets,30202420.62,32434291.07,32412913.86,31782548.1
Held To Maturity Securities,,,0.0,0.0
Available For Sale Securities,30202420.62,32434291.07,32412913.86,31782548.1
Long Term Equity Investment,3656816047.54,3300212780.02,2831483389.95,2156836517.17
Investment Properties,54156239.09,57845872.22,311415778.56,323735193.8
Goodwill And Other Intangible Assets,1133409640.16,1088139241.71,982572750.8,1420780981.79
Other Intangible Assets,1119490015.1,1074219616.65,965168285.24,1403376516.23
Goodwill,13919625.06,13919625.06,17404465.56,17404465.56
Net PPE,15184277217.89,13489101151.22,11929244617.12,9967335970.65
Accumulated Depreciation,-8663216604.39,-7767263121.93,-6896320511.11,-6038297067.28
Gross PPE,23847493822.28,21256364273.15,18825565128.23,16005633037.93
Construction In Progress,2850834150.67,2664792595.56,1280815261.55,1450539121.49
Other Properties,1376789356.41,1219048122.33,1060746596.38,868414215.33
Machinery Furniture Equipment,11919120413.81,10866943171.72,10155496362.7,8604764302.25
Properties,7700749901.39,6505580383.54,6328506907.6,5081915398.86
Current Assets,24152605125.19,20069248200.71,22552939559.57,17715811984.05
Other Current Assets,439180224.76,296245665.18,110752563.17,876690299.08
Assets Held For Sale Current,,734205472.65,0.0,0.0
Prepaid Assets,255022076.41,334120538.92,504485763.98,197465767.89
Inventory,8383477749.47,7418938646.84,8707192887.12,8076589023.08
Inventories Adjustments Allowances,0.0,0.0,0.0,0.0
Other Inventories,1835589948.94,1818616882.18,1844895717.89,1923247325.05
Finished Goods,4027852847.09,3488967643.02,3886407156.03,3432295507.84
Work In Process,1227863378.94,948599304.65,1593993178.35,1084621487.2
Raw Materials,1292171574.5,1162754816.99,1381896834.85,1636424702.99
Other Receivables,2419889223.19,1729872442.46,3153399152.1,1712993689.5
Accounts Receivable,5178228133.78,6200615374.66,7455051766.27,5100930320.61
Allowance For Doubtful Accounts Receivable,-302023416.52,-364928224.12,-437390148.9,-348748545.03
Gross Accounts Receivable,5480251550.3,6565543598.78,7892441915.17,5449678865.64
Cash Cash Equivalents And Short Term Investments,7476807717.58,3355250060.0,2622057426.93,1751142883.89
Other Short Term Investments,502771663.1,504162210.94,450225555.56,200542222.22
Cash And Cash Equivalents,6974036054.48,2851087849.06,2171831871.37,1550600661.67
Cash Equivalents,1728594809.13,18925689.58,14554443.88,12192129.33
Cash Financial,5245441245.35,2832162159.48,2157277427.49,1538309969.57
