,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,-137240400.0,-30941874.554122,-127442933.021628,-72511368.46794
Tax Rate For Calcs,0.1628,0.161999,0.156372,0.184507
Total Unusual Items,-843000000.0,-191000000.0,-815000000.0,-393000000.0
Total Unusual Items Excluding Goodwill,-843000000.0,-191000000.0,-815000000.0,-393000000.0
Net Income From Continuing Operation Net Minority Interest,148391000000.0,146602000000.0,138012000000.0,119922000000.0
Reconciled Depreciation,15590000000.0,15439000000.0,14606000000.0,13531000000.0
Net Interest Income,211277000000.0,214669000000.0,218235000000.0,203919000000.0
Interest Expense,162994000000.0,160941000000.0,135145000000.0,123137000000.0
Interest Income,374271000000.0,375610000000.0,353380000000.0,327056000000.0
Normalized Income,149096759600.0,146762058125.4459,138699557066.97836,120242488631.53206
Net Income From Continuing And Discontinued Operation,148391000000.0,146602000000.0,138012000000.0,119922000000.0
Diluted Average Shares,26217491166.0,26039431616.0,26238022814.0,26013449024.0
Basic Average Shares,26217491166.0,26039431616.0,26238022814.0,26013449024.0
Diluted EPS,5.66,5.63,5.26,4.61
Basic EPS,5.66,5.63,5.26,4.61
Net Income Common Stockholders,148391000000.0,146602000000.0,138012000000.0,119922000000.0
Net Income,148391000000.0,146602000000.0,138012000000.0,119922000000.0
Minority Interests,-1168000000.0,-1404000000.0,-1282000000.0,-912000000.0
Net Income Including Noncontrolling Interests,149559000000.0,148006000000.0,139294000000.0,120834000000.0
Net Income Continuous Operations,149559000000.0,148006000000.0,139294000000.0,120834000000.0
Tax Provision,29093000000.0,28612000000.0,25819000000.0,27339000000.0
Pretax Income,178652000000.0,176618000000.0,165113000000.0,148173000000.0
Other Non Operating Income Expenses,-367000000.0,-45000000.0,-43000000.0,154000000.0
Special Income Charges,-843000000.0,-191000000.0,-815000000.0,-393000000.0
Write Off,843000000.0,191000000.0,815000000.0,393000000.0
Gain On Sale Of Security,33333000000.0,21546000000.0,15338000000.0,17914000000.0
Operating Expense,117650000000.0,120991000000.0,122061000000.0,116879000000.0
Other Operating Expenses,10034000000.0,9205000000.0,8686000000.0,7152000000.0
Depreciation And Amortization In Income Statement,4847000000.0,5355000000.0,5477000000.0,5412000000.0
Amortization,862000000.0,1112000000.0,1242000000.0,1335000000.0
Depreciation Income Statement,3985000000.0,4243000000.0,4235000000.0,4077000000.0
Selling General And Administration,34498000000.0,50738000000.0,107669000000.0,104065000000.0
General And Administrative Expense,34498000000.0,50738000000.0,107669000000.0,104065000000.0
Rent And Landing Fees,183000000.0,216000000.0,229000000.0,250000000.0
Total Revenue,334856000000.0,336647000000.0,342258000000.0,327223000000.0
Operating Revenue,334856000000.0,336647000000.0,342258000000.0,327223000000.0
