,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,445377805.0,441984741.0,440591727.0,439386523.0
Share Issued,445377805.0,441984741.0,440591727.0,439386523.0
Net Debt,468311969.9,,,
Total Debt,1032474240.37,824752019.73,777988469.74,764797648.54
Tangible Book Value,2917511012.03,3095559309.31,2950117128.63,2668510503.21
Invested Capital,4408081615.13,4704038824.57,4537336244.82,4266834547.01
Working Capital,2052041393.65,2226185984.85,2610551749.11,2618870407.57
Net Tangible Assets,2917511012.03,3095559309.31,2950117128.63,2668510503.21
Capital Lease Obligations,30343038.91,37896807.5,26156891.85,17128368.85
Common Stock Equity,3424013180.4,3935413247.88,3799730713.03,3531738015.87
Total Capitalization,4131070039.7,4704038824.57,4537336244.82,4266834547.01
Total Equity Gross Minority Interest,3424013180.4,3935413247.88,3799730713.03,3531738015.87
Stockholders Equity,3424013180.4,3935413247.88,3799730713.03,3531738015.87
Other Equity Interest,74317159.46,83557990.88,83558826.47,83559411.39
Treasury Stock,57394124.77,30037070.12,21213032.57,
Retained Earnings,421743946.97,993635384.76,900280895.48,697734205.48
Additional Paid In Capital,2328858018.79,2232872121.71,2207019662.71,2184285199.52
Capital Stock,445377805.0,441984741.0,440591727.0,439386523.0
Common Stock,445377805.0,441984741.0,440591727.0,439386523.0
Total Liabilities Net Minority Interest,1839965465.65,1631695381.14,1747390020.38,1618455597.93
Total Non Current Liabilities Net Minority Interest,799698219.59,861170902.08,815849807.73,796881444.59
Tradeand Other Payables Non Current,,,15000000.0,15000000.0
Non Current Deferred Revenue,40727408.72,29174786.6,11685124.29,1046876.02
Non Current Deferred Taxes Liabilities,21570912.66,25473731.29,25402259.8,28609668.58
Long Term Debt And Capital Lease Obligation,737399898.21,806522384.19,763762423.64,752224899.99
Long Term Capital Lease Obligation,30343038.91,37896807.5,26156891.85,17128368.85
Long Term Debt,707056859.3,768625576.69,737605531.79,735096531.14
Current Liabilities,1040267246.06,770524479.06,931540212.65,821574153.34
Other Current Liabilities,2553535.96,1870386.52,795986.52,364058.54
Current Debt And Capital Lease Obligation,295074342.16,18229635.54,14226046.1,12572748.55
Current Debt,277011575.43,18229635.54,14226046.1,12572748.55
Payables,698431348.37,709686669.79,875946034.42,775474216.41
Other Payable,77387404.49,95435299.38,230021786.45,106430999.1
Total Tax Payable,17466632.98,15926839.77,37359160.62,37735526.99
Accounts Payable,603577310.9,598324530.64,608565087.35,631307690.32
Total Assets,5263978646.05,5567108629.02,5547120733.41,5150193613.8
Total Non Current Assets,2171670006.34,2570398165.11,2005028771.65,1709749052.89
Other Non Current Assets,3521531.22,1434754.76,12650915.08,8978102.46
Non Current Deferred Assets,20264954.73,8779333.98,7592324.54,3701067.03
Non Current Deferred Taxes Assets,28842783.47,39331382.77,26796574.17,24826121.13
Investmentin Financial Assets,128046834.65,129891483.79,41088732.71,26912697.63
Available For Sale Securities,128046834.65,129891483.79,41088732.71,26912697.63
Long Term Equity Investment,4502189.1,6173689.27,22838785.82,25456540.36
Goodwill And Other Intangible Assets,506502168.37,839853938.57,849613584.4,863227512.66
Other Intangible Assets,215473217.98,238363111.32,248122757.15,261736685.41
Goodwill,291028950.39,601490827.25,601490827.25,601490827.25
Net PPE,1479989544.8,1544933581.97,1044447854.93,756647011.62
Accumulated Depreciation,-354392588.05,-240243623.81,-178162853.06,-142273961.51
Gross PPE,1834382132.85,1785177205.78,1222610707.99,898920973.13
Construction In Progress,5961330.06,7655813.55,561857275.29,353858704.21
Other Properties,208152347.4,205568188.43,119271165.88,95341261.12
Machinery Furniture Equipment,429469783.45,410973850.7,201965892.22,117424039.38
Properties,1190798671.94,1160979353.1,339516374.6,332296968.42
Current Assets,3092308639.71,2996710463.91,3542091961.76,3440444560.91
Other Current Assets,213082268.69,228129285.63,43051208.14,12321074.63
Prepaid Assets,21492857.6,18953107.03,17849270.46,10737689.48
Inventory,783500870.49,629693394.55,525739811.9,494746022.14
Inventories Adjustments Allowances,0.0,0.0,0.0,0.0
Finished Goods,171101706.74,134138998.35,166363510.6,179308819.93
Work In Process,123072473.03,93785919.05,59974553.96,108180609.28
Raw Materials,489326690.72,401768477.15,299401747.34,207256592.93
Other Receivables,91554996.48,120531721.16,132594642.38,22716040.48
Accounts Receivable,1455507914.48,1125203605.22,1177101521.4,1086897199.01
Allowance For Doubtful Accounts Receivable,-148795611.37,-99382134.46,-82541369.27,-68888652.7
Gross Accounts Receivable,1604303525.85,1224585739.68,1259642890.67,1155785851.71
Cash Cash Equivalents And Short Term Investments,527169731.97,874199350.32,1645755507.48,1813026535.17
Other Short Term Investments,11413267.14,,170641315.08,686301449.32
Cash And Cash Equivalents,515756464.83,874199350.32,1475114192.4,1126725085.85
Cash Equivalents,7576145.78,4395365.92,123876363.11,9925712.51
Cash Financial,508180319.05,869803984.4,1351237829.29,1116799373.34
