,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,-289098050.53,-367959362.09,-88134294.09,-53506945.64
Repayment Of Debt,-220152150.06,-140000000.0,-138902735.0,-101767615.0
Issuance Of Debt,241000000.0,140000000.0,110000000.0,130670350.0
Capital Expenditure,-200905812.81,-505450651.82,-367404090.78,-318448409.61
End Cash Position,513386596.23,869867373.68,1409242433.28,1116799373.34
Beginning Cash Position,869867373.68,1409242433.28,1116799373.34,920483362.85
Effect Of Exchange Rate Changes,2545169.84,6410845.75,41146334.44,-6129134.98
Changes In Cash,-359025947.29,-545785905.35,251296725.5,202445145.47
Other Cash Adjustment Inside Changein Cash,,,0.01,
Financing Cash Flow,-101245800.62,-133119727.34,-139967422.48,738597798.24
Net Other Financing Charges,-37795312.22,3522588.02,-13665683.83,791554963.45
Cash Dividends Paid,-84298338.34,-136642315.36,-97399003.65,-81859900.21
Net Issuance Payments Of Debt,20847849.94,0.0,-28902735.0,28902735.0
Net Long Term Debt Issuance,20847849.94,0.0,-28902735.0,28902735.0
Long Term Debt Payments,-220152150.06,-140000000.0,-138902735.0,-101767615.0
Long Term Debt Issuance,241000000.0,140000000.0,110000000.0,130670350.0
Investing Cash Flow,-169587908.95,-550157467.74,111994351.28,-801094116.74
Net Other Investing Changes,19433102.75,27507747.13,-35851020.66,8332415.43
Net Investment Purchase And Sale,-22082273.8,-77174164.07,514030583.52,-491220430.44
Sale Of Investment,450981980.77,2083151484.1,3222028583.52,2618529669.56
Purchase Of Investment,-473064254.57,-2160325648.17,-2707998000.0,-3109750100.0
Net PPE Purchase And Sale,-166938737.9,-500491050.8,-366185211.58,-318206101.73
Sale Of PPE,33967074.91,4959601.02,1218879.2,242307.88
Purchase Of PPE,-200905812.81,-505450651.82,-367404090.78,-318448409.61
Operating Cash Flow,-88192237.72,137491289.73,279269796.69,264941463.97
Change In Working Capital,-175813597.77,-241965480.32,-175088721.26,-196108322.78
Change In Other Current Assets,6585780.67,-12463337.11,-5177861.82,-13940553.33
Change In Payable,359631728.15,-151551633.93,112536929.51,331536024.34
Change In Inventory,-185469189.81,-126527895.39,-64085411.01,-269528061.25
Change In Receivables,-356561916.78,48577386.11,-218362377.94,-244175732.54
Other Non Cash Items,17249914.64,-613944.41,-22636136.08,8184708.35
Depreciation And Amortization,177607069.73,114632096.41,82589252.68,72417846.22
Amortization Cash Flow,29787348.64,28591191.52,29779737.86,25870452.89
Depreciation,147819721.09,86040904.89,52809514.82,46547393.33
Gain Loss On Investment Securities,12500361.57,-20308770.91,-12055665.91,-13050569.03
Gain Loss On Sale Of PPE,-16255703.63,147747.33,218893.34,-183714.35
Net Income From Continuing Operations,-497037388.33,239667984.45,331039462.44,313971734.14
Cash Flowsfromusedin Operating Activities Direct,-88192237.72,137491289.73,279269796.69,264941463.97
Taxes Refund Paid Direct,-29254701.36,3766350.22,-102107189.22,7328566.01
Classesof Cash Payments,-1791488091.2,-2072984131.06,-2046889660.84,-1770559684.09
Other Cash Paymentsfrom Operating Activities,-177686316.92,-124757950.16,-143777771.99,-105754305.36
Paymentson Behalfof Employees,-651521637.95,-717159848.78,-586256073.18,-477818006.8
Paymentsto Suppliersfor Goodsand Services,-962280136.33,-1231066332.12,-1316855815.67,-1186987371.93
Classesof Cash Receiptsfrom Operating Activities,1732550554.84,2206709070.57,2428266646.75,2028172582.05
Other Cash Receiptsfrom Operating Activities,61635199.38,52175954.0,56319120.71,35988075.35
Receiptsfrom Customers,1670915355.46,2154533116.57,2371947526.04,1992184506.7
