,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Free Cash Flow,-11992053000.0,12538984000.0,33894031000.0,7272337000.0
Repayment Of Debt,-39780345000.0,-144837723000.0,-172729523000.0,-148264199000.0
Issuance Of Debt,106204120000.0,135812148000.0,162512131000.0,148244502000.0
Capital Expenditure,-17229962000.0,-11280883000.0,-9189698000.0,-8093290000.0
End Cash Position,94759212000.0,72310518000.0,83351894000.0,69166502000.0
Beginning Cash Position,72310518000.0,83351894000.0,69166502000.0,81071137000.0
Effect Of Exchange Rate Changes,-439802000.0,468379000.0,398722000.0,2105696000.0
Changes In Cash,22888496000.0,-11509755000.0,13786670000.0,-14010331000.0
Financing Cash Flow,47396943000.0,-24431929000.0,-24733500000.0,-14068456000.0
Net Other Financing Charges,-2286765000.0,-1574493000.0,-1248694000.0,-2959004000.0
Cash Dividends Paid,-16740067000.0,-13831861000.0,-13267414000.0,-11089755000.0
Net Issuance Payments Of Debt,66423775000.0,-9025575000.0,-10217392000.0,-19697000.0
Net Long Term Debt Issuance,66423775000.0,-9025575000.0,-10217392000.0,-19697000.0
Long Term Debt Payments,-39780345000.0,-144837723000.0,-172729523000.0,-148264199000.0
Long Term Debt Issuance,106204120000.0,135812148000.0,162512131000.0,148244502000.0
Investing Cash Flow,-29746356000.0,-10897693000.0,-4563559000.0,-15307502000.0
Net Other Investing Changes,-15035634000.0,-11913000.0,380856000.0,2287983000.0
Net Investment Purchase And Sale,1579523000.0,94685000.0,3703673000.0,-9206307000.0
Sale Of Investment,1579523000.0,1103051000.0,5391983000.0,30077000.0
Purchase Of Investment,,-1008366000.0,-1688310000.0,-9236384000.0
Net Business Purchase And Sale,154833000.0,31308000.0,21599000.0,-342454000.0
Sale Of Business,162137000.0,31308000.0,21599000.0,
Purchase Of Business,-7304000.0,,,-342454000.0
Net PPE Purchase And Sale,-16445078000.0,-11011773000.0,-8669687000.0,-8046724000.0
Sale Of PPE,784884000.0,269110000.0,520011000.0,46566000.0
Purchase Of PPE,-17229962000.0,-11280883000.0,-9189698000.0,-8093290000.0
Operating Cash Flow,5237909000.0,23819867000.0,43083729000.0,15365627000.0
Change In Working Capital,-43942035000.0,-11297672000.0,12326415000.0,-12174113000.0
Change In Other Current Assets,-1039762000.0,26003000.0,111157000.0,300678000.0
Change In Payable,56580593000.0,21684113000.0,1132247000.0,64503000.0
Change In Inventory,-67058164000.0,-9709414000.0,78377000.0,-6480255000.0
Change In Receivables,-32424702000.0,-23298374000.0,11004634000.0,-6059039000.0
Other Non Cash Items,3336343000.0,2327462000.0,2481551000.0,1481891000.0
Stock Based Compensation,448442000.0,480787000.0,559209000.0,
Depreciation And Amortization,8360226000.0,6595680000.0,5967255000.0,4810834000.0
Depreciation,8360226000.0,6595680000.0,5967255000.0,4810834000.0
Gain Loss On Investment Securities,359065000.0,1313951000.0,402516000.0,39849000.0
Gain Loss On Sale Of PPE,-348736000.0,-57505000.0,-101408000.0,13170000.0
Net Income From Continuing Operations,35329062000.0,23255006000.0,21018313000.0,20083889000.0
Cash Flowsfromusedin Operating Activities Direct,5237909000.0,23819867000.0,43083729000.0,15365627000.0
Taxes Refund Paid Direct,-1810436000.0,2029488000.0,2280728000.0,233749000.0
Classesof Cash Payments,-896282118000.0,-587885073000.0,-463689229000.0,-510891715000.0
Other Cash Paymentsfrom Operating Activities,-10969071000.0,-9194419000.0,-10650854000.0,-6555812000.0
Paymentson Behalfof Employees,-28058654000.0,-26380016000.0,-25328798000.0,-25356007000.0
Paymentsto Suppliersfor Goodsand Services,-857254393000.0,-552310638000.0,-427709577000.0,-478979896000.0
Classesof Cash Receiptsfrom Operating Activities,903330463000.0,609675452000.0,504492230000.0,526023593000.0
Other Cash Receiptsfrom Operating Activities,3425258000.0,6653278000.0,3996772000.0,9666137000.0
Receiptsfrom Customers,899905205000.0,603022174000.0,500495458000.0,516357456000.0
