,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,-12738047203.37,-1138200312.97,19362406353.39,7418634605.45
Repayment Of Debt,-1431900000.0,-1756079000.0,-4306273950.46,-5006113226.78
Issuance Of Debt,10923201666.8,5010000000.0,10364267780.51,4992523579.64
Capital Expenditure,-8013068271.53,-9255563996.45,-5007729066.17,-4903972039.7
End Cash Position,50948023201.27,54422124259.75,51102730599.97,26483140588.75
Beginning Cash Position,54422124259.75,51102730599.97,26483140588.75,23905191254.22
Effect Of Exchange Rate Changes,185652838.2,523644321.55,1000924674.24,-515536029.27
Changes In Cash,-3659753896.68,2795749338.23,23618665336.98,3093485363.8
Financing Cash Flow,8297152075.27,314731203.88,4299895272.59,-2088439176.32
Net Other Financing Charges,434845069.83,223028769.09,-199697149.92,-794340124.58
Cash Dividends Paid,-1628994661.36,-3162218565.21,-1558401407.54,-1155978839.73
Net Issuance Payments Of Debt,9491301666.8,3253921000.0,6057993830.05,-13589647.14
Net Long Term Debt Issuance,9491301666.8,3253921000.0,6057993830.05,-13589647.14
Long Term Debt Payments,-1431900000.0,-1756079000.0,-4306273950.46,-5006113226.78
Long Term Debt Issuance,10923201666.8,5010000000.0,10364267780.51,4992523579.64
Investing Cash Flow,-7231927040.11,-5636345549.13,-5051365355.17,-7140682105.03
Net Other Investing Changes,-5670592.36,-21177503.62,18895224.75,-23217989.12
Net Investment Purchase And Sale,618792520.09,3499711324.54,-492160380.11,-2389798112.17
Sale Of Investment,138561398945.96,12883297263.92,57513466352.45,22290160717.67
Purchase Of Investment,-137942606425.87,-9383585939.38,-58005626732.56,-24679958829.84
Net Business Purchase And Sale,51769037.3,72906939.76,150394789.39,111578779.75
Sale Of Business,51769037.3,72906939.76,150394789.39,111585975.28
Purchase Of Business,,,,-7195.53
Net PPE Purchase And Sale,-7896818005.14,-9187786309.81,-4728494989.2,-4839244783.49
Sale Of PPE,116250266.39,67777686.64,279234076.97,64727256.21
Purchase Of PPE,-8013068271.53,-9255563996.45,-5007729066.17,-4903972039.7
Operating Cash Flow,-4724978931.84,8117363683.48,24370135419.56,12322606645.15
Change In Working Capital,-12767721391.73,-12250827610.72,8687718931.46,-1775658497.44
Change In Other Current Assets,-1861961192.6,-240273362.65,-138545885.91,-334125890.26
Change In Payable,-11871426631.61,800391159.25,18615225336.22,3524083379.14
Change In Inventory,9086798904.79,-7386794587.32,-6294738706.15,-2717358268.74
Change In Receivables,-8121132472.31,-5424150820.0,-3494221812.7,-2248257717.58
Other Non Cash Items,1007638296.67,451348004.58,-326021847.36,1122567085.45
Depreciation And Amortization,6643027511.65,4725180087.84,3496664421.96,3138935519.85
Amortization Cash Flow,138266837.09,75165645.18,37564061.83,115480867.99
Depreciation,6504760674.56,4650014442.66,3459100360.13,3023454651.86
Gain Loss On Investment Securities,-118092132.39,-3462767379.68,-5046807206.86,-1107879111.42
Gain Loss On Sale Of PPE,295828957.29,190632288.46,161478711.0,377412110.17
Net Income From Continuing Operations,-8677451528.22,10686657614.81,14762832083.83,9073810918.74
Cash Flowsfromusedin Operating Activities Direct,-4724978931.84,8117363683.48,24370135419.56,12322606645.15
Taxes Refund Paid Direct,3410968898.87,-784245668.93,313643983.79,561071697.03
Classesof Cash Payments,-76054980108.65,-90085879375.8,-78997621982.17,-52727870258.32
Other Cash Paymentsfrom Operating Activities,-4079042846.44,-4618935026.64,-4198454356.66,-2986571257.64
Paymentson Behalfof Employees,-10991370409.19,-11571591916.41,-6906557939.84,-6030499552.35
Paymentsto Suppliersfor Goodsand Services,-60984566853.02,-73895352432.75,-67892609685.67,-43710799448.33
Classesof Cash Receiptsfrom Operating Activities,67919032277.94,98987488728.21,103054113417.94,64489405206.44
Other Cash Receiptsfrom Operating Activities,3674435080.16,4657421758.27,3045858354.9,2520616887.03
Receiptsfrom Customers,64244597197.78,94330066969.94,100008255063.04,61968788319.41
