,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Free Cash Flow,1233361421.95,-96174507.32,240718016.89,-1069833966.63
Repayment Of Debt,-2525684099.35,-1240151470.61,-1245176442.72,-2229562292.33
Issuance Of Debt,1551160241.57,1488762015.0,1003637307.25,2602811423.52
Capital Expenditure,-948785571.56,-1238550893.8,-554710441.15,-414345620.41
End Cash Position,3179883095.36,1912917650.71,2217401310.4,1869893084.5
Beginning Cash Position,1912917650.71,2217401310.4,1869893084.5,2105346944.13
Effect Of Exchange Rate Changes,38859842.98,-35113575.81,28238741.26,44230777.29
Changes In Cash,1228105601.67,-269370083.88,319269484.64,-279684636.92
Financing Cash Flow,-113785128.13,-124842600.23,-81768418.65,504298026.08
Net Other Financing Charges,1150967683.69,-170017607.2,314739995.55,244116359.19
Cash Dividends Paid,-290228954.04,-203435537.42,-154969278.73,-110667464.3
Net Issuance Payments Of Debt,-974523857.78,248610544.39,-241539135.47,373249131.19
Net Long Term Debt Issuance,-974523857.78,248610544.39,-241539135.47,373249131.19
Long Term Debt Payments,-2525684099.35,-1240151470.61,-1245176442.72,-2229562292.33
Long Term Debt Issuance,1551160241.57,1488762015.0,1003637307.25,2602811423.52
Investing Cash Flow,-840256263.71,-1286903870.13,-394390554.75,-128494316.78
Net Investment Purchase And Sale,-28782970.52,-109213657.53,151644941.3,236439570.09
Sale Of Investment,116208279.48,120786342.47,601644941.3,1036439570.09
Purchase Of Investment,-144991250.0,-230000000.0,-450000000.0,-800000000.0
Net Business Purchase And Sale,17200000.0,,,
Sale Of Business,17200000.0,,,
Net PPE Purchase And Sale,-828673293.19,-1177690212.6,-546035496.05,-364933886.87
Sale Of PPE,120112278.37,60860681.2,8674945.1,49411733.54
Purchase Of PPE,-948785571.56,-1238550893.8,-554710441.15,-414345620.41
Operating Cash Flow,2182146993.51,1142376386.48,795428458.04,-655488346.22
Change In Working Capital,431512567.19,-402886842.2,-412280409.5,-1432527561.78
Change In Other Current Assets,-38395642.44,-58603020.72,48408267.0,-6941449.92
Change In Payable,3208652579.0,502170953.84,385151795.27,-640987820.04
Change In Inventory,-1610202823.93,443242109.15,6619062.21,292007380.3
Change In Receivables,-1128541545.44,-1289696884.47,-852459533.98,-1076605672.12
Other Non Cash Items,335945575.97,195905392.43,154671354.87,19260061.65
Depreciation And Amortization,876889233.41,743873082.36,633064191.25,528428503.27
Amortization Cash Flow,70471588.39,61953390.03,50276076.59,50267768.35
Depreciation,806417645.02,681919692.33,582788114.66,478160734.92
Gain Loss On Investment Securities,-7557659.02,308149.65,-4582202.59,-6180680.38
Gain Loss On Sale Of PPE,20399.62,-20683634.51,6326473.13,-95477196.55
Net Income From Continuing Operations,577883233.67,433948696.33,326514694.23,250672693.05
Cash Flowsfromusedin Operating Activities Direct,2182146993.51,1142376386.48,795428458.04,-655488346.22
Taxes Refund Paid Direct,-353390210.83,-435713515.0,-401932899.57,-351862005.37
Classesof Cash Payments,-17292504257.69,-14672245180.53,-13893033727.07,-14558964332.42
Other Cash Paymentsfrom Operating Activities,-672712174.01,-766979139.7,-746123595.15,-810696977.15
Paymentson Behalfof Employees,-2477224391.78,-2593293725.15,-2453839842.16,-2151881726.29
Paymentsto Suppliersfor Goodsand Services,-14142567691.9,-11311972315.68,-10693070289.76,-11596385628.98
Classesof Cash Receiptsfrom Operating Activities,19828041462.03,16250335082.01,15090395084.68,14255337991.57
Other Cash Receiptsfrom Operating Activities,253513739.79,197366537.08,165136140.06,159268884.41
Receiptsfrom Customers,19574527722.24,16052968544.93,14925258944.62,14096069107.16
