,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Free Cash Flow,25758000.0,7465114000.0,13401016000.0,2625784000.0
Repayment Of Debt,-67357616000.0,-190470434000.0,-263526293000.0,-143536892000.0
Issuance Of Debt,72831010000.0,190217674000.0,274690500000.0,148942904000.0
Capital Expenditure,-3892988000.0,-4014730000.0,-4004683000.0,-4951916000.0
End Cash Position,25482400000.0,28026417000.0,51013167000.0,47071729000.0
Beginning Cash Position,28026417000.0,51013167000.0,47071729000.0,39070583000.0
Effect Of Exchange Rate Changes,-116575000.0,24200000.0,65502000.0,260017000.0
Changes In Cash,-2427442000.0,-23010950000.0,3875936000.0,7741129000.0
Financing Cash Flow,530043000.0,-5818375000.0,7371590000.0,1454828000.0
Net Other Financing Charges,-575213000.0,-146477000.0,1043583000.0,-263604000.0
Cash Dividends Paid,-4339261000.0,-5273731000.0,-4312734000.0,-3132847000.0
Net Issuance Payments Of Debt,5473394000.0,-252760000.0,11164207000.0,5406012000.0
Net Long Term Debt Issuance,5473394000.0,-252760000.0,11164207000.0,5406012000.0
Long Term Debt Payments,-67357616000.0,-190470434000.0,-263526293000.0,-143536892000.0
Long Term Debt Issuance,72831010000.0,190217674000.0,274690500000.0,148942904000.0
Investing Cash Flow,-6876231000.0,-28672419000.0,-20901353000.0,-1291399000.0
Net Other Investing Changes,,105749000.0,,-27016000.0
Net Investment Purchase And Sale,-3060472000.0,-25298874000.0,-17039642000.0,3546524000.0
Sale Of Investment,101474659000.0,82375774000.0,11834813000.0,14556698000.0
Purchase Of Investment,-104535131000.0,-107674648000.0,-28874455000.0,-11010174000.0
Net Business Purchase And Sale,,,38486000.0,116836000.0
Sale Of Business,,,38486000.0,116836000.0
Net PPE Purchase And Sale,-3815759000.0,-3479294000.0,-3900197000.0,-4927743000.0
Sale Of PPE,77229000.0,535436000.0,104486000.0,24173000.0
Purchase Of PPE,-3892988000.0,-4014730000.0,-4004683000.0,-4951916000.0
Operating Cash Flow,3918746000.0,11479844000.0,17405699000.0,7577700000.0
Change In Working Capital,-7768890000.0,-2742878000.0,-760434000.0,-9057786000.0
Change In Other Current Assets,-752330000.0,-237379000.0,-436658000.0,-587007000.0
Change In Payable,2567875000.0,1663293000.0,-1196544000.0,-1436716000.0
Change In Inventory,-5951504000.0,-720289000.0,3285350000.0,-9710583000.0
Change In Receivables,-3632931000.0,-3448503000.0,-2412582000.0,2676520000.0
Other Non Cash Items,658343000.0,983971000.0,2404096000.0,2128667000.0
Stock Based Compensation,,,165555000.0,472608000.0
Depreciation And Amortization,4757775000.0,4968644000.0,4925859000.0,4386206000.0
Amortization Cash Flow,2269989000.0,2404581000.0,2545911000.0,2385853000.0
Depreciation,2487786000.0,2564063000.0,2379948000.0,2000353000.0
Gain Loss On Investment Securities,-986481000.0,70204000.0,907311000.0,54351000.0
Gain Loss On Sale Of PPE,-5033000.0,-95659000.0,-20597000.0,-11029000.0
Net Income From Continuing Operations,5565073000.0,8355613000.0,9240849000.0,7791610000.0
Cash Flowsfromusedin Operating Activities Direct,3918746000.0,11479844000.0,17405699000.0,7577700000.0
Taxes Refund Paid Direct,59602000.0,-2727437000.0,-3296645000.0,-1482759000.0
Classesof Cash Payments,-151683042000.0,-120287018000.0,-118228242000.0,-133904150000.0
Other Cash Paymentsfrom Operating Activities,-15565307000.0,-15685314000.0,-15466882000.0,-11277745000.0
Paymentson Behalfof Employees,-29243674000.0,-28935061000.0,-28697009000.0,-26152518000.0
Paymentsto Suppliersfor Goodsand Services,-106874061000.0,-75666643000.0,-74064351000.0,-96473887000.0
Classesof Cash Receiptsfrom Operating Activities,155542186000.0,134494299000.0,138930586000.0,142964609000.0
Other Cash Receiptsfrom Operating Activities,8092795000.0,6563537000.0,10666423000.0,6089720000.0
Receiptsfrom Customers,147449391000.0,127930762000.0,128264163000.0,136874889000.0
