,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Free Cash Flow,-2953946595.53,-1111591998.59,3672763362.1,-10974998389.1
Repayment Of Debt,-7790997809.07,-8497152640.01,-5599034623.96,-2994663562.35
Issuance Of Debt,15312672051.74,12264656626.01,7053937709.87,12965155365.63
Capital Expenditure,-10446078262.32,-5545324893.14,-5003496399.02,-13835218397.25
End Cash Position,7836603735.89,8511579167.94,9903081475.83,7208888913.39
Beginning Cash Position,8511579167.94,9903081475.83,7208888913.39,6102238308.58
Effect Of Exchange Rate Changes,65939609.64,84936127.36,-92031577.31,42486691.3
Changes In Cash,-740915041.69,-1476438435.25,2786224139.75,1064163913.51
Financing Cash Flow,4382659233.0,1400159638.3,31038745.61,18121189267.68
Net Other Financing Charges,-110112911.61,-614831987.14,-350144445.77,8908698077.39
Cash Dividends Paid,-2283177581.97,-1752512360.56,-1073719894.53,-758000612.99
Net Issuance Payments Of Debt,7521674242.67,3767503986.0,1454903085.91,9970491803.28
Net Long Term Debt Issuance,7521674242.67,3767503986.0,1454903085.91,9970491803.28
Long Term Debt Payments,-7790997809.07,-8497152640.01,-5599034623.96,-2994663562.35
Long Term Debt Issuance,15312672051.74,12264656626.01,7053937709.87,12965155365.63
Investing Cash Flow,-12615705941.48,-7310330968.1,-5921074366.98,-19917245362.32
Net Other Investing Changes,-3589461931.31,-1655069810.96,1210222317.31,-4065776043.05
Net Investment Purchase And Sale,1386564205.62,63577534.99,-2132338137.98,-2018772959.89
Sale Of Investment,1650836236.65,350849059.8,370727187.02,726636988.11
Purchase Of Investment,-264272031.03,-287271524.81,-2503065325.0,-2745409948.0
Net Business Purchase And Sale,,-174776139.8,,
Purchase Of Business,,-174776139.8,,
Net PPE Purchase And Sale,-10412808215.79,-5544062552.33,-4998958546.31,-13832696359.38
Sale Of PPE,33270046.53,1262340.81,4537852.71,2522037.87
Purchase Of PPE,-10446078262.32,-5545324893.14,-5003496399.02,-13835218397.25
Operating Cash Flow,7492131666.79,4433732894.55,8676259761.12,2860220008.15
Change In Working Capital,-1169871356.7,-2839244319.66,1852875569.9,-1937790683.33
Change In Other Current Assets,-377430567.31,-5963091.15,-87447714.17,-360012319.88
Change In Payable,9618159062.86,-1839017215.04,847373944.12,11815605809.34
Change In Inventory,-2903911851.31,1229315897.54,1954558381.85,-4974039781.67
Change In Receivables,-7506688000.94,-2223579911.01,-861609041.9,-8419344391.12
Other Non Cash Items,900960828.44,741514737.3,418846315.41,343701025.5
Depreciation And Amortization,3259289218.7,2591729386.32,1463664159.25,1039414277.95
Amortization Cash Flow,175505977.32,133905804.31,102689151.98,85766453.38
Depreciation,3083783241.38,2457823582.01,1360975007.27,953647824.57
Gain Loss On Investment Securities,-1258802629.71,-593870370.41,-620868605.77,-1228338099.49
Gain Loss On Sale Of PPE,92690079.78,72041329.24,40949706.39,22521321.67
Net Income From Continuing Operations,4302141443.74,4221402696.57,4520265933.33,3671894047.83
Cash Flowsfromusedin Operating Activities Direct,7492131666.79,4433732894.55,8676259761.12,2860220008.15
Taxes Refund Paid Direct,-520091605.58,-148563691.24,828172021.2,1418929357.26
Classesof Cash Payments,-42335019571.29,-32375362929.86,-28014411710.53,-26830243714.13
Other Cash Paymentsfrom Operating Activities,-1758153355.13,-1454079865.69,-1181686872.73,-1780989516.94
Paymentson Behalfof Employees,-5591863108.12,-4708398103.36,-4184065948.54,-2942142997.96
Paymentsto Suppliersfor Goodsand Services,-34985003108.04,-26212884960.81,-22648658889.26,-22107111199.23
Classesof Cash Receiptsfrom Operating Activities,50347242843.66,36957659515.65,35862499450.45,28271534365.02
Other Cash Receiptsfrom Operating Activities,1980961471.54,1473573122.69,2065110943.29,1631275136.85
Receiptsfrom Customers,48366281372.12,35484086392.96,33797388507.16,26640259228.17
