,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,-961699307.35,-2943030112.29,-1632113009.79,1868589204.8
Repayment Of Debt,-9460919579.76,-6366198906.11,-9485323023.0,-6805119372.3
Issuance Of Debt,11409670899.83,8878796045.17,10379520539.89,7144237650.0
Capital Expenditure,-4561795412.44,-7765334919.03,-4663303867.3,-1803533585.58
End Cash Position,2702896069.36,3351409384.98,5713311969.16,2539315944.08
Beginning Cash Position,3351409384.98,5713337895.76,2735079553.18,2796949371.68
Effect Of Exchange Rate Changes,16324762.58,19380974.97,31947915.77,-22327163.61
Changes In Cash,-664838078.2,-2381309485.75,2946284500.21,-235306263.99
Financing Cash Flow,240849277.15,307260816.13,3888803832.77,-2354306748.07
Net Other Financing Charges,-92463059.12,184734534.36,4659588999.15,-1465192559.94
Cash Dividends Paid,-1215285298.65,-1499021630.96,-1664982683.27,-1140198976.93
Net Issuance Payments Of Debt,1948751320.07,2512597139.06,894197516.89,339118277.7
Net Long Term Debt Issuance,1948751320.07,2512597139.06,894197516.89,339118277.7
Long Term Debt Payments,-9460919579.76,-6366198906.11,-9485323023.0,-6805119372.3
Long Term Debt Issuance,11409670899.83,8878796045.17,10379520539.89,7144237650.0
Investing Cash Flow,-4505783460.44,-7510875108.62,-3973710190.07,-1553122306.3
Net Other Investing Changes,,,-86650000.0,53852331.0
Net Investment Purchase And Sale,-32265712.43,125651632.8,-45062632.13,85962778.58
Sale Of Investment,29411787.57,1334074132.8,19937367.87,119662778.58
Purchase Of Investment,-61677500.0,-1208422500.0,-65000000.0,-33700000.0
Net Business Purchase And Sale,71592071.94,0.0,3135050.0,0.0
Sale Of Business,71592071.94,0.0,9755050.0,0.0
Purchase Of Business,,0.0,-6620000.0,
Net PPE Purchase And Sale,-4545109819.95,-7636526741.42,-3845132607.94,-1692937415.88
Sale Of PPE,16685592.49,128808177.61,818171259.36,110596169.7
Purchase Of PPE,-4561795412.44,-7765334919.03,-4663303867.3,-1803533585.58
Operating Cash Flow,3600096105.09,4822304806.74,3031190857.51,3672122790.38
Change In Working Capital,-154079749.27,-410224269.59,-1939408065.1,-927361556.93
Change In Other Current Assets,-42512563.95,56012945.35,-149850106.04,-11478338.37
Change In Payable,-717165235.0,-726661180.2,439301835.39,187239062.37
Change In Inventory,254751714.73,-430946800.1,-1060074579.36,628826.84
Change In Receivables,350846334.95,691370765.36,-1168785215.09,-1103751107.77
Other Non Cash Items,489295653.75,508070947.15,590320521.17,502918615.1
Depreciation And Amortization,2079264093.25,1806422830.74,1605752225.0,1247944470.9
Amortization Cash Flow,194209029.18,132333560.27,131233065.32,99146738.81
Depreciation,1885055064.07,1674089270.47,1474519159.68,1148797732.09
Gain Loss On Investment Securities,-77741403.11,12515532.97,-168618087.19,-47897283.43
Gain Loss On Sale Of PPE,7317476.03,-54097717.56,-1072143606.99,-657896587.49
Net Income From Continuing Operations,1124312496.15,2714976704.93,3829867520.13,3475144334.25
Cash Flowsfromusedin Operating Activities Direct,3600096105.09,4822304806.74,3031190857.51,3672122790.38
Taxes Refund Paid Direct,-708495462.4,-1187622936.78,-1001813800.09,-1313669323.65
Classesof Cash Payments,-19103575272.56,-17424886890.37,-15663977309.33,-11784220687.15
Other Cash Paymentsfrom Operating Activities,-1166121110.45,-1041229723.4,-660378948.88,-828313799.82
Paymentson Behalfof Employees,-3339458240.67,-3342628221.14,-3165657565.67,-2411189561.48
Paymentsto Suppliersfor Goodsand Services,-14597995921.44,-13041028945.83,-11837940794.78,-8544717325.85
Classesof Cash Receiptsfrom Operating Activities,23412166840.05,23434814633.89,19696981966.93,16770012801.18
Other Cash Receiptsfrom Operating Activities,1210111235.59,1054776488.52,1022299110.92,835448654.53
Receiptsfrom Customers,22202055604.46,22380038145.37,18674682856.01,15934564146.65
