,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,1916497371.0,1916497371.0,1916497371.0,1916497371.0
Share Issued,1916497371.0,1916497371.0,1916497371.0,1916497371.0
Total Debt,501593207.23,771852710.42,216076812.54,51686360.99
Tangible Book Value,19198055436.67,17543354641.85,16511908441.22,15673262043.49
Invested Capital,20340875986.7,18973732370.59,17251516000.31,16232461423.39
Working Capital,11007783502.05,8878836904.98,11337493926.59,11212527074.19
Net Tangible Assets,19198055436.67,17543354641.85,16511908441.22,15673262043.49
Capital Lease Obligations,22245938.29,26573516.3,30641477.14,1737116.96
Common Stock Equity,19866081060.45,18233197637.76,17099673627.01,16190296603.57
Total Capitalization,19866081060.45,18233197637.76,17099673627.01,16190296603.57
Total Equity Gross Minority Interest,19871768295.58,18239100490.55,17103411874.31,16191573491.08
Minority Interest,5687235.13,5902852.79,3738247.3,1276887.51
Stockholders Equity,19866081060.45,18233197637.76,17099673627.01,16190296603.57
Retained Earnings,10642246014.24,8988415901.88,7886554259.5,7088959588.99
Additional Paid In Capital,6029936062.23,6029936062.23,6029936062.23,6029936062.23
Capital Stock,1916497371.0,1916497371.0,1916497371.0,1916497371.0
Common Stock,1916497371.0,1916497371.0,1916497371.0,1916497371.0
Total Liabilities Net Minority Interest,4044034756.59,3587864384.36,2489964744.18,2428475707.32
Total Non Current Liabilities Net Minority Interest,1449782805.43,1187322122.38,1006673211.42,854475081.15
Other Non Current Liabilities,1263088.05,2530872.48,884082.83,641004.24
Tradeand Other Payables Non Current,,,,29312619.51
Non Current Deferred Revenue,1060571974.2,879648033.34,732218071.29,609430727.03
Non Current Deferred Taxes Liabilities,365701804.89,278569700.26,242929580.16,213353613.41
Long Term Debt And Capital Lease Obligation,22245938.29,26573516.3,30641477.14,1737116.96
Long Term Capital Lease Obligation,22245938.29,26573516.3,30641477.14,1737116.96
Current Liabilities,2594251951.16,2400542261.98,1483291532.76,1574000626.17
Other Current Liabilities,203794122.75,168719044.4,149151907.83,295929203.36
Current Debt And Capital Lease Obligation,479347268.94,745279194.12,185435335.4,49949244.03
Current Debt,474794926.25,740534732.83,151842373.3,42164819.82
Payables,1880328925.32,1463931735.92,1130080812.17,1202764225.16
Other Payable,438576468.38,325521823.43,296967143.48,317570253.42
Total Tax Payable,146448510.51,157710420.0,198062607.85,54998860.01
Accounts Payable,1295303946.43,980699492.49,635051060.84,830195111.73
Total Assets,23915803052.17,21826964874.91,19593376618.49,18620049198.4
Total Non Current Assets,10313767598.96,10547585707.95,6772591159.14,5833521498.04
Other Non Current Assets,2960859115.08,3712127332.09,52324266.27,148816701.9
Non Current Deferred Assets,17642096.01,19082061.14,24677173.58,19649239.13
Non Current Deferred Taxes Assets,247208274.02,182164016.67,187402319.57,98707151.85
Investmentin Financial Assets,2960120.87,2799421.94,2773803.27,2580498.76
Available For Sale Securities,2960120.87,2799421.94,2773803.27,2580498.76
Investment Properties,64716399.65,127724422.27,,
Goodwill And Other Intangible Assets,668025623.78,689842995.91,587765185.79,517034560.08
Other Intangible Assets,440750049.56,452495746.76,363594163.85,299000162.85
Goodwill,227275574.22,237347249.15,224171021.94,218034397.23
Net PPE,6352355969.55,5813845457.93,5917648410.66,5046733346.32
Accumulated Depreciation,-3567085909.25,-3082865941.8,-2593654348.79,-2126321257.29
Gross PPE,9919441878.8,8896711399.73,8511302759.45,7173054603.61
Construction In Progress,593664779.51,681202872.22,690538483.34,725064155.43
Other Properties,194741269.02,195462275.72,193408179.91,125118174.77
Machinery Furniture Equipment,6394987806.94,5698306288.44,5599751920.64,4925568459.24
Properties,2736048023.33,2321739963.35,2027604175.56,1397303814.17
Current Assets,13602035453.21,11279379166.96,12820785459.35,12786527700.36
Other Current Assets,527833711.21,488179880.54,348894236.33,259431391.84
Prepaid Assets,62260714.84,45773446.5,22853311.2,56466502.66
Inventory,2180711489.49,1753597800.43,1885851162.83,1796541113.41
Inventories Adjustments Allowances,0.0,0.0,0.0,0.0
Finished Goods,797019154.71,584447803.85,902279997.43,609041709.88
Work In Process,1042302673.83,730882624.47,555072095.4,602700375.0
Raw Materials,341389660.95,438267372.11,428499070.0,584799028.53
Other Receivables,843246637.87,676906941.29,601161247.3,899755064.69
Accounts Receivable,1871750717.87,1626598024.69,1197581935.14,1528326747.57
Allowance For Doubtful Accounts Receivable,-99163791.4,-86595904.6,-63061616.0,-80467877.96
Gross Accounts Receivable,1970914509.27,1713193929.29,1260643551.14,1608794625.53
Cash Cash Equivalents And Short Term Investments,8116232181.93,6688323073.51,8764443566.55,8246006880.19
Other Short Term Investments,5053386933.46,3846708140.73,4255014408.03,2693594890.31
Cash And Cash Equivalents,3062845248.47,2841614932.78,4509429158.52,5552411989.88
Cash Equivalents,1053577.1,2038050.05,1918554.7,16200.94
Cash Financial,3061791671.37,2839576882.73,4507510603.82,5552395788.94
