,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,-1580485419.12,-6732512077.11,-3227628811.71,-1027803256.14
Repayment Of Debt,-3446450515.19,-662712325.9,-208550114.39,-58550000.0
Issuance Of Debt,4695749012.44,4227965662.31,4764915884.08,1244068334.46
Capital Expenditure,-3631049548.36,-7115552197.13,-4189270830.64,-1660315640.99
End Cash Position,936407017.77,1046039133.44,1546786480.73,747106543.52
Beginning Cash Position,1046039133.44,1546786480.73,747106543.52,990391779.87
Effect Of Exchange Rate Changes,17584891.03,17845596.57,49837231.85,-11496551.04
Changes In Cash,-127217006.7,-518592943.86,749842705.36,-231788685.31
Financing Cash Flow,698964701.82,6236776770.03,4404761311.1,1023406272.25
Net Other Financing Charges,-144028892.71,3077439938.97,-46050164.04,-13517529.96
Cash Dividends Paid,-406304902.72,-405916505.35,-105554294.55,-148594532.25
Net Issuance Payments Of Debt,1249298497.25,3565253336.41,4556365769.69,1185518334.46
Net Long Term Debt Issuance,1249298497.25,3565253336.41,4556365769.69,1185518334.46
Long Term Debt Payments,-3446450515.19,-662712325.9,-208550114.39,-58550000.0
Long Term Debt Issuance,4695749012.44,4227965662.31,4764915884.08,1244068334.46
Investing Cash Flow,-2876745837.76,-7138409833.91,-4616560624.67,-1887707342.41
Net Other Investing Changes,285195522.24,197177312.29,-256172469.84,62860254.31
Net Investment Purchase And Sale,-836300.0,-230687477.0,-144950500.0,-3000000.0
Sale Of Investment,16663700.0,16500000.0,49500.0,
Purchase Of Investment,-17500000.0,-247187477.0,-145000000.0,-3000000.0
Net Business Purchase And Sale,179100719.29,2176561.93,-26166824.19,-287361355.73
Sale Of Business,210526887.35,6894271.37,,35875116.16
Purchase Of Business,-31426168.06,-4717709.44,-26166824.19,-323236471.89
Net PPE Purchase And Sale,-3340205779.29,-7107076231.13,-4189270830.64,-1660206240.99
Sale Of PPE,290843769.07,8475966.0,,109400.0
Purchase Of PPE,-3631049548.36,-7115552197.13,-4189270830.64,-1660315640.99
Operating Cash Flow,2050564129.24,383040120.02,961642018.93,632512384.85
Change In Working Capital,183114118.6,-1228556859.99,-467432482.08,67694796.67
Change In Other Current Assets,-15091390.83,25359169.17,3114175.44,944408.77
Change In Payable,391775554.05,-1448674874.02,637539632.72,1142656614.47
Change In Inventory,27444139.55,90062026.23,-776334456.74,-835283448.95
Change In Receivables,-221014184.17,104696818.63,-331751833.5,-240622777.62
Other Non Cash Items,322386977.21,190154763.69,48444372.72,60912841.88
Depreciation And Amortization,862386295.45,569366537.01,254769328.12,80194886.02
Amortization Cash Flow,9554815.41,7592313.96,4842843.89,4491160.11
Depreciation,852831480.04,561774223.05,249926484.23,75703725.91
Gain Loss On Investment Securities,-19909038.64,34219894.71,-7545495.94,-81529750.93
Gain Loss On Sale Of PPE,12973115.26,-471412.6,1002472.21,73.99
Net Income From Continuing Operations,691157720.4,779357432.2,1059733016.03,473833499.69
Cash Flowsfromusedin Operating Activities Direct,2050564129.24,383040120.02,961642018.93,632512384.85
Taxes Refund Paid Direct,82576921.8,36604224.24,328454144.4,129885270.98
Classesof Cash Payments,-4243952022.21,-5331346247.18,-4266624004.15,-2137099394.61
Other Cash Paymentsfrom Operating Activities,-625742654.84,-487188398.91,-298472223.81,-171498448.06
Paymentson Behalfof Employees,-740555941.21,-577269494.77,-472107270.36,-310087870.27
Paymentsto Suppliersfor Goodsand Services,-2877653426.16,-4266888353.5,-3496044509.98,-1655513076.28
Classesof Cash Receiptsfrom Operating Activities,6211939229.65,5677782142.96,4899811878.68,2639726508.48
Other Cash Receiptsfrom Operating Activities,125165957.09,202581096.31,104459049.27,70320972.45
Receiptsfrom Customers,6086773272.56,5475201046.65,4795352829.41,2569405536.03
