,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,54613822.24,-22548953.27,-45973362.72,-32917578.27
Repayment Of Debt,-200000000.0,-149500000.0,-247120200.0,-175995555.56
Issuance Of Debt,190000000.0,154500000.0,210000000.0,467230000.0
Capital Expenditure,-154345396.63,-199458747.2,-142592063.63,-166661535.62
End Cash Position,144641984.72,130526515.48,191983280.66,302877548.46
Beginning Cash Position,130526515.48,191983280.66,302877548.46,95461061.94
Effect Of Exchange Rate Changes,103791.09,395358.23,-958986.9,-1498381.33
Changes In Cash,14011678.15,-61852123.41,-109935280.9,208914867.85
Financing Cash Flow,-33039032.22,-18603047.07,-85080206.06,241982896.12
Net Other Financing Charges,-8430102.2,-9100267.5,-11909494.83,-11949751.1
Cash Dividends Paid,-14608930.02,-14502779.57,-36050511.23,-37301797.22
Net Issuance Payments Of Debt,-10000000.0,5000000.0,-37120200.0,291234444.44
Net Long Term Debt Issuance,-10000000.0,5000000.0,-37120200.0,291234444.44
Long Term Debt Payments,-200000000.0,-149500000.0,-247120200.0,-175995555.56
Long Term Debt Issuance,190000000.0,154500000.0,210000000.0,467230000.0
Investing Cash Flow,-161908508.5,-220158870.27,-121473775.75,-166811985.62
Net Other Investing Changes,2364538.13,-22364538.13,20000000.0,
Net Investment Purchase And Sale,-10000000.0,1452315.06,684787.88,-2250000.0
Sale Of Investment,,181452315.06,102934787.88,
Purchase Of Investment,-10000000.0,-180000000.0,-102250000.0,-2250000.0
Net PPE Purchase And Sale,-154273046.63,-199246647.2,-142158563.63,-164561985.62
Sale Of PPE,72350.0,212100.0,433500.0,2099550.0
Purchase Of PPE,-154345396.63,-199458747.2,-142592063.63,-166661535.62
Operating Cash Flow,208959218.87,176909793.93,96618700.91,133743957.35
Change In Working Capital,28506740.09,13023204.2,-73676257.59,-43530443.02
Change In Other Current Assets,-8286372.79,-4141018.23,-57484.51,314558.54
Change In Payable,21721119.98,40231704.42,14147760.61,58790327.74
Change In Inventory,-23083366.27,73071673.36,-24840327.15,-104257806.91
Change In Receivables,38155359.17,-96139155.35,-62926206.54,1622477.61
Other Non Cash Items,4772364.95,3706216.28,14354985.32,9773386.43
Depreciation And Amortization,92746721.55,79717886.27,79382397.24,72452587.59
Amortization Cash Flow,2634347.81,1585556.52,1488573.98,1302517.54
Depreciation,90112373.74,78132329.75,77893823.26,71150070.05
Gain Loss On Investment Securities,1171469.31,-21932.62,-2463851.94,496824.27
Gain Loss On Sale Of PPE,97606.78,105109.69,830464.33,1081499.81
Net Income From Continuing Operations,72373389.93,73572899.7,66341790.48,81394708.37
Cash Flowsfromusedin Operating Activities Direct,208959218.87,176909793.93,96618700.91,133743957.35
Taxes Refund Paid Direct,-74684717.16,-43386892.84,-31605709.14,-40259566.86
Classesof Cash Payments,-866392805.68,-934399725.65,-856552709.54,-929746842.0
Other Cash Paymentsfrom Operating Activities,-36683116.66,-35810572.42,-35534200.68,-30644825.27
Paymentson Behalfof Employees,-242131581.23,-230949497.55,-203688656.01,-205293514.07
Paymentsto Suppliersfor Goodsand Services,-587578107.79,-667639655.68,-617329852.85,-693808502.66
Classesof Cash Receiptsfrom Operating Activities,1150036741.71,1154696412.42,984777119.59,1103750366.21
Other Cash Receiptsfrom Operating Activities,13873648.5,36401040.13,14714965.79,30294245.2
Receiptsfrom Customers,1136163093.21,1118295372.29,970062153.8,1073456121.01
