,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Tax Effect Of Unusual Items,-39022069.852153,-235578646.536755,-784976989.079563,-672466134.009372
Tax Rate For Calcs,0.208674,0.204141,0.201638,0.151184
Normalized EBITDA,105598000000.0,110087000000.0,116005000000.0,125516000000.0
Total Unusual Items,-187000000.0,-1154000000.0,-3893000000.0,-4448000000.0
Total Unusual Items Excluding Goodwill,-187000000.0,-1154000000.0,-3893000000.0,-4448000000.0
Net Income From Continuing Operation Net Minority Interest,52849000000.0,55805000000.0,59694000000.0,69648000000.0
Reconciled Depreciation,23687000000.0,23305000000.0,22078000000.0,21587000000.0
Reconciled Cost Of Revenue,191465000000.0,223923000000.0,219922000000.0,210059000000.0
EBITDA,105411000000.0,108933000000.0,112112000000.0,121068000000.0
EBIT,81724000000.0,85628000000.0,90034000000.0,99481000000.0
Net Interest Income,-224000000.0,-114000000.0,-416000000.0,-313000000.0
Interest Expense,2385000000.0,2700000000.0,2858000000.0,3234000000.0
Interest Income,2270000000.0,2750000000.0,2616000000.0,3053000000.0
Normalized Income,52996977930.14785,56723421353.46324,62802023010.92044,73423533865.99063
Net Income From Continuing And Discontinued Operation,52849000000.0,55805000000.0,59694000000.0,69648000000.0
Total Expenses,222907000000.0,256042000000.0,251128000000.0,243490000000.0
Rent Expense Supplemental,115000000.0,116000000.0,97000000.0,169000000.0
Total Operating Income As Reported,75532000000.0,87082000000.0,91367000000.0,98138000000.0
Diluted Average Shares,19868045113.0,19866500534.0,19871504660.0,19871041369.0
Basic Average Shares,19868045113.0,19866500534.0,19871504660.0,19871041369.0
Diluted EPS,2.66,2.809,3.004,3.505
Basic EPS,2.66,2.809,3.004,3.505
Net Income Common Stockholders,52849000000.0,55805000000.0,59694000000.0,69648000000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,52849000000.0,55805000000.0,59694000000.0,69648000000.0
Minority Interests,-9934000000.0,-10194000000.0,-9904000000.0,-12048000000.0
Net Income Including Noncontrolling Interests,62783000000.0,65999000000.0,69598000000.0,81696000000.0
Net Income Continuous Operations,62783000000.0,65999000000.0,69598000000.0,81696000000.0
Tax Provision,16556000000.0,16929000000.0,17578000000.0,14551000000.0
Pretax Income,79339000000.0,82928000000.0,87176000000.0,96247000000.0
Other Non Operating Income Expenses,3807000000.0,-4407000000.0,-4191000000.0,-1891000000.0
Special Income Charges,-188000000.0,-1156000000.0,-3893000000.0,-4448000000.0
Other Special Charges,-7000000.0,-107000000.0,-83000000.0,-261000000.0
Write Off,4000000.0,131000000.0,285000000.0,1337000000.0
Impairment Of Capital Assets,191000000.0,1132000000.0,3691000000.0,3372000000.0
Net Non Operating Interest Income Expense,-224000000.0,-114000000.0,-416000000.0,-313000000.0
Total Other Finance Cost,109000000.0,164000000.0,174000000.0,132000000.0
Interest Expense Non Operating,2385000000.0,2700000000.0,2858000000.0,3234000000.0
Interest Income Non Operating,2270000000.0,2750000000.0,2616000000.0,3053000000.0
Operating Income,72009000000.0,83746000000.0,91946000000.0,101043000000.0
Operating Expense,31442000000.0,32119000000.0,31206000000.0,33431000000.0
Other Operating Expenses,17740000000.0,19606000000.0,19000000000.0,20614000000.0
Depreciation And Amortization In Income Statement,925000000.0,854000000.0,779000000.0,685000000.0
Depreciation Income Statement,925000000.0,854000000.0,779000000.0,685000000.0
Research And Development,2854000000.0,2740000000.0,3007000000.0,3722000000.0
Selling General And Administration,2542000000.0,2069000000.0,1883000000.0,1835000000.0
Selling And Marketing Expense,527000000.0,574000000.0,425000000.0,410000000.0
General And Administrative Expense,2015000000.0,1495000000.0,1458000000.0,1425000000.0
Rent And Landing Fees,115000000.0,116000000.0,97000000.0,169000000.0
Gross Profit,103451000000.0,115865000000.0,123152000000.0,134474000000.0
Cost Of Revenue,191465000000.0,223923000000.0,219922000000.0,210059000000.0
Total Revenue,294916000000.0,339788000000.0,343074000000.0,344533000000.0
Operating Revenue,294916000000.0,339788000000.0,343074000000.0,344533000000.0
