,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,12642079079.0,12642079079.0,12642079079.0,12642079079.0
Share Issued,12642079079.0,12642079079.0,12642079079.0,12642079079.0
Net Debt,88332878221.89,93535004616.07,93224878902.06,95980221546.13
Total Debt,126302597469.09,132309068696.7,138959086574.49,142783635603.5
Tangible Book Value,101163378712.07,99087772328.49,94951571273.57,92206032935.1
Invested Capital,227722698518.03,230836006781.24,226221946436.14,227157979791.77
Working Capital,-207501492831.96,-169035415326.23,-194980005815.56,-151858936583.68
Net Tangible Assets,101163378712.07,99087772328.49,94951571273.57,92206032935.1
Capital Lease Obligations,111526336.67,215267096.88,169895974.43,129457901.55
Common Stock Equity,101698220630.57,99709965263.78,95587547777.24,92859552745.42
Total Capitalization,119376002511.27,113522737649.03,102148662201.61,107767512192.43
Total Equity Gross Minority Interest,186304639355.3,184307998280.42,175686050000.55,168478549234.28
Minority Interest,84606418724.73,84598033016.64,80098502223.31,75618996488.86
Stockholders Equity,101698220630.57,99709965263.78,95587547777.24,92859552745.42
Retained Earnings,40654722685.48,39056577386.42,33208320198.27,30280974242.93
Additional Paid In Capital,35133871089.2,35133871089.2,35133871089.2,35133871089.2
Capital Stock,12642079079.0,12642079079.0,12642079079.0,12642079079.0
Common Stock,12642079079.0,12642079079.0,12642079079.0,12642079079.0
Total Liabilities Net Minority Interest,897867204491.5,889070374534.27,848101702117.84,822052967065.53
Total Non Current Liabilities Net Minority Interest,24461195883.47,23049807114.72,14662919172.72,24270497718.9
Other Non Current Liabilities,1719131059.93,2924327207.83,2170767073.81,3237300265.62
Non Current Deferred Revenue,,,,4629369.9
Non Current Deferred Taxes Liabilities,1924991749.28,779695018.85,323675422.35,339498969.3
Long Term Debt And Capital Lease Obligation,17789308217.37,14028039482.13,6731010398.8,15037417348.56
Long Term Capital Lease Obligation,111526336.67,215267096.88,169895974.43,129457901.55
Long Term Debt,17677781880.7,13812772385.25,6561114424.37,14907959447.01
Long Term Provisions,3027764856.89,5317745405.91,5437466277.76,5651651765.52
Current Liabilities,873406008608.03,866020567419.55,833438782945.12,797782469346.63
Other Current Liabilities,32231916414.49,36453240885.17,42627670682.22,46558059067.97
Current Debt And Capital Lease Obligation,108513289251.72,118281029214.57,132228076175.69,127746218254.94
Current Debt,108346696006.76,117313269132.21,124073284234.53,119390467599.34
Payables,8065502460.46,6905584076.83,6617664401.55,5922042671.05
Other Payable,5811977000.29,5019133286.23,5714051815.7,4938963551.03
Dividends Payable,758556782.5,31544.98,32228.53,31939.03
Total Tax Payable,1172935479.49,1846257899.72,871836768.42,945439878.22
Accounts Payable,322033198.18,40161345.9,31743588.9,37607302.77
Total Assets,1084171843846.8,1073378372814.69,1023787752118.39,990531516299.81
Total Non Current Assets,418267328070.73,376393220721.37,385328974988.83,344607983536.86
Other Non Current Assets,130907641.74,420498108.17,415390473.17,428143228.99
Non Current Deferred Assets,54745176.52,65538659.09,77976860.39,51944986.34
Non Current Deferred Taxes Assets,5142880721.39,4539190139.07,4082182152.0,3638788506.09
Investmentin Financial Assets,151746116720.87,141683193890.85,123803928694.38,93610992434.84
Held To Maturity Securities,111515720412.15,101152189497.93,82234002061.42,58440333748.53
Available For Sale Securities,40230396308.72,40531004392.92,41569926632.96,35170658686.31
Long Term Equity Investment,15098592112.89,15564705412.25,14614123632.79,13841514513.92
Investment Properties,298817049.94,111909381.83,129046805.71,131256960.17
Goodwill And Other Intangible Assets,534841918.5,622192935.29,635976503.67,653519810.32
Other Intangible Assets,507536805.56,594887822.35,608671390.73,626214697.38
Goodwill,27305112.94,27305112.94,27305112.94,27305112.94
Net PPE,8669815244.58,9380116811.95,9735792220.88,9990249111.44
Accumulated Depreciation,-4708433858.16,-4727558561.07,-4178094473.87,-3534636715.54
Gross PPE,13378249102.74,14107675373.02,13913886694.75,13524885826.98
Construction In Progress,291982625.47,47011811.66,56863533.96,77776086.74
Other Properties,898503972.01,962406020.17,996733488.44,952529610.15
Machinery Furniture Equipment,8991907396.48,9637650899.38,9416339218.24,9046763060.98
Properties,3195855108.78,3460606641.81,3443950454.11,3447817069.11
Current Assets,665904515776.07,696985152093.32,638458777129.56,645923532762.95
Other Current Assets,257370984093.85,294998681414.05,213672145042.23,252153817971.98
Hedging Assets Current,276384188.21,163169512.37,436359989.34,393999768.49
Prepaid Assets,115212803.5,221185522.98,124208845.94,225384260.46
Other Receivables,312681126969.16,299327710574.43,328345405637.56,297115925789.0
Accounts Receivable,26310118.96,23983023.46,32536675.53,16768826.44
Allowance For Doubtful Accounts Receivable,-1012214.8,-5252718.34,-5093586.47,-5067107.35
Gross Accounts Receivable,27322333.76,29235741.8,37630262.0,21835933.79
Cash Cash Equivalents And Short Term Investments,95434497602.39,102250422046.03,95848120938.96,96017636146.58
Other Short Term Investments,57742897936.82,64659385144.64,58438601182.12,57699430646.36
Cash And Cash Equivalents,37691599665.57,37591036901.39,37409519756.84,38318205500.22
Cash Equivalents,61355.47,-277029134.33,-269054567.31,-279903068.51
Cash Financial,37620109296.29,37429184927.0,37289152004.96,38175445532.56
