,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,-904659685.21,359899337.06,-67171217.15,8769764.15
Repayment Of Debt,-348531111.2,-362786350.0,-48400820.38,-358000000.0
Issuance Of Debt,796953445.87,360400000.0,50000000.0,76276604.0
Capital Expenditure,-920110945.1,-189834557.27,-156673088.68,-130655156.77
End Cash Position,657906586.15,416022183.09,335064179.58,649826877.71
Beginning Cash Position,416022183.09,335064179.58,649826877.71,787335861.84
Effect Of Exchange Rate Changes,7456106.94,6421896.5,7929850.6,-2077177.35
Changes In Cash,234428296.12,74536107.01,-322692548.73,-135431806.78
Financing Cash Flow,339611096.47,-47568757.08,-61587917.67,-313140165.9
Net Other Financing Charges,-35959409.46,-38180798.07,3047010.26,70398253.07
Cash Dividends Paid,-72851828.74,-7001609.01,-66234107.55,-101815022.97
Net Issuance Payments Of Debt,448422334.67,-2386350.0,1599179.62,-281723396.0
Net Long Term Debt Issuance,448422334.67,-2386350.0,1599179.62,-281723396.0
Long Term Debt Payments,-348531111.2,-362786350.0,-48400820.38,-358000000.0
Long Term Debt Issuance,796953445.87,360400000.0,50000000.0,76276604.0
Investing Cash Flow,-120634060.24,-427629030.24,-350606502.59,38283438.2
Net Other Investing Changes,-4966566.21,,-40667890.3,81500000.0
Net Investment Purchase And Sale,791939421.96,-280051484.36,-188041654.61,86926416.23
Sale Of Investment,3940823661.85,4074659004.79,2788211404.53,3758963416.23
Purchase Of Investment,-3148884239.89,-4354710489.15,-2976253059.14,-3672037000.0
Net Business Purchase And Sale,-6191127.45,32828604.08,,
Sale Of Business,,32828604.08,,
Purchase Of Business,-6191127.45,,,
Net PPE Purchase And Sale,-901415788.54,-180406149.96,-121896957.68,-130142978.03
Sale Of PPE,18695156.56,9428407.31,34776131.0,512178.74
Purchase Of PPE,-920110945.1,-189834557.27,-156673088.68,-130655156.77
Operating Cash Flow,15451259.89,549733894.33,89501871.53,139424920.92
Change In Working Capital,-147526838.22,249421937.63,-164959536.24,-131856549.5
Change In Other Current Assets,12133157.4,10854442.87,12022091.2,-11656377.36
Change In Payable,-126612971.8,427070375.4,-48474038.74,5549780.29
Change In Inventory,369757573.67,-194498021.89,8387941.13,-230513383.31
Change In Receivables,-402804597.49,5995141.25,-136895529.83,104763430.88
Other Non Cash Items,59270309.37,83930157.32,47325874.29,47391878.51
Depreciation And Amortization,154734904.54,139906201.64,145616735.36,141138677.2
Amortization Cash Flow,21882560.98,13846932.28,13679166.64,13655489.07
Depreciation,132852343.56,126059269.36,131937568.72,127483188.13
Gain Loss On Investment Securities,-314669494.42,-289768500.78,-250135429.59,-172577296.64
Gain Loss On Sale Of PPE,1231612.25,4570912.45,-4209388.39,3290926.22
Net Income From Continuing Operations,200712392.95,199692291.0,257882221.56,214592228.29
Cash Flowsfromusedin Operating Activities Direct,15451259.89,549733894.33,89501871.53,139424920.92
Taxes Refund Paid Direct,-133245686.87,-171202522.81,-148247210.93,-144964989.49
Classesof Cash Payments,-3685834673.5,-3232214718.91,-3263118890.78,-3312836506.18
Other Cash Paymentsfrom Operating Activities,-822943507.09,-828147307.44,-603356786.59,-648299921.65
Paymentson Behalfof Employees,-791842811.34,-694993725.05,-662545388.7,-631559055.52
Paymentsto Suppliersfor Goodsand Services,-2071048355.07,-1709073686.42,-1997216715.49,-2032977529.01
Classesof Cash Receiptsfrom Operating Activities,3834531620.26,3953151136.05,3500867973.24,3597226416.59
Other Cash Receiptsfrom Operating Activities,119113149.68,88361469.82,88016935.33,175984496.91
Receiptsfrom Customers,3715418470.58,3864789666.23,3412851037.91,3421241919.68
