,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Free Cash Flow,673472033.0,177366789.0,1432842820.0,689092025.0
Repayment Of Debt,-7252934374.0,-4280397145.0,-3871765544.0,-2824579058.0
Issuance Of Debt,8200728816.0,5286330371.0,4480659842.0,2627014210.0
Capital Expenditure,-3198495759.0,-2147818176.0,-810468280.0,-876676516.0
End Cash Position,2579103305.0,1541754657.0,2087430280.0,1271862372.0
Beginning Cash Position,1541754657.0,2087430280.0,1271862372.0,993670628.0
Effect Of Exchange Rate Changes,30255819.0,92653352.0,13889923.0,30144520.0
Changes In Cash,1007092829.0,-638328975.0,801677985.0,248047224.0
Financing Cash Flow,-209741344.0,71357179.0,428347763.0,-515385748.0
Net Other Financing Charges,-73129522.0,153655317.0,182744361.0,-701489.0
Cash Dividends Paid,-1084406264.0,-1088231364.0,-363290896.0,-317119411.0
Net Issuance Payments Of Debt,947794442.0,1005933226.0,608894298.0,-197564848.0
Net Long Term Debt Issuance,947794442.0,1005933226.0,608894298.0,-197564848.0
Long Term Debt Payments,-7252934374.0,-4280397145.0,-3871765544.0,-2824579058.0
Long Term Debt Issuance,8200728816.0,5286330371.0,4480659842.0,2627014210.0
Investing Cash Flow,-2655133619.0,-3034871119.0,-1869980878.0,-802335569.0
Net Other Investing Changes,444866000.0,-978079342.0,-1105000000.0,77008400.0
Net Investment Purchase And Sale,82106265.0,80921266.0,122869121.0,-14132787.0
Sale Of Investment,86590405.0,101829802.0,134004665.0,60867213.0
Purchase Of Investment,-4484140.0,-20908536.0,-11135544.0,-75000000.0
Net Business Purchase And Sale,,,-89361367.0,
Purchase Of Business,,,-89361367.0,
Net PPE Purchase And Sale,-3182105884.0,-2137713043.0,-798488632.0,-865211182.0
Sale Of PPE,16389875.0,10105133.0,11979648.0,11465334.0
Purchase Of PPE,-3198495759.0,-2147818176.0,-810468280.0,-876676516.0
Operating Cash Flow,3871967792.0,2325184965.0,2243311100.0,1565768541.0
Change In Working Capital,-991192738.0,-1042936859.0,197313771.0,-357906404.0
Change In Other Current Assets,-86990584.0,-63271240.0,19318982.0,584451.0
Change In Payable,2564416505.0,1337064522.0,642556967.0,1274854.0
Change In Inventory,-2010017269.0,-836292606.0,-74950996.0,-48561756.0
Change In Receivables,-1458601390.0,-1480437535.0,-389611182.0,-311203953.0
Other Non Cash Items,-74557284.0,-91772949.0,-35774651.0,-6506217.0
Stock Based Compensation,252077430.0,77122075.0,34514017.0,56018817.0
Depreciation And Amortization,601388086.0,488590944.0,416830562.0,326435523.0
Amortization Cash Flow,18888724.0,16673301.0,12577656.0,4582458.0
Depreciation,582499362.0,471917643.0,404252906.0,321853065.0
Gain Loss On Investment Securities,-11113950.0,28847610.0,-22874015.0,17151716.0
Gain Loss On Sale Of PPE,23937585.0,9529054.0,17367254.0,6064723.0
Net Income From Continuing Operations,3818673108.0,2566315235.0,1489518520.0,1361574992.0
Cash Flowsfromusedin Operating Activities Direct,3871967792.0,2325184965.0,2243311100.0,1565768541.0
Taxes Refund Paid Direct,566051011.0,178302097.0,173073780.0,178415358.0
Classesof Cash Payments,-15076082566.0,-10237824548.0,-6873985225.0,-7357831268.0
Other Cash Paymentsfrom Operating Activities,-809833488.0,-511361248.0,-410373723.0,-481562505.0
Paymentson Behalfof Employees,-2975813136.0,-2163992960.0,-1473766990.0,-1327083933.0
Paymentsto Suppliersfor Goodsand Services,-11290435942.0,-7562470340.0,-4989844512.0,-5549184830.0
Classesof Cash Receiptsfrom Operating Activities,18381999347.0,12384707416.0,8944222545.0,8745184451.0
Other Cash Receiptsfrom Operating Activities,369700716.0,202766860.0,118733383.0,60019886.0
Receiptsfrom Customers,18012298631.0,12181940556.0,8825489162.0,8685164565.0
