,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,3681882695.6,6417752358.78,4788112656.07,3786250819.5
Repayment Of Debt,-7454992048.3,-5518580991.01,-11328768416.34,-10215704711.03
Issuance Of Debt,7951716472.43,7688806905.18,9937428100.75,12215264995.93
Capital Expenditure,-4457965089.34,-4897985743.68,-5200992591.93,-5061821795.42
End Cash Position,34462039653.55,39925078865.75,33046434784.98,31566756460.5
Beginning Cash Position,39925078865.75,33046434784.98,31566756460.5,35550226698.8
Effect Of Exchange Rate Changes,-1306568.87,-78220989.39,12350902.51,-27100775.93
Changes In Cash,-5461732643.33,6956865070.16,1467327421.97,-3956369462.37
Financing Cash Flow,-4239074681.52,-3180100028.82,-6211647793.77,-13779919319.76
Net Other Financing Charges,-1086728039.67,-1032766060.83,-639042554.31,-9798714657.52
Cash Dividends Paid,-2940611215.5,-3271862310.33,-3099870305.72,-2712600194.06
Net Issuance Payments Of Debt,496724424.13,2170225914.17,-1391340315.59,1999560284.9
Net Long Term Debt Issuance,496724424.13,2170225914.17,-1391340315.59,1999560284.9
Long Term Debt Payments,-7454992048.3,-5518580991.01,-11328768416.34,-10215704711.03
Long Term Debt Issuance,7951716472.43,7688806905.18,9937428100.75,12215264995.93
Investing Cash Flow,-9362505746.75,-1178773003.48,-2310130032.26,975477242.47
Net Other Investing Changes,-28000000.0,-173646806.47,,1601237482.0
Net Investment Purchase And Sale,-5478909063.46,3636446345.24,2752439030.92,3456614274.5
Sale Of Investment,2106090936.54,4221130345.24,3319796397.92,3905880365.5
Purchase Of Investment,-7585000000.0,-584684000.0,-567357367.0,-449266091.0
Net Business Purchase And Sale,-51079772.06,119329540.66,-2467781.0,1601237482.0
Sale Of Business,26082383.68,119329540.66,,1601237482.0
Purchase Of Business,-77162155.74,,-2467781.0,
Net PPE Purchase And Sale,-3804516911.23,-4760902082.91,-5060101282.18,-4082374514.03
Sale Of PPE,653448178.11,137083660.77,140891309.75,979447281.39
Purchase Of PPE,-4457965089.34,-4897985743.68,-5200992591.93,-5061821795.42
Operating Cash Flow,8139847784.94,11315738102.46,9989105248.0,8848072614.92
Change In Working Capital,-3899292119.66,-1194210599.29,-1635440778.15,-1735920863.83
Change In Other Current Assets,-77259486.76,-506502623.11,-392156207.39,-295749035.45
Change In Payable,1795793324.86,6494727476.06,7454890333.23,3552853115.43
Change In Inventory,1571334878.52,-347258477.34,-2600992981.6,-1717224113.84
Change In Receivables,-7189160836.28,-6835176974.9,-6097181922.39,-3275800829.97
Other Non Cash Items,1138907463.35,985798447.6,773348518.7,659634708.56
Depreciation And Amortization,6044301452.1,5910431640.78,5592358159.48,5613282934.12
Amortization Cash Flow,473918638.23,476236079.56,579068765.71,550421879.93
Depreciation,5570382813.87,5434195561.22,5013289393.77,5062861054.19
Gain Loss On Investment Securities,-2685882709.97,-2877982388.18,-2922408133.14,-3562084361.52
Gain Loss On Sale Of PPE,-374782458.31,-119999270.7,-67294640.13,-524991397.71
Net Income From Continuing Operations,7482264275.1,8094765030.25,8061205060.98,7991487616.84
Cash Flowsfromusedin Operating Activities Direct,8139847784.94,11315738102.46,9989105248.0,8848072614.92
Taxes Refund Paid Direct,-4281089197.3,-6648909427.42,-5169412067.21,-4477558886.21
Classesof Cash Payments,-130612769833.16,-133138995429.39,-127849031495.89,-118120141637.46
Other Cash Paymentsfrom Operating Activities,-10002756603.66,-8651420078.16,-7436236299.91,-9744102584.93
Paymentson Behalfof Employees,-19479637741.87,-19652134775.79,-17049839335.96,-16242850457.45
Paymentsto Suppliersfor Goodsand Services,-101130375487.63,-104835440575.44,-103362955860.02,-92133188595.08
Classesof Cash Receiptsfrom Operating Activities,143033706815.4,151103642959.27,143007548811.1,131445773138.59
Other Cash Receiptsfrom Operating Activities,1749282572.47,1847885340.01,1145652253.79,1333694142.28
Receiptsfrom Customers,141284424242.93,149255757619.26,141861896557.31,130112078996.31
