,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,10154000000.0,-10018000000.0,-56258000000.0,80253000000.0
Repurchase Of Capital Stock,-2131000000.0,-2325000000.0,-4179000000.0,0.0
Repayment Of Debt,-628052000000.0,-599954000000.0,-514275000000.0,-338232000000.0
Issuance Of Debt,672450000000.0,699410000000.0,564417000000.0,356459000000.0
Issuance Of Capital Stock,11995000000.0,0.0,,
Capital Expenditure,-139206000000.0,-171493000000.0,-172527000000.0,-144921000000.0
End Cash Position,91295000000.0,121759000000.0,93438000000.0,108590000000.0
Beginning Cash Position,121759000000.0,93438000000.0,108590000000.0,87559000000.0
Effect Of Exchange Rate Changes,653000000.0,-21000000.0,3288000000.0,-1003000000.0
Changes In Cash,-31117000000.0,28342000000.0,-18440000000.0,22034000000.0
Financing Cash Flow,-19237000000.0,22732000000.0,-39699000000.0,-57942000000.0
Cash Flow From Continuing Financing Activities,,,-39699000000.0,-57942000000.0
Net Other Financing Charges,2319000000.0,1326000000.0,4841000000.0,-7730000000.0
Interest Paid Cff,-7912000000.0,-7997000000.0,-9679000000.0,-5849000000.0
Cash Dividends Paid,-42108000000.0,-40760000000.0,-56903000000.0,-35110000000.0
Common Stock Dividend Paid,-42108000000.0,-40760000000.0,-56903000000.0,
Net Common Stock Issuance,9864000000.0,-2325000000.0,-4179000000.0,0.0
Common Stock Payments,-2131000000.0,-2325000000.0,-4179000000.0,0.0
Common Stock Issuance,11995000000.0,0.0,,
Net Issuance Payments Of Debt,44398000000.0,99456000000.0,50142000000.0,18227000000.0
Net Long Term Debt Issuance,44398000000.0,99456000000.0,50142000000.0,18227000000.0
Long Term Debt Payments,-628052000000.0,-599954000000.0,-514275000000.0,-338232000000.0
Long Term Debt Issuance,672450000000.0,699410000000.0,564417000000.0,356459000000.0
Investing Cash Flow,-161240000000.0,-155865000000.0,-95010000000.0,-145198000000.0
Cash Flow From Continuing Investing Activities,,,-95010000000.0,-145198000000.0
Net Other Investing Changes,-1197000000.0,-1515000000.0,949000000.0,459000000.0
Interest Received Cfi,4113000000.0,8929000000.0,6918000000.0,3372000000.0
Net Investment Purchase And Sale,-26814000000.0,2961000000.0,77319000000.0,-4480000000.0
Sale Of Investment,98645000000.0,99441000000.0,119445000000.0,59449000000.0
Purchase Of Investment,-125459000000.0,-96480000000.0,-42126000000.0,-63929000000.0
Net Business Purchase And Sale,0.0,-110000000.0,-7881000000.0,-1106000000.0
Purchase Of Business,0.0,-110000000.0,-7881000000.0,-1106000000.0
Net PPE Purchase And Sale,-18198000000.0,-13805000000.0,-18571000000.0,-15478000000.0
Sale Of PPE,1864000000.0,5363000000.0,212000000.0,1478000000.0
Purchase Of PPE,-20062000000.0,-19168000000.0,-18783000000.0,-16956000000.0
Capital Expenditure Reported,-119144000000.0,-152325000000.0,-153744000000.0,-127965000000.0
Operating Cash Flow,149360000000.0,161475000000.0,116269000000.0,225174000000.0
Cash Flow From Continuing Operating Activities,,,116269000000.0,225174000000.0
Taxes Refund Paid,-16040000000.0,-14189000000.0,-17318000000.0,-23786000000.0
Change In Working Capital,-37825000000.0,-38241000000.0,-73810000000.0,15859000000.0
Change In Payables And Accrued Expense,,,-30363000000.0,82408000000.0
Change In Payable,-19844000000.0,-29489000000.0,-30363000000.0,82408000000.0
Change In Account Payable,,,-30363000000.0,82408000000.0
Change In Inventory,-10117000000.0,-12726000000.0,-45421000000.0,-58372000000.0
Change In Receivables,-7864000000.0,3974000000.0,1974000000.0,-8177000000.0
Changes In Account Receivables,,,1974000000.0,-8177000000.0
Other Non Cash Items,12666000000.0,11241000000.0,10503000000.0,9286000000.0
Asset Impairment Charge,,,17341000000.0,23178000000.0
Depreciation Amortization Depletion,,,109906000000.0,115680000000.0
Depreciation And Amortization,120714000000.0,113750000000.0,109906000000.0,115680000000.0
Depreciation,120714000000.0,113750000000.0,109906000000.0,115680000000.0
Operating Gains Losses,,,-24753000000.0,-24212000000.0
Earnings Losses From Equity Investments,,,-14479000000.0,-23253000000.0
Gain Loss On Investment Securities,-669000000.0,-829000000.0,-14060000000.0,-298000000.0
Net Foreign Currency Exchange Gain Loss,-622000000.0,-249000000.0,3064000000.0,-3723000000.0
Gain Loss On Sale Of PPE,-810000000.0,-2995000000.0,722000000.0,3062000000.0
Net Income From Continuing Operations,69142000000.0,83934000000.0,94400000000.0,109169000000.0
Cash Flowsfromusedin Operating Activities Direct,149360000000.0,161475000000.0,116269000000.0,
Taxes Refund Paid Direct,-331276000000.0,-315244000000.0,-373808000000.0,
Classesof Cash Payments,-3150511000000.0,-3266097000000.0,-3329956000000.0,
Other Cash Paymentsfrom Operating Activities,-189207000000.0,-239325000000.0,-312819000000.0,
Paymentson Behalfof Employees,-109030000000.0,-107021000000.0,-102171000000.0,
Paymentsto Suppliersfor Goodsand Services,-2852274000000.0,-2919751000000.0,-2914966000000.0,
Classesof Cash Receiptsfrom Operating Activities,3631147000000.0,3742816000000.0,3820033000000.0,
Other Cash Receiptsfrom Operating Activities,127105000000.0,165002000000.0,269895000000.0,
Receiptsfrom Customers,3504042000000.0,3577814000000.0,3550138000000.0,
