,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,3881608005.0,3881608005.0,3881608005.0,3881608005.0
Share Issued,3881608005.0,3881608005.0,3881608005.0,3881608005.0
Total Debt,802597789.53,130235057.6,392658748.5,715366349.99
Tangible Book Value,130612373876.89,127499748781.95,113507757757.34,98510478261.52
Invested Capital,133285282015.97,129558241040.51,114027897212.18,99068498346.24
Working Capital,114756791488.8,114499151345.02,101806626508.9,88522127096.62
Net Tangible Assets,130612373876.89,127499748781.95,113507757757.34,98510478261.52
Capital Lease Obligations,393922062.84,115722608.68,16976148.73,355338950.93
Common Stock Equity,133285282015.97,129558241040.51,114027897212.18,99068498346.24
Total Capitalization,133285282015.97,129558241040.51,114027897212.18,99068498346.24
Total Equity Gross Minority Interest,136394793732.69,132349373187.17,116687028040.1,101391883644.87
Minority Interest,3109511716.72,2791132146.66,2659130827.92,2323385298.63
Stockholders Equity,133285282015.97,129558241040.51,114027897212.18,99068498346.24
Retained Earnings,87656759924.39,89405432446.55,79031159753.65,68638139859.37
Additional Paid In Capital,2682523702.98,2682523702.98,2682523702.98,2682523702.98
Capital Stock,3881608005.0,3881608005.0,3881608005.0,3881608005.0
Common Stock,3881608005.0,3881608005.0,3881608005.0,3881608005.0
Total Liabilities Net Minority Interest,51857424971.48,33083608497.58,36124899211.08,34228928576.26
Total Non Current Liabilities Net Minority Interest,830918614.42,400468512.93,365753960.43,613330319.25
Non Current Deferred Revenue,242976829.32,253043325.37,254416864.75,257991368.32
Non Current Deferred Taxes Liabilities,194019722.26,31702578.88,94360946.95,
Long Term Debt And Capital Lease Obligation,393922062.84,115722608.68,16976148.73,355338950.93
Long Term Capital Lease Obligation,393922062.84,115722608.68,16976148.73,355338950.93
Current Liabilities,51026506357.06,32683139984.65,35759145250.65,33615598257.01
Other Current Liabilities,1065787600.47,681246806.24,1560884090.83,1699338024.61
Current Debt And Capital Lease Obligation,408675726.69,14512448.92,375682599.77,360027399.06
Payables,37862162054.86,25122997094.24,21443453017.35,18497580587.23
Other Payable,11082811777.03,9257899340.12,7993770352.32,6992358844.69
Dividends Payable,9999022175.17,,13191392.99,37436404.82
Total Tax Payable,7287276026.82,6268458145.77,5301718185.93,5192183704.9
Accounts Payable,9493052075.84,9596639608.35,8134773086.11,6275601632.82
Total Assets,188252218704.17,165432981684.75,152811927251.18,135620812221.13
Total Non Current Assets,22468920858.31,18250690355.08,15246155491.63,13483086867.5
Other Non Current Assets,318149689.32,824817224.29,972502674.97,219127135.72
Non Current Deferred Assets,141764604.11,163120023.86,158586327.06,155512345.82
Non Current Deferred Taxes Assets,3397108317.96,2242610567.82,2140289194.58,1683957848.54
Investmentin Financial Assets,1200000.0,1200000.0,1200000.0,1200000.0
Available For Sale Securities,1200000.0,1200000.0,1200000.0,1200000.0
Long Term Equity Investment,2081612703.43,2020366240.69,1986387524.78,1911228653.63
Goodwill And Other Intangible Assets,2672908139.08,2058492258.56,520139454.84,558020084.72
Other Intangible Assets,2671286519.55,2056870639.03,518517835.31,556398465.19
Goodwill,1621619.53,1621619.53,1621619.53,1621619.53
Net PPE,13856177404.41,10940084039.86,9467050315.4,8954040799.07
Accumulated Depreciation,-9556624391.29,-9313704106.73,-9224070117.56,-9296760947.69
Gross PPE,23412801795.7,20253788146.59,18691120432.96,18250801746.76
Construction In Progress,5795172321.07,5623356422.2,3773155983.95,2646087846.01
Other Properties,1551368478.61,5857911463.93,6090110054.17,6643567299.41
Machinery Furniture Equipment,5735955543.49,158020886.43,155666051.54,163972215.17
Properties,10330305452.53,8614499374.03,8672188343.3,8797174386.17
Current Assets,165783297845.86,147182291329.67,137565771759.55,122137725353.63
Other Current Assets,344496042.69,,,
Prepaid Assets,144877853.45,169425745.15,135982868.14,195652974.42
Inventory,18233702166.62,17387841712.87,15980657013.57,14015067118.25
Inventories Adjustments Allowances,0.0,0.0,0.0,0.0
Other Inventories,,,,113158.35
Finished Goods,3712337629.68,3987534120.42,2571516312.95,1767333939.77
Work In Process,13874288652.7,12803936762.77,12586709139.51,11358668260.8
Raw Materials,647075884.24,596370829.68,822431561.11,888951759.33
Other Receivables,19623959737.04,14126075499.53,29055017959.73,25526856217.0
Accounts Receivable,37346561.95,42647461.48,35686942.32,64193116.22
Allowance For Doubtful Accounts Receivable,-6257466.94,-6786633.14,-7935691.77,-8225838.47
Gross Accounts Receivable,43604028.89,49434094.62,43622634.09,72418954.69
Cash Cash Equivalents And Short Term Investments,127398915484.11,115456300910.64,92358426975.79,82335955927.74
Cash And Cash Equivalents,127398915484.11,115456300910.64,92358426975.79,82335955927.74
Cash Equivalents,48288863495.7,40299537492.34,214242264.36,307791027.75
Cash Financial,78907595964.78,74892290778.44,92144184711.43,82028164899.99
