,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Free Cash Flow,1178131974.63,-891642120.84,-2853249030.47,-1608346188.66
Repayment Of Debt,-7294655185.29,-8121333694.61,-3650248253.23,-1339160570.1
Issuance Of Debt,7216781822.48,7849931071.68,8031983653.07,5843032217.84
Capital Expenditure,-1519165997.61,-3263324629.05,-3971055417.76,-2831707925.53
End Cash Position,5189698020.74,6136514075.01,8352507340.79,5621506080.56
Beginning Cash Position,6136514075.01,8352507340.79,5621506080.56,3491916306.37
Effect Of Exchange Rate Changes,226495.24,1863855.22,5206311.45,24258011.33
Changes In Cash,-947042549.51,-2217857121.0,2725794948.78,2105331762.86
Financing Cash Flow,-670314632.62,-880786979.22,6592318000.01,3925180123.54
Net Other Financing Charges,54011979.11,15407693.63,2996784347.31,-65308924.02
Cash Dividends Paid,-592453248.92,-570792049.92,-720874619.98,-499350600.18
Net Issuance Payments Of Debt,-77873362.81,-271402622.93,4381735399.84,4503871647.74
Net Long Term Debt Issuance,-77873362.81,-271402622.93,4381735399.84,4503871647.74
Long Term Debt Payments,-7294655185.29,-8121333694.61,-3650248253.23,-1339160570.1
Long Term Debt Issuance,7216781822.48,7849931071.68,8031983653.07,5843032217.84
Investing Cash Flow,-2974025889.13,-3708752649.99,-4984329438.52,-3043210097.55
Net Other Investing Changes,12000000.0,10750000.0,14250000.0,
Net Investment Purchase And Sale,-1472534061.0,-478126433.22,-1043373569.85,-226280771.12
Sale Of Investment,2452964169.11,2702310599.71,1239131543.15,210850135.88
Purchase Of Investment,-3925498230.11,-3180437032.93,-2282505113.0,-437130907.0
Net Business Purchase And Sale,,,,
Purchase Of Business,,,,
Net PPE Purchase And Sale,-1513491828.13,-3241376216.77,-3955205868.67,-2816929326.43
Sale Of PPE,5674169.48,21948412.28,15849549.09,14778599.1
Purchase Of PPE,-1519165997.61,-3263324629.05,-3971055417.76,-2831707925.53
Operating Cash Flow,2697297972.24,2371682508.21,1117806387.29,1223361736.87
Change In Working Capital,-1355633403.55,-889292610.56,-2504240351.47,-3228978294.91
Change In Other Current Assets,-60790753.13,-217001531.72,-201118842.8,-108460351.77
Change In Payable,5109933099.4,614180083.85,4201383704.97,11246621494.18
Change In Inventory,-494544529.45,2847062901.02,-730824190.1,-6102643218.26
Change In Receivables,-5910231220.37,-4133534063.71,-5773681023.54,-8264496219.06
Other Non Cash Items,510710114.28,661712541.97,526610836.76,356469034.63
Stock Based Compensation,26940641.26,142546.91,9281156.72,38331817.56
Provisionand Write Offof Assets,12540061.1,6132327.19,16227697.82,
Depreciation And Amortization,992022083.76,853800947.62,678608119.17,541249245.39
Amortization Cash Flow,38688827.39,35466598.45,27686543.9,23867900.47
Depreciation,953333256.37,818334349.17,650921575.27,517381344.92
Gain Loss On Investment Securities,-134271123.97,-53844662.88,-52807411.59,-34706087.03
Gain Loss On Sale Of PPE,5947575.03,4695802.88,12163689.11,-723030.99
Net Income From Continuing Operations,2604558407.0,1384237379.24,2136922620.15,3324340509.59
Cash Flowsfromusedin Operating Activities Direct,2697297972.24,2371682508.21,1117806387.29,1223361736.87
Taxes Refund Paid Direct,-855594878.23,-880310408.56,-721707018.68,-550306297.92
Classesof Cash Payments,-8921160224.8,-7503482604.08,-10640175906.78,-11615663492.19
Other Cash Paymentsfrom Operating Activities,-424124894.7,-398418877.05,-387493870.95,-345233851.01
Paymentson Behalfof Employees,-1927561230.09,-1692921206.89,-1825963251.35,-1525846775.99
Paymentsto Suppliersfor Goodsand Services,-6569474100.01,-5412142520.14,-8426718784.48,-9744582865.19
Classesof Cash Receiptsfrom Operating Activities,12474053075.27,10755475520.85,12479689312.75,13389331526.98
Other Cash Receiptsfrom Operating Activities,503188383.73,790080549.71,675069782.54,503590341.51
Receiptsfrom Customers,11970864691.54,9965394971.14,11804619530.21,12885741185.47
