,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,930106155.0,930106155.0,930130215.0,930335215.0
Share Issued,930106155.0,930106155.0,930130215.0,930335215.0
Net Debt,586482282.07,295970653.41,,
Total Debt,1751930349.43,1374404593.63,837793711.8,504881796.94
Tangible Book Value,5880163810.11,5820131059.78,5122136515.4,4576575757.75
Invested Capital,8601213138.78,8026344989.25,6771580490.62,6070953178.22
Working Capital,2462948710.94,2685937560.35,1764216665.79,2100609716.93
Net Tangible Assets,5880163810.11,5820131059.78,5122136515.4,4576575757.75
Capital Lease Obligations,24455856.28,27449919.66,35859117.83,26517379.53
Common Stock Equity,7009426393.89,6992419506.29,6286210892.88,5613248741.6
Total Capitalization,8361125841.42,7996422336.89,6631450018.4,5950829681.32
Total Equity Gross Minority Interest,7772141190.85,7662236155.44,6784167954.57,6028616098.74
Minority Interest,762714796.96,669816649.15,497957061.69,415367357.14
Stockholders Equity,7009426393.89,6992419506.29,6286210892.88,5613248741.6
Treasury Stock,63822084.9,129662024.7,199996425.0,207355560.0
Retained Earnings,2997614626.24,3049127868.21,2626974569.35,2185544500.4
Additional Paid In Capital,2431315787.05,2431315787.05,2382422758.58,2360137143.07
Capital Stock,930106155.0,930106155.0,930130215.0,930335215.0
Common Stock,930106155.0,930106155.0,930130215.0,930335215.0
Total Liabilities Net Minority Interest,2818787429.9,2472486469.52,2481665782.79,1846627736.49
Total Non Current Liabilities Net Minority Interest,1491369499.1,1149729661.59,465273803.45,428810740.4
Other Non Current Liabilities,4360518.81,4428705.72,4091496.42,3793729.52
Tradeand Other Payables Non Current,1963280.86,1613861.61,1295081.37,977145.39
Non Current Deferred Revenue,60897044.6,60269477.12,62375589.65,48832967.73
Non Current Deferred Taxes Liabilities,47993351.02,51964866.88,16413392.66,11108578.51
Long Term Debt And Capital Lease Obligation,1376155303.81,1031452750.26,381098243.35,364098319.25
Long Term Capital Lease Obligation,24455856.28,27449919.66,35859117.83,26517379.53
Long Term Debt,1351699447.53,1004002830.6,345239125.52,337580939.72
Current Liabilities,1327417930.8,1322756807.93,2016391979.34,1417816996.09
Other Current Liabilities,3049848.65,2598384.65,2963631.86,1899739.5
Current Debt And Capital Lease Obligation,375775045.62,342951843.37,456695468.45,140783477.69
Current Debt,240087297.36,29922652.36,140130472.22,120123496.9
Payables,899711432.55,925747771.57,1492021977.35,1135987187.24
Other Payable,387510514.22,282455988.0,416360115.65,396173111.41
Total Tax Payable,35475779.23,47977780.19,138560068.73,69973582.36
Accounts Payable,476725139.1,595314003.38,937101792.97,669840493.47
Total Assets,10590928620.75,10134722624.96,9265833737.36,7875710805.32
Total Non Current Assets,6800561979.01,6126028256.68,5485225092.23,4357284092.3
Other Non Current Assets,286340185.33,208079073.95,63863460.61,37419203.6
Non Current Deferred Assets,25711643.89,30332821.65,36554746.8,23633924.5
Non Current Deferred Taxes Assets,121038005.43,114745832.66,119677620.37,78351725.66
Long Term Equity Investment,175449032.06,18569358.69,20911760.85,21059141.06
Investment Properties,173010226.45,111901617.31,117406611.66,0.0
Goodwill And Other Intangible Assets,1129262583.78,1172288446.51,1164074377.48,1036672983.85
Other Intangible Assets,454884259.53,467891654.28,471374230.5,402297598.79
Goodwill,674378324.25,704396792.23,692700146.98,634375385.06
Net PPE,4889750302.07,4470111105.91,3962736514.46,3160147113.63
Accumulated Depreciation,-2565594655.61,-2180506069.11,-1812740315.98,-1585609385.52
Gross PPE,7455344957.68,6650617175.02,5775476830.44,4745756499.15
Construction In Progress,1995753304.13,1396220676.92,769784044.68,512698751.04
Other Properties,400266302.0,368955714.63,368423093.35,336880996.38
Machinery Furniture Equipment,3024865571.81,2925149515.53,2745143965.83,2337864344.74
Properties,2034459779.74,1960291267.94,1892125726.58,1558312406.99
Current Assets,3790366641.74,4008694368.28,3780608645.13,3518426713.02
Other Current Assets,107018238.6,93789736.14,102997565.62,108764541.39
Prepaid Assets,35227766.46,45936561.77,40578848.69,75573555.08
Inventory,1795926611.02,1957301095.0,1967467986.3,1505278213.35
Inventories Adjustments Allowances,0.0,0.0,0.0,0.0
Other Inventories,1112129.06,93520.34,25891.95,
Finished Goods,856790117.02,1082148852.74,1154429728.54,763426487.48
Work In Process,504932234.02,531836123.18,400389526.43,419290176.19
Raw Materials,433092130.92,343222598.74,412622839.38,322561549.68
Other Receivables,71048439.94,57673530.42,26995512.73,90316865.85
Accounts Receivable,545761649.16,599432028.25,455595427.31,384847900.47
Allowance For Doubtful Accounts Receivable,-12387000.1,-6763816.23,-7320576.91,-9136009.2
Gross Accounts Receivable,558148649.26,606195844.48,462916004.22,393983909.67
Cash Cash Equivalents And Short Term Investments,1235383936.56,1254561416.7,1186973304.48,1353645636.88
Other Short Term Investments,230079473.74,516606587.15,206042385.03,574603436.81
Cash And Cash Equivalents,1005304462.82,737954829.55,980930919.45,779042200.07
Cash Equivalents,290208488.07,160153916.3,6753464.75,8512132.12
Cash Financial,705138723.03,566855050.78,974177454.7,770530067.95
