,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,-12157474.67,-311901272.05,-311989926.02,313209875.32
Repayment Of Debt,-718650118.51,-630338292.39,-301399092.42,-496915685.23
Issuance Of Debt,1101539704.54,1177238223.11,617088332.51,450543335.2
Capital Expenditure,-1108441615.02,-1395559500.99,-1294989625.32,-731521448.51
End Cash Position,994351058.15,724680588.25,974177454.7,770530067.95
Beginning Cash Position,724680588.25,974177454.7,770530067.95,550123934.24
Effect Of Exchange Rate Changes,7676776.57,20354932.02,70372792.04,-25368892.1
Changes In Cash,261993693.33,-269851798.47,133274594.71,245775025.81
Financing Cash Flow,-15215437.81,349921005.72,70339198.78,3131257.6
Net Other Financing Charges,-27610863.45,150929269.06,40911635.54,275839283.88
Cash Dividends Paid,-326419160.39,-309983194.06,-261323426.85,-208504773.65
Net Issuance Payments Of Debt,382889586.03,546899930.72,315689240.09,-46372350.03
Net Long Term Debt Issuance,382889586.03,546899930.72,315689240.09,-46372350.03
Long Term Debt Payments,-718650118.51,-630338292.39,-301399092.42,-496915685.23
Long Term Debt Issuance,1101539704.54,1177238223.11,617088332.51,450543335.2
Investing Cash Flow,-819075009.21,-1703431033.13,-920064303.37,-802087555.62
Net Other Investing Changes,,-309950461.25,367248026.51,-80500000.0
Net Investment Purchase And Sale,288690502.9,1100521.6,5623884.23,8234514.43
Sale Of Investment,1493690502.9,1100521.6,5623884.23,8234514.43
Purchase Of Investment,-1205000000.0,,,
Net PPE Purchase And Sale,-1107765512.11,-1394581093.48,-1292936214.11,-729822070.05
Sale Of PPE,676102.91,978407.51,2053411.21,1699378.46
Purchase Of PPE,-1108441615.02,-1395559500.99,-1294989625.32,-731521448.51
Operating Cash Flow,1096284140.35,1083658228.94,982999699.3,1044731323.83
Change In Working Capital,78842584.17,-302370977.93,-404735323.55,-47654062.57
Change In Other Current Assets,-10263688.63,40483261.93,-37549000.65,-20054559.77
Change In Payable,51750140.76,-130303255.75,228137166.71,242497615.86
Change In Inventory,57153027.02,-43008912.58,-625293263.27,-339242324.53
Change In Receivables,-19796894.98,-169542071.53,29969773.66,69145205.87
Other Non Cash Items,29653491.93,18970640.2,-37138422.44,39595533.36
Depreciation And Amortization,449833286.85,450091815.82,412060343.8,306291152.37
Amortization Cash Flow,27344999.08,30136605.5,25162646.54,22424548.13
Depreciation,422488287.77,419955210.32,386897697.26,283866604.24
Gain Loss On Investment Securities,459615.97,-1051172.83,-5198771.4,-11416912.6
Gain Loss On Sale Of PPE,560985.49,333689.22,5676718.49,591313.38
Net Income From Continuing Operations,383238072.15,881670128.18,824163455.12,690062383.24
Cash Flowsfromusedin Operating Activities Direct,1096284140.35,1083658228.94,982999699.3,1044731323.83
Taxes Refund Paid Direct,-40761529.06,-85776117.45,-48992191.65,-91401022.35
Classesof Cash Payments,-2831281727.34,-3241201842.42,-4317462327.96,-3800101903.38
Other Cash Paymentsfrom Operating Activities,-276298387.13,-254371654.89,-269335396.12,-232811231.28
Paymentson Behalfof Employees,-1043086637.55,-1055326345.11,-1019548371.97,-842920472.26
Paymentsto Suppliersfor Goodsand Services,-1511896702.66,-1931503842.42,-3028578559.87,-2724370199.84
Classesof Cash Receiptsfrom Operating Activities,3968327396.75,4410636188.81,5349454218.91,4936234249.56
Other Cash Receiptsfrom Operating Activities,87233098.85,85992365.07,67258622.42,56222313.81
Receiptsfrom Customers,3881094297.9,4324643823.74,5282195596.49,4880011935.75
