,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,397553703.0,-748282853.0,-633665156.0,-546850746.0
Repayment Of Debt,-4226217040.0,-3084441545.0,-4001982902.0,-2499308669.0
Issuance Of Debt,4807495422.0,4487406996.0,6237218304.0,4443302455.0
Capital Expenditure,-1385798737.0,-2262690028.0,-2228168780.0,-1073595488.0
End Cash Position,3229614208.0,3774557783.0,4211073257.0,2750079562.0
Beginning Cash Position,3774557783.0,4211073257.0,2750079562.0,1366513841.0
Effect Of Exchange Rate Changes,-4082920.0,19369033.0,75856472.0,-42587264.0
Changes In Cash,-540860655.0,-455884507.0,1385137223.0,1426152985.0
Financing Cash Flow,-25292400.0,643401491.0,1977479312.0,2288942733.0
Net Other Financing Charges,-12799233.0,-183040581.0,112013381.0,622721240.0
Cash Dividends Paid,-593771549.0,-576523379.0,-369769471.0,-253993829.0
Net Issuance Payments Of Debt,581278382.0,1402965451.0,2235235402.0,1943993786.0
Net Long Term Debt Issuance,581278382.0,1402965451.0,2235235402.0,1943993786.0
Long Term Debt Payments,-4226217040.0,-3084441545.0,-4001982902.0,-2499308669.0
Long Term Debt Issuance,4807495422.0,4487406996.0,6237218304.0,4443302455.0
Investing Cash Flow,-2298920695.0,-2613693173.0,-2186845713.0,-1389534490.0
Net Other Investing Changes,,-264746293.0,,
Net Investment Purchase And Sale,-615892225.0,132537347.0,317517231.0,-267848162.0
Sale Of Investment,3884077489.0,2023250732.0,2558989661.0,3333317597.0
Purchase Of Investment,-4499969714.0,-1890713385.0,-2241472430.0,-3601165759.0
Net Business Purchase And Sale,-336909109.0,-226439311.0,-311257266.0,-59786169.0
Sale Of Business,79670068.0,0.0,,
Purchase Of Business,-416579177.0,-226439311.0,-311257266.0,-59786169.0
Net PPE Purchase And Sale,-1346119361.0,-2255044916.0,-2193105678.0,-1061900159.0
Sale Of PPE,39679376.0,7645112.0,35063102.0,11695329.0
Purchase Of PPE,-1385798737.0,-2262690028.0,-2228168780.0,-1073595488.0
Operating Cash Flow,1783352440.0,1514407175.0,1594503624.0,526744742.0
Change In Working Capital,-54219078.0,-308272113.0,-334999483.0,-412019642.0
Change In Other Current Assets,-180365895.0,-113971811.0,-106156084.0,-5575531.0
Change In Payable,-98198791.0,1506647031.0,751798490.0,497288683.0
Change In Inventory,50054087.0,80675895.0,88514978.0,-407514768.0
Change In Receivables,174291521.0,-1781623228.0,-1069156867.0,-496218026.0
Other Non Cash Items,-139261931.0,97896827.0,56847457.0,-231181525.0
Provisionand Write Offof Assets,,97877326.0,125090016.0,72945356.0
Deferred Tax,-100865238.0,-15465413.0,0.0,
Depreciation And Amortization,857770690.0,851174679.0,606348216.0,397199740.0
Amortization Cash Flow,153016158.0,168552404.0,87467143.0,18780493.0
Depreciation,704754532.0,682622275.0,518881073.0,378419247.0
Gain Loss On Investment Securities,127553561.0,-468414663.0,-112295033.0,-107418970.0
Gain Loss On Sale Of PPE,23692011.0,19474942.0,13492852.0,2868079.0
Gain Loss On Sale Of Business,-6802264.0,-68220758.0,,
Net Income From Continuing Operations,581254111.0,1176937924.0,1161241425.0,720675734.0
Cash Flowsfromusedin Operating Activities Direct,1783352440.0,1514407175.0,1594503624.0,526744742.0
Taxes Refund Paid Direct,-130030644.0,-195690898.0,-28485367.0,-38340592.0
Classesof Cash Payments,-11560036242.0,-11684487593.0,-11481425094.0,-8434508093.0
Other Cash Paymentsfrom Operating Activities,-336422832.0,-356118584.0,-302572143.0,-220493831.0
Paymentson Behalfof Employees,-1753517057.0,-1702911632.0,-1463184364.0,-1061642311.0
Paymentsto Suppliersfor Goodsand Services,-9470096353.0,-9625457377.0,-9715668587.0,-7152371951.0
Classesof Cash Receiptsfrom Operating Activities,13473419326.0,13394585666.0,13104414085.0,8999593427.0
Other Cash Receiptsfrom Operating Activities,526411266.0,177967468.0,246209972.0,194996051.0
Receiptsfrom Customers,12947008060.0,13216618198.0,12858204113.0,8804597376.0
