Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2026-04-03 00:00:00+08:00,3.9600000381469727,3.9700000286102295,3.9200000762939453,3.930000066757202,277051391,0.0,0.0
2026-04-02 00:00:00+08:00,4.010000228881836,4.010000228881836,3.930000066757202,3.950000047683716,390394485,0.0,0.0
2026-04-01 00:00:00+08:00,4.010000228881836,4.059999942779541,3.9700000286102295,4.010000228881836,583140390,0.0,0.0
2026-03-31 00:00:00+08:00,3.930000066757202,3.9700000286102295,3.9000000953674316,3.9100000858306885,389281816,0.0,0.0
2026-03-30 00:00:00+08:00,3.9100000858306885,3.950000047683716,3.890000104904175,3.940000057220459,356712342,0.0,0.0
2026-03-27 00:00:00+08:00,3.9100000858306885,3.9700000286102295,3.9000000953674316,3.950000047683716,356630461,0.0,0.0
2026-03-26 00:00:00+08:00,3.990000009536743,4.010000228881836,3.930000066757202,3.940000057220459,394296309,0.0,0.0
2026-03-25 00:00:00+08:00,4.03000020980835,4.039999961853027,3.9800000190734863,3.990000009536743,439300714,0.0,0.0
2026-03-24 00:00:00+08:00,3.9200000762939453,4.0,3.9000000953674316,4.0,584020378,0.0,0.0
2026-03-23 00:00:00+08:00,4.010000228881836,4.019999980926514,3.8499999046325684,3.869999885559082,913918696,0.0,0.0
2026-03-20 00:00:00+08:00,4.110000133514404,4.150000095367432,4.070000171661377,4.079999923706055,484291217,0.0,0.0
2026-03-19 00:00:00+08:00,4.150000095367432,4.159999847412109,4.079999923706055,4.090000152587891,520347525,0.0,0.0
2026-03-18 00:00:00+08:00,4.230000019073486,4.230000019073486,4.150000095367432,4.199999809265137,505072077,0.0,0.0
2026-03-17 00:00:00+08:00,4.25,4.269999980926514,4.179999828338623,4.179999828338623,514356608,0.0,0.0
2026-03-16 00:00:00+08:00,4.340000152587891,4.340000152587891,4.199999809265137,4.230000019073486,906115301,0.0,0.0
2026-03-13 00:00:00+08:00,4.429999828338623,4.449999809265137,4.349999904632568,4.360000133514404,528982769,0.0,0.0
2026-03-12 00:00:00+08:00,4.400000095367432,4.46999979019165,4.380000114440918,4.420000076293945,753526371,0.0,0.0
2026-03-11 00:00:00+08:00,4.340000152587891,4.400000095367432,4.329999923706055,4.389999866485596,581726739,0.0,0.0
2026-03-10 00:00:00+08:00,4.349999904632568,4.389999866485596,4.329999923706055,4.349999904632568,572124310,0.0,0.0
2026-03-09 00:00:00+08:00,4.309999942779541,4.329999923706055,4.21999979019165,4.309999942779541,842799774,0.0,0.0
2026-03-06 00:00:00+08:00,4.420000076293945,4.429999828338623,4.309999942779541,4.369999885559082,937985504,0.0,0.0
2026-03-05 00:00:00+08:00,4.380000114440918,4.53000020980835,4.380000114440918,4.460000038146973,1040317051,0.0,0.0
2026-03-04 00:00:00+08:00,4.289999961853027,4.380000114440918,4.260000228881836,4.320000171661377,679471420,0.0,0.0
2026-03-03 00:00:00+08:00,4.510000228881836,4.53000020980835,4.309999942779541,4.320000171661377,932425178,0.0,0.0
2026-03-02 00:00:00+08:00,4.440000057220459,4.590000152587891,4.429999828338623,4.489999771118164,1024728773,0.0,0.0
2026-02-27 00:00:00+08:00,4.329999923706055,4.489999771118164,4.320000171661377,4.480000019073486,1099266920,0.0,0.0
2026-02-26 00:00:00+08:00,4.380000114440918,4.380000114440918,4.320000171661377,4.329999923706055,460039197,0.0,0.0
2026-02-25 00:00:00+08:00,4.289999961853027,4.389999866485596,4.28000020980835,4.360000133514404,601170062,0.0,0.0
2026-02-24 00:00:00+08:00,4.21999979019165,4.300000190734863,4.210000038146973,4.28000020980835,540087786,0.0,0.0
2026-02-13 00:00:00+08:00,4.210000038146973,4.230000019073486,4.170000076293945,4.179999828338623,537441690,0.0,0.0
2026-02-12 00:00:00+08:00,4.289999961853027,4.300000190734863,4.21999979019165,4.230000019073486,517699004,0.0,0.0
2026-02-11 00:00:00+08:00,4.309999942779541,4.340000152587891,4.28000020980835,4.289999961853027,371974600,0.0,0.0
2026-02-10 00:00:00+08:00,4.340000152587891,4.349999904632568,4.269999980926514,4.320000171661377,447684500,0.0,0.0
2026-02-09 00:00:00+08:00,4.409999847412109,4.420000076293945,4.329999923706055,4.349999904632568,536154455,0.0,0.0
2026-02-06 00:00:00+08:00,4.380000114440918,4.420000076293945,4.340000152587891,4.369999885559082,493793405,0.0,0.0
2026-02-05 00:00:00+08:00,4.369999885559082,4.409999847412109,4.340000152587891,4.409999847412109,605328152,0.0,0.0
2026-02-04 00:00:00+08:00,4.300000190734863,4.420000076293945,4.289999961853027,4.389999866485596,745441878,0.0,0.0
2026-02-03 00:00:00+08:00,4.300000190734863,4.329999923706055,4.21999979019165,4.309999942779541,629931286,0.0,0.0
2026-02-02 00:00:00+08:00,4.320000171661377,4.369999885559082,4.230000019073486,4.239999771118164,724865455,0.0,0.0
2026-01-30 00:00:00+08:00,4.429999828338623,4.449999809265137,4.25,4.369999885559082,962397286,0.0,0.0
2026-01-29 00:00:00+08:00,4.519999980926514,4.539999961853027,4.409999847412109,4.449999809265137,863990073,0.0,0.0
2026-01-28 00:00:00+08:00,4.550000190734863,4.579999923706055,4.5,4.53000020980835,812326697,0.0,0.0
2026-01-27 00:00:00+08:00,4.46999979019165,4.599999904632568,4.449999809265137,4.559999942779541,1098498792,0.0,0.0
2026-01-26 00:00:00+08:00,4.480000019073486,4.550000190734863,4.46999979019165,4.46999979019165,898430315,0.0,0.0
2026-01-23 00:00:00+08:00,4.409999847412109,4.510000228881836,4.389999866485596,4.449999809265137,1066707697,0.0,0.0
2026-01-22 00:00:00+08:00,4.460000038146973,4.480000019073486,4.380000114440918,4.400000095367432,785561484,0.0,0.0
2026-01-21 00:00:00+08:00,4.440000057220459,4.510000228881836,4.429999828338623,4.460000038146973,744874389,0.0,0.0
2026-01-20 00:00:00+08:00,4.510000228881836,4.53000020980835,4.420000076293945,4.449999809265137,745262222,0.0,0.0
2026-01-19 00:00:00+08:00,4.429999828338623,4.539999961853027,4.420000076293945,4.510000228881836,704684923,0.0,0.0
2026-01-16 00:00:00+08:00,4.550000190734863,4.570000171661377,4.440000057220459,4.460000038146973,867002583,0.0,0.0
2026-01-15 00:00:00+08:00,4.539999961853027,4.610000133514404,4.5,4.53000020980835,870073404,0.0,0.0
