,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Free Cash Flow,8730174679.0,13699778951.0,13494030823.0,13623722260.0
Repayment Of Debt,-59278101812.0,-49117270919.0,-36091893380.0,-59681667124.0
Issuance Of Debt,55668867158.0,47194037263.0,27341860631.0,51812750352.0
Capital Expenditure,-40094380995.0,-34037798428.0,-24807796061.0,-29398245045.0
End Cash Position,58211295777.0,62005252511.0,52092981748.0,64382037764.0
Beginning Cash Position,62005252511.0,52092981748.0,64382037764.0,76623486083.0
Effect Of Exchange Rate Changes,-464819741.0,341705520.0,372295921.0,1882635112.0
Changes In Cash,-3329136993.0,9570565243.0,-12661351937.0,-14124083431.0
Financing Cash Flow,-11225331133.0,-5517378990.0,-21661368641.0,-21173251862.0
Net Other Financing Charges,-1613871997.0,2796692548.0,-4605002809.0,524180389.0
Cash Dividends Paid,-5911538172.0,-6299389406.0,-8233682459.0,-13789127418.0
Net Issuance Payments Of Debt,-3609234654.0,-1923233656.0,-8750032749.0,-7868916772.0
Net Long Term Debt Issuance,-3609234654.0,-1923233656.0,-8750032749.0,-7868916772.0
Long Term Debt Payments,-59278101812.0,-49117270919.0,-36091893380.0,-59681667124.0
Long Term Debt Issuance,55668867158.0,47194037263.0,27341860631.0,51812750352.0
Investing Cash Flow,-40928361534.0,-32649633146.0,-29301810180.0,-35972798874.0
Net Other Investing Changes,136046035.0,2485332205.0,3999781831.0,1167252704.0
Net Investment Purchase And Sale,-998696189.0,-1253505360.0,-8391213071.0,-8705211075.0
Sale Of Investment,39130025087.0,59987893160.0,71217740710.0,83500366310.0
Purchase Of Investment,-40128721276.0,-61241398520.0,-79608953781.0,-92205577385.0
Net Business Purchase And Sale,,,-165333139.0,936758922.0
Sale Of Business,,,,936758922.0
Purchase Of Business,,,-165333139.0,
Net PPE Purchase And Sale,-40065711380.0,-33881459991.0,-24745045801.0,-29371599425.0
Sale Of PPE,28669615.0,156338437.0,62750260.0,26645620.0
Purchase Of PPE,-40094380995.0,-34037798428.0,-24807796061.0,-29398245045.0
Operating Cash Flow,48824555674.0,47737577379.0,38301826884.0,43021967305.0
Change In Working Capital,-3183400748.0,-435329525.0,-797042404.0,5694719179.0
Change In Other Current Assets,-318687664.0,-702571595.0,151923815.0,165404129.0
Change In Payable,1701901454.0,6399187934.0,4781932585.0,914859724.0
Change In Inventory,-8218887542.0,-2464527331.0,-1825979018.0,-3360776944.0
Change In Receivables,3652273004.0,-3667418533.0,-3904919786.0,7975232270.0
Other Non Cash Items,5351985047.0,1862095158.0,2336525370.0,2893630537.0
Stock Based Compensation,70261151.0,125524945.0,307160605.0,649427866.0
Provisionand Write Offof Assets,,89705600.0,66472402.0,
Depreciation And Amortization,38500000865.0,38252044110.0,34676673465.0,34417346719.0
Amortization Cash Flow,1121074682.0,1097857402.0,955466291.0,995315014.0
Depreciation,37378926183.0,37154186708.0,33721207174.0,33422031705.0
Gain Loss On Investment Securities,-1085689643.0,59493677.0,-1102251875.0,-6253612468.0
Gain Loss On Sale Of PPE,-9609241.0,-97618162.0,19625160.0,4908339.0
Net Income From Continuing Operations,5027373569.0,4145273882.0,369871329.0,-1740501723.0
Cash Flowsfromusedin Operating Activities Direct,48824555674.0,47737577379.0,38301826884.0,43021967305.0
Taxes Refund Paid Direct,4440221159.0,4497408900.0,6549962454.0,11864440497.0
Classesof Cash Payments,-179956332183.0,-166539434577.0,-155341356617.0,-169567398703.0
Other Cash Paymentsfrom Operating Activities,-5276712758.0,-7349209291.0,-7613110071.0,-7129101409.0
Paymentson Behalfof Employees,-21414709980.0,-19215661123.0,-18253350198.0,-19821022609.0
Paymentsto Suppliersfor Goodsand Services,-153264909445.0,-139974564163.0,-129474896348.0,-142617274685.0
Classesof Cash Receiptsfrom Operating Activities,224340666698.0,209779603056.0,187093221047.0,200724925511.0
Other Cash Receiptsfrom Operating Activities,7893922358.0,2601966374.0,6145484931.0,7397264096.0
Receiptsfrom Customers,216446744340.0,207177636682.0,180947736116.0,193327661415.0
