,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Tax Effect Of Unusual Items,-1029027457.010689,-576500680.280849,-530040053.25,-1796434679.0
Tax Rate For Calcs,0.285296,0.184908,0.25,0.25
Normalized EBITDA,52433224182.0,50488722309.0,42166722252.0,45226515812.0
Total Unusual Items,-3606879954.0,-3117764686.0,-2120160213.0,-7185738716.0
Total Unusual Items Excluding Goodwill,-3606879954.0,-3117764686.0,-2120160213.0,-7185738716.0
Net Income From Continuing Operation Net Minority Interest,5856966754.0,5323248974.0,2547435360.0,7541423198.0
Reconciled Depreciation,38500000865.0,38252044110.0,34676673465.0,34417346719.0
Reconciled Cost Of Revenue,172602044011.0,168221949573.0,154473670036.0,157530566152.0
EBITDA,48826344228.0,47370957623.0,40046562039.0,38040777096.0
EBIT,10326343363.0,9118913513.0,5369888574.0,3623430377.0
Net Interest Income,-1836646802.0,-1768214996.0,-1589636583.0,-2186672077.0
Interest Expense,3292142233.0,4033259880.0,3536889899.0,3572211438.0
Interest Income,1828272699.0,2285948395.0,2032287888.0,1483022892.0
Normalized Income,8434819250.989311,7864512979.719151,4137555519.75,12930727235.0
Net Income From Continuing And Discontinued Operation,5856966754.0,5323248974.0,2547435360.0,7541423198.0
Total Expenses,193017802742.0,188566894916.0,170565032909.0,174901904147.0
Total Operating Income As Reported,6782860067.0,4930658036.0,1518651869.0,-24774375.0
Diluted Average Shares,36606042212.0,38023206957.0,,
Basic Average Shares,36606042212.0,38023206957.0,42457256000.0,39691701042.0
Diluted EPS,0.16,0.14,0.06,0.19
Basic EPS,0.16,0.14,0.06,0.19
Net Income Common Stockholders,5856966754.0,5323248974.0,2547435360.0,7541423198.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,5856966754.0,5323248974.0,2547435360.0,7541423198.0
Minority Interests,829593185.0,1177975092.0,2177564031.0,9281924921.0
Net Income Including Noncontrolling Interests,5027373569.0,4145273882.0,369871329.0,-1740501723.0
Net Income Continuous Operations,5027373569.0,4145273882.0,369871329.0,-1740501723.0
Tax Provision,2006827561.0,940379751.0,1463127346.0,1791720662.0
Pretax Income,7034201130.0,5085653633.0,1832998675.0,51218939.0
Other Non Operating Income Expenses,251341063.0,154995597.0,314346806.0,75993314.0
Special Income Charges,-4038602920.0,-3640212430.0,-2411702446.0,-7345083300.0
Other Special Charges,-30428604.0,-96175264.0,-13090386.0,-10965556.0
Write Off,63490237.0,112125114.0,18562198.0,51577226.0
Impairment Of Capital Assets,4005541287.0,3624262580.0,2406230634.0,7304471630.0
Net Non Operating Interest Income Expense,-1836646802.0,-1768214996.0,-1589636583.0,-2186672077.0
Total Other Finance Cost,372777268.0,20903511.0,85034572.0,97483531.0
Interest Expense Non Operating,3292142233.0,4033259880.0,3536889899.0,3572211438.0
Interest Income Non Operating,1828272699.0,2285948395.0,2032287888.0,1483022892.0
Operating Income,11572420146.0,9813710745.0,3978412986.0,3511827032.0
Operating Expense,20415758731.0,20344945343.0,16091362873.0,17371337995.0
Other Operating Expenses,1425552345.0,1335902520.0,-665701064.0,1344106002.0
Depreciation And Amortization In Income Statement,,1062279681.0,935214349.0,971573303.0
Depreciation Income Statement,,1062279681.0,935214349.0,971573303.0
Research And Development,13836670878.0,13123309231.0,11319503088.0,11100768677.0
Selling General And Administration,8068964755.0,5587383922.0,4361347135.0,5077367690.0
Selling And Marketing Expense,2172622919.0,470747097.0,2584041619.0,3121269020.0
General And Administrative Expense,5896341836.0,5116636825.0,1777305516.0,1956098670.0
Gross Profit,31988178877.0,30158656088.0,20069775859.0,20883165027.0
Cost Of Revenue,172602044011.0,168221949573.0,154473670036.0,157530566152.0
Total Revenue,204590222888.0,198380605661.0,174543445895.0,178413731179.0
Operating Revenue,204590222888.0,198380605661.0,174543445895.0,178413731179.0
